"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","CREB1  (ENSAPOG00000008001)Compare Regions (MVNR01000265.1:456,066-467,702:1)View Sequence Alignments","n/a","87.74 %","81.82 %","75","25.10","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","CREB1  (ENSAMEG00000015152)Compare Regions (GL192577.1:532,617-570,511:1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","creb1b  (ENSACIG00000022422)Compare Regions (CCOE01000476.1:97,079-103,009:-1)View Sequence Alignments","n/a","88.30 %","73.02 %","75","45.05","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","CREB1 (1 of many)  (ENSACIG00000024044)Compare Regions (CCOE01001309.1:177,007-184,650:-1)View Sequence Alignments","n/a","83.85 %","79.18 %","75","32.35","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","CREB1  (ENSAOCG00000007945)Compare Regions (NXFZ01006208.1:192,013-197,207:-1)View Sequence Alignments","n/a","87.34 %","80.94 %","75","59.39","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","CREB1  (ENSAPEG00000012724)Compare Regions (24:7,848,980-7,859,234:-1)View Sequence Alignments","n/a","87.34 %","80.94 %","75","59.09","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","CREB1  (ENSATEG00000016396)Compare Regions (OOHO01000004.1:5,619,051-5,627,956:1)View Sequence Alignments","n/a","88.99 %","82.99 %","75","68.33","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","CREB1  (ENSAPLG00000006786)Compare Regions (7:12,207,395-12,221,503:-1)View Sequence Alignments","n/a","98.78 %","94.72 %","100","97.99","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","CREB1  (ENSACAG00000009672)Compare Regions (GL343343.1:76,381-90,847:1)View Sequence Alignments","n/a","80.52 %","82.40 %","50","80.90","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","CREB1  (ENSABRG00000016788)Compare Regions (NXHY01000121.1:1,201,246-1,215,383:-1)View Sequence Alignments","n/a","98.78 %","94.72 %","100","97.98","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","CREB1  (ENSANAG00000025888)Compare Regions (KZ197258.1:20,867,783-20,947,749:-1)View Sequence Alignments","0.03219","99.71 %","99.71 %","100","98.01","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","CREB1  (ENSAHAG00000015893)Compare Regions (PTFD01000002.1:5,556,849-5,579,731:1)View Sequence Alignments","n/a","98.78 %","94.72 %","100","97.99","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","CREB1  (ENSAOWG00000018494)Compare Regions (PTFC01000041.1:2,226,745-2,248,902:1)View Sequence Alignments","n/a","98.78 %","94.72 %","100","97.99","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","CREB1  (ENSARWG00000004116)Compare Regions (PTFB01000013.1:6,054,369-6,090,366:1)View Sequence Alignments","n/a","98.78 %","94.72 %","100","98.01","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","CREB1  (ENSACLG00000009238)Compare Regions (23:21,699,250-21,704,686:-1)View Sequence Alignments","n/a","86.35 %","79.77 %","75","25.12","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","ENSAMXG00000029126Compare Regions (12:8,649,942-8,664,427:1)View Sequence Alignments","n/a","89.97 %","84.16 %","0","29.92","No"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","creb1b  (ENSAMXG00000040978)Compare Regions (19:27,026,669-27,035,009:1)View Sequence Alignments","n/a","88.62 %","86.80 %","75","69.31","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","CREB1  (ENSBBBG00000010873)Compare Regions (KN265167.1:30,077,573-30,110,018:1)View Sequence Alignments","0.01066","99.71 %","99.71 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","CREB1  (ENSBMUG00000010114)Compare Regions (JH882855.1:175,229-227,738:1)View Sequence Alignments","0.01066","99.71 %","99.71 %","50","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","CREB1  (ENSBTAG00000005474)Compare Regions (2:95,846,071-95,897,815:1)View Sequence Alignments","0.01030","99.69 %","95.60 %","100","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","atf-6  (WBGene00000222)Compare Regions (X:12,480,948-12,484,904:1)View Sequence Alignments","n/a","8.49 %","14.66 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","crh-1  (WBGene00000793)Compare Regions (III:11,657,738-11,693,837:1)View Sequence Alignments","n/a","24.30 %","30.50 %","n/a","n/a","No"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","CREB1  (ENSCPUG00000007845)Compare Regions (KQ482305.1:14,927,146-14,961,524:1)View Sequence Alignments","n/a","98.78 %","94.72 %","100","98.01","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","CREB1  (ENSCPGG00000001092)Compare Regions (QJSC01009794.1:251,108-286,943:-1)View Sequence Alignments","n/a","98.78 %","94.72 %","100","98.01","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","CREB1  (ENSCJAG00000006039)Compare Regions (NTIC01035500.1:122,155,830-122,200,111:1)View Sequence Alignments","0.03240","99.71 %","99.71 %","100","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","CREB1  (ENSCAFG00000013510)Compare Regions (37:15,939,138-15,977,472:1)View Sequence Alignments","n/a","100.00 %","100.00 %","75","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","CREB1  (ENSCAFG00020027420)Compare Regions (QKWQ01002355.1:15,022,890-15,079,193:-1)View Sequence Alignments","n/a","100.00 %","95.89 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","CREB1  (ENSCHIG00000027161)Compare Regions (2:40,034,475-40,065,571:-1)View Sequence Alignments","0.01809","99.41 %","99.41 %","100","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","CREB1  (ENSTSYG00000006955)Compare Regions (KE931805.1:105,287-151,463:-1)View Sequence Alignments","0.00592","99.71 %","99.71 %","25","100.00","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","Creb1  (ENSCCNG00000003127)Compare Regions (MTKA01001847.1:531,338-585,446:1)View Sequence Alignments","n/a","100.00 %","100.00 %","75","100.00","Yes"
