"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","WIPF1  (ENSAPOG00000011488)Compare Regions (MVNR01002342.1:67,488-79,375:1)View Sequence Alignments","n/a","50.24 %","41.15 %","25","63.04","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","WIPF1  (ENSAMEG00000012269)Compare Regions (GL192736.1:382,224-405,270:-1)View Sequence Alignments","0.14140","91.00 %","90.46 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","ENSACIG00000013460Compare Regions (CCOE01000287.1:7,991,876-7,998,712:1)View Sequence Alignments","n/a","44.42 %","36.38 %","25","27.91","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","ENSAOCG00000005235Compare Regions (NXFZ01003390.1:39,362-49,623:-1)View Sequence Alignments","n/a","49.39 %","40.56 %","25","15.48","No"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","ENSAPEG00000009191Compare Regions (20:25,950,162-25,960,856:1)View Sequence Alignments","n/a","48.43 %","39.76 %","25","15.95","No"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","ENSATEG00000016223Compare Regions (OOHO01000014.1:17,746,383-17,747,142:1)View Sequence Alignments","n/a","62.22 %","16.70 %","25","47.85","No"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","ENSAPLG00000025159Compare Regions (7:25,929,284-25,951,584:-1)View Sequence Alignments","n/a","76.81 %","21.07 %","100","76.30","No"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","WIPF1  (ENSACAG00000005402)Compare Regions (GL343377.1:840,762-871,410:1)View Sequence Alignments","n/a","67.92 %","68.19 %","100","88.34","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","WIPF1  (ENSABRG00000002070)Compare Regions (NXHY01000021.1:6,168,067-6,180,252:-1)View Sequence Alignments","n/a","73.25 %","72.96 %","100","46.15","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","WIPF1  (ENSANAG00000024291)Compare Regions (KZ207960.1:251,641-291,654:1)View Sequence Alignments","0.28652","95.25 %","95.63 %","50","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","WIPF1  (ENSAHAG00000007689)Compare Regions (PTFD01000106.1:431,542-444,000:-1)View Sequence Alignments","n/a","69.23 %","64.41 %","100","80.91","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","WIPF1  (ENSAOWG00000018778)Compare Regions (PTFC01000111.1:1,876,464-1,888,906:1)View Sequence Alignments","n/a","67.87 %","63.42 %","100","78.24","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","WIPF1  (ENSARWG00000004879)Compare Regions (PTFB01000111.1:1,880,925-1,893,381:1)View Sequence Alignments","n/a","67.80 %","63.62 %","100","78.38","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","wipf1a  (ENSACLG00000026823)Compare Regions (13:24,486,562-24,494,040:1)View Sequence Alignments","n/a","51.74 %","47.32 %","25","90.13","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","wipf1a  (ENSAMXG00000015175)Compare Regions (19:15,588,085-15,595,579:1)View Sequence Alignments","n/a","41.54 %","44.93 %","100","8.36","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","WIPF1 (1 of many)  (ENSAMXG00000031617)Compare Regions (APWO02000157.1:372,902-380,467:-1)View Sequence Alignments","n/a","59.34 %","53.68 %","50","65.33","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","WIPF1  (ENSBBBG00000017196)Compare Regions (KN265157.1:6,225,141-6,250,885:1)View Sequence Alignments","n/a","80.44 %","80.12 %","100","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","1-to-manyView Gene Tree","wip-1  (WBGene00020094)Compare Regions (III:5,018,645-5,021,118:1)View Sequence Alignments","n/a","34.53 %","24.85 %","n/a","n/a","No"
"Ruff (Calidris pugnax)","1-to-manyView Gene Tree","ENSCPUG00000004965Compare Regions (KQ482305.1:9,604,670-9,606,961:-1)View Sequence Alignments","n/a","44.50 %","16.90 %","75","39.51","No"
"Ruff (Calidris pugnax)","1-to-manyView Gene Tree","ENSCPUG00000004966Compare Regions (KQ482305.1:9,611,439-9,654,468:-1)View Sequence Alignments","n/a","79.69 %","20.28 %","75","61.99","No"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","WIPF1  (ENSCPGG00000017262)Compare Regions (QJSC01018439.1:3,104,992-3,135,935:1)View Sequence Alignments","n/a","72.42 %","72.56 %","100","97.34","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","WIPF1  (ENSCJAG00000048519)Compare Regions (NTIC01035500.1:49,285,355-49,409,084:1)View Sequence Alignments","0.29633","94.26 %","94.63 %","100","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","WIPF1  (ENSCAFG00000013271)Compare Regions (36:18,577,270-18,722,795:-1)View Sequence Alignments","0.14431","88.84 %","88.67 %","75","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","WIPF1  (ENSCAFG00020006074)Compare Regions (QKWQ01002038.1:7,682,052-7,697,442:-1)View Sequence Alignments","0.21412","87.19 %","68.99 %","100","100.00","Yes"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","ENSCPOG00000034131Compare Regions (DS562858.1:15,488,181-15,560,643:1)View Sequence Alignments","n/a","98.28 %","11.33 %","100","93.43","No"
"Capuchin (Cebus capucinus imitator)","1-to-1View Gene Tree","WIPF1  (ENSCCAG00000012994)Compare Regions (KV389536.1:4,514,423-4,554,793:-1)View Sequence Alignments","0.26310","95.41 %","95.03 %","100","100.00","Yes"
"Sooty mangabey (Cercocebus atys)","1-to-1View Gene Tree","WIPF1  (ENSCATG00000022645)Compare Regions (KQ012552.1:5,908,876-5,947,412:-1)View Sequence Alignments","0.23237","96.67 %","98.01 %","100","100.00","Yes"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-1View Gene Tree","WIPF1  (ENSCABG00000005855)Compare Regions (PKMU01001757.1:1,289,608-1,306,044:1)View Sequence Alignments","n/a","77.69 %","77.53 %","100","100.00","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-1View Gene Tree","ENSCLAG00000002683Compare Regions (JH721909.1:798,033-820,183:1)View Sequence Alignments","n/a","98.28 %","11.33 %","100","77.06","No"
"Vervet-AGM (Chlorocebus sabaeus)","1-to-1View Gene Tree","WIPF1  (ENSCSAG00000014556)Compare Regions (10:60,067,015-60,142,823:-1)View Sequence Alignments","0.19048","98.21 %","98.21 %","100","100.00","Yes"
"Painted turtle (Chrysemys picta bellii)","1-to-1View Gene Tree","WIPF1  (ENSCPBG00000003821)Compare Regions (KK088176.1:7,281,547-7,350,929:1)View Sequence Alignments","n/a","76.06 %","75.15 %","100","100.00","Yes"
"Ciona intestinalis","1-to-manyView Gene Tree","ENSCING00000021309Compare Regions (10:2,691,590-2,699,271:1)View Sequence Alignments","n/a","41.95 %","39.36 %","n/a","n/a","No"
"Ciona savignyi","1-to-manyView Gene Tree","ENSCSAVG00000009620Compare Regions (reftig_30:2,738,701-2,756,337:-1)View Sequence Alignments","n/a","20.08 %","21.07 %","n/a","n/a","No"
"Angola colobus (Colobus angolensis palliatus)","1-to-1View Gene Tree","WIPF1  (ENSCANG00000035589)Compare Regions (KN980763.1:1,297,399-1,371,821:-1)View Sequence Alignments","0.16791","97.06 %","98.41 %","100","100.00","Yes"
"Japanese quail (Coturnix japonica)","1-to-1View Gene Tree","WIPF1  (ENSCJPG00005017747)Compare Regions (7:14,995,120-15,029,889:1)View Sequence Alignments","n/a","67.98 %","68.79 %","100","96.51","Yes"
"Chinese hamster CHOK1GS (Cricetulus griseus)","Many-to-manyView Gene Tree","ENSCGRG00001021853Compare Regions (scaffold_3:77,882,448-77,929,680:1)View Sequence Alignments","0.12570","90.08 %","88.47 %","100","100.00","Yes"
"Chinese hamster CriGri (Cricetulus griseus)","Many-to-manyView Gene Tree","ENSCGRG00000003452Compare Regions (JH000109.1:2,747,548-2,775,782:1)View Sequence Alignments","0.12570","90.08 %","88.47 %","50","100.00","Yes"
"Chinese hamster PICR (Cricetulus griseus)","Many-to-manyView Gene Tree","ENSCGRG00015000802Compare Regions (RAZU01000230.1:10,413,469-10,477,952:1)View Sequence Alignments","0.12321","90.08 %","88.47 %","75","100.00","Yes"
"Australian saltwater crocodile (Crocodylus porosus)","1-to-1View Gene Tree","WIPF1  (ENSCPRG00005013893)Compare Regions (MDVP01000067.1:40,843,752-40,879,637:1)View Sequence Alignments","n/a","78.13 %","78.13 %","100","100.00","Yes"
"Blue tit (Cyanistes caeruleus)","1-to-1View Gene Tree","ENSCCEG00000023554Compare Regions (PDCF01000005.1:16,835,110-16,864,706:1)View Sequence Alignments","n/a","76.42 %","18.69 %","100","59.04","No"
"Tongue sole (Cynoglossus semilaevis)","1-to-manyView Gene Tree","ENSCSEG00000016716Compare Regions (12:16,275,443-16,287,410:-1)View Sequence Alignments","n/a","45.99 %","42.15 %","25","5.24","No"
"Tongue sole (Cynoglossus semilaevis)","1-to-manyView Gene Tree","ENSCSEG00000016723Compare Regions (12:16,282,824-16,285,769:-1)View Sequence Alignments","n/a","59.63 %","19.09 %","25","18.77","No"
"Sheepshead minnow (Cyprinodon variegatus)","1-to-1View Gene Tree","WIPF1  (ENSCVAG00000000744)Compare Regions (KL652732.1:175,094-188,714:1)View Sequence Alignments","n/a","48.94 %","41.35 %","50","77.08","Yes"
"Zebrafish (Danio rerio)","1-to-1View Gene Tree","wipf1a  (ENSDARG00000104300)Compare Regions (9:2,499,627-2,518,359:1)View Sequence Alignments","n/a","35.96 %","37.18 %","100","8.44","Yes"
"Kangaroo rat (Dipodomys ordii)","1-to-1View Gene Tree","ENSDORG00000027952Compare Regions (KN672351.1:24,245,612-24,276,272:-1)View Sequence Alignments","n/a","84.58 %","38.17 %","100","100.00","No"
"Emu (Dromaius novaehollandiae)","1-to-manyView Gene Tree","ENSDNVG00000017525Compare Regions (PTEY01000002.1:1,844,391-1,848,821:1)View Sequence Alignments","n/a","77.10 %","20.08 %","100","53.88","No"
"Emu (Dromaius novaehollandiae)","1-to-manyView Gene Tree","ENSDNVG00000017528Compare Regions (PTEY01000002.1:1,850,151-1,857,108:1)View Sequence Alignments","n/a","74.47 %","41.75 %","100","87.29","Yes"
"Drosophila melanogaster (Drosophila melanogaster)","1-to-manyView Gene Tree","Vrp1  (FBgn0243516)Compare Regions (2R:22,106,107-22,122,562:-1)View Sequence Alignments","n/a","20.66 %","34.99 %","n/a","n/a","No"
"Lesser hedgehog tenrec (Echinops telfairi)","1-to-1View Gene Tree","ENSETEG00000013126Compare Regions (GeneScaffold_4123:10,232-44,332:-1)View Sequence Alignments","n/a","50.20 %","50.50 %","0","70.40","No"
"Hagfish (Eptatretus burgeri)","1-to-1View Gene Tree","wipf1a  (ENSEBUG00000013322)Compare Regions (FYBX02009586.1:632,579-831,735:1)View Sequence Alignments","n/a","37.50 %","34.59 %","n/a","8.88","Yes"
"Hedgehog (Erinaceus europaeus)","1-to-1View Gene Tree","ENSEEUG00000012618Compare Regions (GeneScaffold_2593:4,561-31,067:-1)View Sequence Alignments","n/a","60.46 %","58.05 %","0","74.40","No"
"Northern pike (Esox lucius)","1-to-1View Gene Tree","WIPF1  (ENSELUG00000002461)Compare Regions (LG22:2,384,989-2,390,453:1)View Sequence Alignments","n/a","56.31 %","55.86 %","50","84.19","Yes"
"Cat (Felis catus)","1-to-1View Gene Tree","WIPF1  (ENSFCAG00000014400)Compare Regions (C1:165,433,514-165,460,235:-1)View Sequence Alignments","0.16329","89.55 %","90.26 %","100","100.00","Yes"
"Flycatcher (Ficedula albicollis)","1-to-1View Gene Tree","ENSFALG00000003030Compare Regions (JH603193.1:615,184-667,696:-1)View Sequence Alignments","n/a","77.03 %","22.66 %","100","69.21","No"
"Damara mole rat (Fukomys damarensis)","1-to-1View Gene Tree","ENSFDAG00000013649Compare Regions (KN124059.1:1,055,116-1,076,797:-1)View Sequence Alignments","n/a","96.55 %","11.13 %","100","89.21","No"
"Cod (Gadus morhua)","1-to-1View Gene Tree","WIPF1  (ENSGMOG00000008268)Compare Regions (GeneScaffold_2352:47,465-52,060:1)View Sequence Alignments","n/a","49.39 %","40.16 %","0","64.48","Yes"
"Chicken (Gallus gallus)","1-to-1View Gene Tree","WIPF1  (ENSGALG00000036441)Compare Regions (7:16,834,579-16,863,607:1)View Sequence Alignments","n/a","71.26 %","69.98 %","100","92.93","Yes"
"Western mosquitofish (Gambusia affinis)","1-to-1View Gene Tree","ENSGAFG00000008972Compare Regions (NHOQ01001179.1:10,668-12,423:-1)View Sequence Alignments","n/a","63.77 %","8.75 %","0","52.27","No"
"Stickleback (Gasterosteus aculeatus)","1-to-1View Gene Tree","ENSGACG00000011946Compare Regions (groupVI:16,278,749-16,282,756:-1)View Sequence Alignments","n/a","47.37 %","46.52 %","25","13.72","No"
"Agassiz's desert tortoise (Gopherus agassizii)","1-to-1View Gene Tree","WIPF1  (ENSGAGG00000020354)Compare Regions (PPEB01004439.1:24,462-77,938:-1)View Sequence Alignments","n/a","77.49 %","77.34 %","50","100.00","Yes"
"Gorilla (Gorilla gorilla gorilla)","1-to-1View Gene Tree","WIPF1  (ENSGGOG00000016773)Compare Regions (2B:66,940,133-66,976,607:-1)View Sequence Alignments","0.22222","98.04 %","99.40 %","100","100.00","Yes"
"Burton's mouthbrooder (Haplochromis burtoni)","1-to-1View Gene Tree","ENSHBUG00000017937Compare Regions (JH425370.1:1,364,868-1,366,339:1)View Sequence Alignments","n/a","70.16 %","17.30 %","25","56.04","No"
"Naked mole-rat female (Heterocephalus glaber)","1-to-1View Gene Tree","WIPF1  (ENSHGLG00000014667)Compare Regions (JH602100.1:11,787,295-11,822,523:-1)View Sequence Alignments","0.15187","85.65 %","81.91 %","100","100.00","Yes"
"Naked mole-rat male (Heterocephalus glaber)","1-to-1View Gene Tree","WIPF1  (ENSHGLG00100005301)Compare Regions (JH173942.1:321,407-355,003:-1)View Sequence Alignments","0.26704","79.27 %","64.61 %","100","93.78","Yes"
"Tiger tail seahorse (Hippocampus comes)","1-to-1View Gene Tree","ENSHCOG00000015156Compare Regions (KV880264.1:21,348-25,546:-1)View Sequence Alignments","n/a","49.51 %","40.56 %","25","5.51","No"
"Channel catfish (Ictalurus punctatus)","1-to-manyView Gene Tree","WIPF1 (1 of many)  (ENSIPUG00000019090)Compare Regions (12:9,019,915-9,043,289:1)View Sequence Alignments","n/a","58.46 %","55.67 %","50","72.46","Yes"
"Channel catfish (Ictalurus punctatus)","1-to-manyView Gene Tree","wipf1a  (ENSIPUG00000020061)Compare Regions (6:9,738,389-9,748,700:1)View Sequence Alignments","n/a","39.42 %","46.32 %","100","9.60","Yes"
"Squirrel (Ictidomys tridecemlineatus)","1-to-1View Gene Tree","ENSSTOG00000004271Compare Regions (JH393319.1:4,313,168-4,347,206:-1)View Sequence Alignments","n/a","96.55 %","11.13 %","100","100.00","No"
"Dark-eyed junco (Junco hyemalis)","1-to-manyView Gene Tree","ENSJHYG00000012746Compare Regions (QZWM01003251.1:16,421,765-16,464,909:1)View Sequence Alignments","n/a","78.74 %","19.88 %","100","61.06","No"
"Dark-eyed junco (Junco hyemalis)","1-to-manyView Gene Tree","ENSJHYG00000012751Compare Regions (QZWM01003251.1:16,465,909-16,472,492:1)View Sequence Alignments","n/a","69.32 %","57.06 %","100","81.20","Yes"
"Mangrove rivulus (Kryptolebias marmoratus)","1-to-1View Gene Tree","ENSKMAG00000015949Compare Regions (LWHD01000004.1:1,955,114-1,957,069:1)View Sequence Alignments","n/a","53.42 %","17.10 %","25","26.86","No"
"Ballan wrasse (Labrus bergylta)","1-to-1View Gene Tree","ENSLBEG00000006224Compare Regions (FKLU01000342.1:444,685-445,681:1)View Sequence Alignments","n/a","73.17 %","17.89 %","25","51.32","No"
"Blue-crowned manakin (Lepidothrix coronata)","1-to-1View Gene Tree","WIPF1  (ENSLCOG00000016330)Compare Regions (KV388100.1:8,802,288-8,814,034:1)View Sequence Alignments","n/a","75.60 %","75.15 %","100","96.32","Yes"
"Spotted gar (Lepisosteus oculatus)","1-to-1View Gene Tree","wipf1a  (ENSLOCG00000007291)Compare Regions (LG12:15,926,822-15,937,668:1)View Sequence Alignments","n/a","62.13 %","62.62 %","100","83.30","Yes"
"Bengalese finch (Lonchura striata domestica)","1-to-1View Gene Tree","WIPF1  (ENSLSDG00000010949)Compare Regions (MUZQ01000078.1:1,362,434-1,374,213:-1)View Sequence Alignments","n/a","71.52 %","69.38 %","100","95.39","Yes"
"Elephant (Loxodonta africana)","1-to-1View Gene Tree","WIPF1  (ENSLAFG00000028992)Compare Regions (scaffold_3:52,777,381-52,802,684:1)View Sequence Alignments","0.23842","87.33 %","87.67 %","100","99.13","Yes"
