"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","btk  (ENSAPOG00000013544)Compare Regions (MVNR01000036.1:284,951-292,332:-1)View Sequence Alignments","n/a","65.41 %","60.03 %","50","84.26","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","BTK  (ENSAMEG00000009289)Compare Regions (GL193876.1:409,567-431,157:-1)View Sequence Alignments","0.01678","99.09 %","94.23 %","75","99.01","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","btk  (ENSACIG00000013985)Compare Regions (CCOE01000489.1:3,305,505-3,311,089:1)View Sequence Alignments","n/a","65.77 %","59.88 %","50","80.37","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","btk  (ENSAOCG00000020280)Compare Regions (NXFZ01000963.1:194,009-203,900:-1)View Sequence Alignments","n/a","64.94 %","59.60 %","75","76.93","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","btk  (ENSAPEG00000004821)Compare Regions (13:19,666,662-19,677,772:-1)View Sequence Alignments","n/a","64.84 %","59.60 %","75","72.83","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","btk  (ENSATEG00000000600)Compare Regions (OOHO01000011.1:16,044,059-16,054,269:1)View Sequence Alignments","n/a","64.78 %","59.45 %","50","76.26","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-manyView Gene Tree","ENSAPLG00000017469Compare Regions (PEDO01001811.1:1,156-2,798:1)View Sequence Alignments","n/a","75.82 %","19.91 %","0","62.02","No"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-manyView Gene Tree","ENSAPLG00000023799Compare Regions (10:9,948,004-9,952,604:-1)View Sequence Alignments","n/a","68.37 %","9.67 %","50","39.99","No"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","BTK  (ENSACAG00000008298)Compare Regions (GL343451.1:234,133-246,433:-1)View Sequence Alignments","n/a","77.69 %","73.88 %","75","96.08","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","BTK  (ENSABRG00000000710)Compare Regions (NXHY01000005.1:10,305,139-10,316,640:-1)View Sequence Alignments","n/a","72.64 %","83.12 %","75","86.72","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","BTK  (ENSANAG00000035713)Compare Regions (KZ197796.1:88,083-127,527:-1)View Sequence Alignments","0.02637","99.70 %","94.81 %","75","99.65","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","BTK  (ENSAHAG00000000980)Compare Regions (PTFD01001278.1:117,854-125,449:-1)View Sequence Alignments","n/a","87.37 %","71.86 %","75","92.10","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","BTK  (ENSAOWG00000015494)Compare Regions (PTFC01000025.1:3,079,207-3,089,448:1)View Sequence Alignments","n/a","51.33 %","80.95 %","75","80.50","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","BTK  (ENSARWG00000000059)Compare Regions (PTFB01000025.1:1,677,780-1,685,512:-1)View Sequence Alignments","n/a","87.08 %","82.68 %","75","97.71","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","btk  (ENSACLG00000002214)Compare Regions (2:36,165,879-36,174,118:1)View Sequence Alignments","n/a","65.83 %","60.32 %","50","77.53","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","btk  (ENSAMXG00000002336)Compare Regions (24:13,940,532-13,956,005:-1)View Sequence Alignments","n/a","65.06 %","56.42 %","25","88.13","Yes"
"American bison (Bison bison bison)","1-to-manyView Gene Tree","ENSBBBG00000005213Compare Regions (KN254083.1:10,614-10,754:-1)View Sequence Alignments","n/a","100.00 %","6.64 %","25","60.49","No"
"American bison (Bison bison bison)","1-to-manyView Gene Tree","ENSBBBG00000019470Compare Regions (KN254083.1:3,179-10,031:-1)View Sequence Alignments","n/a","93.06 %","23.23 %","25","76.89","No"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","BTK  (ENSBMUG00000011423)Compare Regions (JH881711.1:748,476-783,275:-1)View Sequence Alignments","0.02303","98.63 %","93.80 %","50","99.38","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","BTK  (ENSBTAG00000019250)Compare Regions (X:50,826,738-50,860,719:1)View Sequence Alignments","0.02285","98.63 %","93.80 %","50","99.38","Yes"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","BTK  (ENSCPUG00000001006)Compare Regions (KQ482309.1:3,931,259-3,939,848:-1)View Sequence Alignments","n/a","86.63 %","82.25 %","75","97.63","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","BTK  (ENSCPGG00000006772)Compare Regions (QJSC01020919.1:222,727-231,810:1)View Sequence Alignments","n/a","80.46 %","80.81 %","75","44.03","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","BTK  (ENSCJAG00000004727)Compare Regions (NTIC01038833.1:27,931,142-27,969,560:1)View Sequence Alignments","0.23603","97.50 %","95.82 %","100","100.00","Yes"
