"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","uba2  (ENSAPOG00000012058)Compare Regions (MVNR01000500.1:147,605-163,173:-1)View Sequence Alignments","n/a","73.49 %","74.06 %","0","80.47","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","UBA2  (ENSAMEG00000016854)Compare Regions (GL193233.1:82,728-119,816:-1)View Sequence Alignments","0.03176","97.97 %","97.81 %","50","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","uba2  (ENSACIG00000012144)Compare Regions (CCOE01000760.1:339,233-348,657:-1)View Sequence Alignments","n/a","76.66 %","70.31 %","0","87.65","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","uba2  (ENSAOCG00000018831)Compare Regions (NXFZ01002210.1:147,912-166,063:-1)View Sequence Alignments","n/a","74.26 %","74.84 %","0","80.48","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","uba2  (ENSAPEG00000024064)Compare Regions (4:35,796,885-35,815,449:-1)View Sequence Alignments","n/a","74.26 %","74.84 %","0","80.47","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","uba2  (ENSATEG00000009389)Compare Regions (OOHO01000020.1:4,206,374-4,216,652:1)View Sequence Alignments","n/a","74.07 %","75.00 %","0","86.85","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","UBA2  (ENSAPLG00000011122)Compare Regions (12:11,597,625-11,609,759:-1)View Sequence Alignments","n/a","88.72 %","75.00 %","50","96.53","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","UBA2  (ENSACAG00000001544)Compare Regions (GL344074.1:6,380-22,912:-1)View Sequence Alignments","n/a","77.41 %","84.06 %","25","90.63","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","UBA2  (ENSABRG00000010006)Compare Regions (NXHY01000029.1:3,438,944-3,454,995:-1)View Sequence Alignments","n/a","87.32 %","87.19 %","50","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","UBA2  (ENSANAG00000022896)Compare Regions (KZ203424.1:3,868,760-3,906,922:-1)View Sequence Alignments","0.12737","96.60 %","97.81 %","75","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","UBA2  (ENSAHAG00000014193)Compare Regions (PTFD01000003.1:3,539,548-3,557,624:1)View Sequence Alignments","n/a","84.74 %","85.00 %","75","92.92","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","UBA2  (ENSAOWG00000015063)Compare Regions (PTFC01000012.1:835,498-853,480:1)View Sequence Alignments","n/a","84.97 %","83.91 %","75","93.60","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","UBA2  (ENSARWG00000015384)Compare Regions (PTFB01000002.1:5,306,787-5,325,913:-1)View Sequence Alignments","n/a","88.27 %","82.34 %","50","95.46","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","uba2  (ENSACLG00000020667)Compare Regions (7:9,400,493-9,410,600:1)View Sequence Alignments","n/a","76.82 %","70.94 %","0","85.25","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","uba2  (ENSAMXG00000004453)Compare Regions (24:26,117,209-26,130,804:1)View Sequence Alignments","n/a","77.73 %","77.97 %","0","94.40","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","UBA2  (ENSBBBG00000024928)Compare Regions (KN264995.1:2,882,751-2,909,741:1)View Sequence Alignments","0.04654","97.61 %","82.97 %","100","96.83","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","UBA2  (ENSBMUG00000022678)Compare Regions (JH883023.1:203,951-233,818:-1)View Sequence Alignments","n/a","90.62 %","90.62 %","50","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","UBA2  (ENSBTAG00000002573)Compare Regions (18:44,841,845-44,872,496:1)View Sequence Alignments","0.04070","97.97 %","97.97 %","100","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","1-to-1View Gene Tree","uba-2  (WBGene00006700)Compare Regions (I:12,741,588-12,749,318:1)View Sequence Alignments","n/a","45.53 %","41.41 %","n/a","n/a","No"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","UBA2  (ENSCPUG00000008152)Compare Regions (KQ482164.1:1,239,335-1,253,946:-1)View Sequence Alignments","n/a","84.77 %","84.38 %","25","93.29","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","UBA2  (ENSCPGG00000004686)Compare Regions (QJSC01005592.1:1,301,924-1,317,945:-1)View Sequence Alignments","n/a","87.50 %","87.50 %","50","100.00","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","UBA2  (ENSCJAG00000010797)Compare Regions (NTIC01011113.1:34,837,747-34,885,309:1)View Sequence Alignments","0.06705","87.79 %","98.91 %","100","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","UBA2  (ENSCAFG00000007258)Compare Regions (1:117,844,191-117,884,090:-1)View Sequence Alignments","0.03873","97.97 %","97.97 %","50","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","UBA2  (ENSCAFG00020019581)Compare Regions (QKWQ01000848.1:118,392,962-118,432,293:-1)View Sequence Alignments","0.03873","97.97 %","97.97 %","75","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","UBA2  (ENSCHIG00000014051)Compare Regions (18:45,877,665-45,910,140:1)View Sequence Alignments","0.04652","97.81 %","97.81 %","75","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","UBA2  (ENSTSYG00000006644)Compare Regions (KE944666.1:140,402-186,194:1)View Sequence Alignments","0.03364","98.59 %","98.44 %","50","100.00","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","UBA2  (ENSCCNG00000009589)Compare Regions (MTKA01002626.1:305,894-338,209:1)View Sequence Alignments","0.04875","96.56 %","96.56 %","75","100.00","Yes"
"Brazilian guinea pig (Cavia aperea)","1-to-1View Gene Tree","UBA2  (ENSCAPG00000017252)Compare Regions (AVPZ01000478.1:8,725,389-8,761,699:-1)View Sequence Alignments","0.16616","87.93 %","63.75 %","50","84.86","Yes"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","UBA2  (ENSCPOG00000010543)Compare Regions (DS562907.1:8,729,259-8,770,697:-1)View Sequence Alignments","0.03676","97.81 %","97.81 %","50","100.00","Yes"
"Capuchin (Cebus capucinus imitator)","1-to-1View Gene Tree","UBA2  (ENSCCAG00000031586)Compare Regions (KV389744.1:816,763-857,827:-1)View Sequence Alignments","0.06859","98.86 %","80.94 %","75","96.93","Yes"
"Sooty mangabey (Cercocebus atys)","1-to-1View Gene Tree","UBA2  (ENSCATG00000038871)Compare Regions (KQ012464.1:5,687,180-5,727,881:1)View Sequence Alignments","0.03813","95.50 %","99.53 %","100","100.00","Yes"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-1View Gene Tree","UBA2  (ENSCABG00000006112)Compare Regions (PKMU01008166.1:28,206-48,898:1)View Sequence Alignments","n/a","84.22 %","84.22 %","75","97.45","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-1View Gene Tree","UBA2  (ENSCLAG00000014260)Compare Regions (JH721928.1:4,034,854-4,072,106:1)View Sequence Alignments","0.03302","97.85 %","92.66 %","100","98.51","Yes"
"Vervet-AGM (Chlorocebus sabaeus)","1-to-1View Gene Tree","UBA2  (ENSCSAG00000004629)Compare Regions (6:29,480,776-29,521,947:1)View Sequence Alignments","n/a","99.84 %","100.00 %","75","100.00","Yes"
"Sloth (Choloepus hoffmanni)","1-to-1View Gene Tree","UBA2  (ENSCHOG00000011975)Compare Regions (GeneScaffold_2973:39,734-59,568:1)View Sequence Alignments","n/a","89.27 %","72.81 %","0","90.29","Yes"
