"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","zc3h7a  (ENSAPOG00000003222)Compare Regions (MVNR01001411.1:97,694-114,909:-1)View Sequence Alignments","n/a","52.58 %","54.48 %","25","64.92","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","ZC3H7A  (ENSAMEG00000009489)Compare Regions (GL193292.1:115,646-139,749:-1)View Sequence Alignments","0.07346","94.95 %","94.95 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","zc3h7a  (ENSACIG00000005421)Compare Regions (CCOE01001546.1:487,859-505,396:1)View Sequence Alignments","n/a","51.73 %","52.21 %","0","69.65","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","zc3h7a  (ENSAOCG00000003822)Compare Regions (NXFZ01003171.1:105,593-122,863:1)View Sequence Alignments","n/a","52.64 %","54.48 %","25","67.27","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","zc3h7a  (ENSAPEG00000012253)Compare Regions (14:14,731,286-14,748,114:-1)View Sequence Alignments","n/a","53.28 %","54.38 %","0","67.81","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","zc3h7a  (ENSATEG00000003987)Compare Regions (OOHO01000019.1:10,253,659-10,265,883:1)View Sequence Alignments","n/a","53.14 %","54.07 %","0","66.07","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","ZC3H7A  (ENSAPLG00000013636)Compare Regions (15:17,181,337-17,202,165:-1)View Sequence Alignments","n/a","73.91 %","73.22 %","50","98.19","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","ZC3H7A  (ENSACAG00000005331)Compare Regions (GL343691.1:230,329-242,543:1)View Sequence Alignments","n/a","70.44 %","70.44 %","25","93.72","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","ZC3H7A  (ENSABRG00000009043)Compare Regions (NXHY01000241.1:651,542-675,255:-1)View Sequence Alignments","n/a","74.16 %","73.02 %","50","98.60","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","ZC3H7A  (ENSANAG00000035407)Compare Regions (KZ206857.1:3,099,431-3,130,599:1)View Sequence Alignments","0.06946","98.76 %","98.35 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","ZC3H7A  (ENSAHAG00000017899)Compare Regions (PTFD01000110.1:1,137,251-1,160,548:1)View Sequence Alignments","n/a","74.32 %","73.64 %","50","98.51","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","ZC3H7A  (ENSAOWG00000002908)Compare Regions (PTFC01000021.1:3,092,521-3,116,591:-1)View Sequence Alignments","n/a","74.46 %","74.77 %","50","98.98","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","ZC3H7A  (ENSARWG00000010631)Compare Regions (PTFB01000187.1:892,610-915,956:1)View Sequence Alignments","n/a","74.30 %","73.53 %","50","98.91","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","zc3h7a  (ENSACLG00000005455)Compare Regions (4:9,511,642-9,535,747:1)View Sequence Alignments","n/a","52.72 %","53.97 %","0","67.94","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","zc3h7a  (ENSAMXG00000003868)Compare Regions (23:36,954,027-36,974,304:1)View Sequence Alignments","n/a","52.24 %","52.73 %","50","63.14","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","ZC3H7A  (ENSBBBG00000021833)Compare Regions (KN265008.1:2,042,447-2,068,442:-1)View Sequence Alignments","0.07942","93.93 %","94.03 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","ZC3H7A  (ENSBMUG00000015504)Compare Regions (JH880494.1:847,542-873,773:1)View Sequence Alignments","0.07792","93.93 %","94.03 %","100","97.25","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","ZC3H7A  (ENSBTAG00000014826)Compare Regions (25:10,434,094-10,460,647:-1)View Sequence Alignments","0.07895","93.93 %","94.03 %","100","100.00","Yes"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","ZC3H7A  (ENSCPUG00000016855)Compare Regions (KQ482117.1:7,998,841-8,021,239:1)View Sequence Alignments","n/a","74.64 %","74.87 %","50","98.87","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-manyView Gene Tree","ENSCPGG00000002885Compare Regions (QJSC01009795.1:2,740,632-2,750,254:-1)View Sequence Alignments","n/a","73.81 %","42.95 %","50","66.90","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-manyView Gene Tree","ENSCPGG00000018695Compare Regions (QJSC01029150.1:3,884,485-3,897,970:1)View Sequence Alignments","n/a","66.19 %","24.00 %","0","72.76","No"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","ZC3H7A  (ENSCJAG00000008403)Compare Regions (NTIC01004446.1:10,421,671-10,452,074:1)View Sequence Alignments","0.06732","98.15 %","98.25 %","100","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","ZC3H7A  (ENSCAFG00000018876)Compare Regions (6:31,042,371-31,069,631:1)View Sequence Alignments","0.09722","94.34 %","94.34 %","100","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","ZC3H7A  (ENSCAFG00020024499)Compare Regions (QKWQ01001090.1:17,898,893-17,924,632:1)View Sequence Alignments","0.10633","93.34 %","93.82 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","ZC3H7A  (ENSCHIG00000006568)Compare Regions (25:10,324,841-10,350,891:-1)View Sequence Alignments","0.08517","93.62 %","93.72 %","100","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","ZC3H7A  (ENSTSYG00000008375)Compare Regions (KE940169.1:28,697-60,481:1)View Sequence Alignments","0.10147","96.09 %","96.09 %","50","100.00","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","Zc3h7a  (ENSCCNG00000027147)Compare Regions (MTKA01001444.1:703,637-727,474:-1)View Sequence Alignments","0.08793","92.60 %","91.45 %","100","100.00","Yes"
"Brazilian guinea pig (Cavia aperea)","1-to-1View Gene Tree","ZC3H7A  (ENSCAPG00000017757)Compare Regions (AVPZ01000445.1:30,616,623-30,638,281:-1)View Sequence Alignments","0.22578","78.73 %","63.65 %","100","89.47","Yes"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","ZC3H7A  (ENSCPOG00000004454)Compare Regions (DS562859.1:30,635,187-30,660,736:-1)View Sequence Alignments","0.15995","87.15 %","87.33 %","100","100.00","Yes"
"Capuchin (Cebus capucinus imitator)","1-to-1View Gene Tree","ZC3H7A  (ENSCCAG00000030033)Compare Regions (KV389548.1:2,524,119-2,570,013:-1)View Sequence Alignments","0.07941","98.41 %","95.78 %","100","99.86","Yes"
"Sooty mangabey (Cercocebus atys)","1-to-1View Gene Tree","ZC3H7A  (ENSCATG00000039664)Compare Regions (KQ011696.1:9,126,516-9,174,102:-1)View Sequence Alignments","0.09574","98.97 %","98.97 %","100","100.00","Yes"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-1View Gene Tree","ZC3H7A  (ENSCABG00000021143)Compare Regions (PKMU01001345.1:978,138-1,033,600:-1)View Sequence Alignments","n/a","76.03 %","76.11 %","50","100.00","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-1View Gene Tree","ZC3H7A  (ENSCLAG00000013991)Compare Regions (JH721902.1:6,853,936-6,886,079:1)View Sequence Alignments","0.18209","87.86 %","87.95 %","100","100.00","Yes"
"Vervet-AGM (Chlorocebus sabaeus)","1-to-1View Gene Tree","ZC3H7A  (ENSCSAG00000008311)Compare Regions (5:11,215,368-11,260,791:-1)View Sequence Alignments","0.28527","93.95 %","94.34 %","100","100.00","Yes"
"Sloth (Choloepus hoffmanni)","1-to-1View Gene Tree","ZC3H7A  (ENSCHOG00000005905)Compare Regions (GeneScaffold_2751:6,984-29,561:-1)View Sequence Alignments","n/a","85.58 %","85.58 %","0","96.47","Yes"
"Painted turtle (Chrysemys picta bellii)","1-to-1View Gene Tree","ZC3H7A  (ENSCPBG00000006571)Compare Regions (KK083043.1:1,438,545-1,472,281:-1)View Sequence Alignments","n/a","76.39 %","76.31 %","50","100.00","Yes"
