"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","ube3c  (ENSAPOG00000012231)Compare Regions (MVNR01000026.1:116,382-147,626:-1)View Sequence Alignments","n/a","79.46 %","79.32 %","75","97.30","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","UBE3C  (ENSAMEG00000001353)Compare Regions (GL193251.1:354,339-453,482:-1)View Sequence Alignments","0.07272","92.99 %","93.07 %","100","99.40","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","ube3c  (ENSACIG00000017978)Compare Regions (CCOE01000449.1:67,822-96,025:-1)View Sequence Alignments","n/a","79.76 %","78.95 %","50","97.53","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","ube3c  (ENSAOCG00000006311)Compare Regions (NXFZ01003518.1:269,286-297,553:-1)View Sequence Alignments","n/a","79.46 %","79.32 %","50","97.31","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","ube3c  (ENSAPEG00000015902)Compare Regions (22:11,714,805-11,743,186:-1)View Sequence Alignments","n/a","79.37 %","79.22 %","75","97.31","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","ube3c  (ENSATEG00000005285)Compare Regions (OOHO01000004.1:23,013,698-23,038,559:-1)View Sequence Alignments","n/a","78.72 %","78.58 %","50","99.79","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","UBE3C  (ENSAPLG00000005692)Compare Regions (2:8,884,858-8,958,906:1)View Sequence Alignments","n/a","90.59 %","90.67 %","100","99.58","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","UBE3C  (ENSACAG00000011224)Compare Regions (6:6,464,267-6,519,017:1)View Sequence Alignments","n/a","89.37 %","89.29 %","100","99.62","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","UBE3C  (ENSABRG00000016812)Compare Regions (NXHY01000080.1:3,727,357-3,804,474:-1)View Sequence Alignments","n/a","90.87 %","90.95 %","100","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","UBE3C  (ENSANAG00000030081)Compare Regions (KZ204729.1:3,517,953-3,633,099:1)View Sequence Alignments","0.12938","95.99 %","92.89 %","75","99.40","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","UBE3C  (ENSAHAG00000013033)Compare Regions (PTFD01000118.1:811,443-894,383:1)View Sequence Alignments","n/a","91.14 %","91.23 %","100","99.58","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","UBE3C  (ENSAOWG00000006048)Compare Regions (PTFC01000062.1:811,128-894,413:1)View Sequence Alignments","n/a","91.14 %","91.23 %","100","99.58","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","UBE3C  (ENSARWG00000016614)Compare Regions (PTFB01000030.1:1,820,091-1,903,084:1)View Sequence Alignments","n/a","90.88 %","91.14 %","100","99.67","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","ube3c  (ENSACLG00000000077)Compare Regions (9:19,712,200-19,745,242:1)View Sequence Alignments","n/a","78.35 %","78.21 %","75","97.36","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","ube3c  (ENSAMXG00000019163)Compare Regions (APWO02000073.1:452,204-514,006:1)View Sequence Alignments","n/a","77.52 %","77.38 %","75","99.38","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","UBE3C  (ENSBBBG00000003074)Compare Regions (KN265194.1:1,586,467-1,677,110:-1)View Sequence Alignments","0.05373","93.23 %","91.51 %","100","99.28","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","UBE3C  (ENSBMUG00000002310)Compare Regions (JH882017.1:589,724-681,537:-1)View Sequence Alignments","0.05405","93.23 %","91.51 %","100","99.28","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","UBE3C  (ENSBTAG00000008025)Compare Regions (4:118,465,389-118,580,636:1)View Sequence Alignments","0.05192","93.36 %","93.54 %","100","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","1-to-1View Gene Tree","etc-1  (WBGene00008429)Compare Regions (II:8,664,833-8,669,154:1)View Sequence Alignments","n/a","26.37 %","24.38 %","n/a","n/a","No"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","UBE3C  (ENSCPUG00000019211)Compare Regions (KQ482183.1:8,579,973-8,654,631:1)View Sequence Alignments","n/a","91.05 %","91.14 %","100","97.74","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","UBE3C  (ENSCPGG00000005102)Compare Regions (QJSC01010755.1:2,405,468-2,477,845:1)View Sequence Alignments","n/a","91.05 %","91.14 %","100","99.59","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","UBE3C  (ENSCJAG00000004298)Compare Regions (NTIC01002224.1:86,944,334-87,070,303:-1)View Sequence Alignments","0.03582","99.08 %","99.08 %","100","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","UBE3C  (ENSCAFG00000005158)Compare Regions (16:19,590,186-19,723,950:1)View Sequence Alignments","0.04771","95.22 %","95.66 %","100","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","UBE3C  (ENSCAFG00020005079)Compare Regions (QKWQ01000528.1:21,830,503-21,922,302:-1)View Sequence Alignments","0.08727","92.42 %","90.03 %","75","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","UBE3C  (ENSCHIG00000014768)Compare Regions (4:1,309,557-1,426,120:-1)View Sequence Alignments","0.05269","92.81 %","92.98 %","100","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","UBE3C  (ENSTSYG00000009244)Compare Regions (KE944569.1:78,233-226,760:-1)View Sequence Alignments","0.06625","96.88 %","94.74 %","0","99.65","Yes"
