"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","trappc10  (ENSAPOG00000012063)Compare Regions (MVNR01000350.1:444,094-477,496:-1)View Sequence Alignments","n/a","63.45 %","63.70 %","0","82.72","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-manyView Gene Tree","ENSAMEG00000010970Compare Regions (GL193353.1:591,013-653,619:-1)View Sequence Alignments","0.11993","89.43 %","89.36 %","75","99.47","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","trappc10  (ENSACIG00000022448)Compare Regions (CCOE01000476.1:351,195-370,998:-1)View Sequence Alignments","n/a","62.57 %","61.87 %","0","90.54","Yes"
"Clown anemonefish (Amphiprion ocellaris)","Many-to-manyView Gene Tree","trappc10  (ENSAOCG00000015544)Compare Regions (NXFZ01001944.1:743-23,662:1)View Sequence Alignments","n/a","60.76 %","57.43 %","0","47.80","No"
"Clown anemonefish (Amphiprion ocellaris)","Many-to-manyView Gene Tree","ENSAOCG00000017047Compare Regions (NXFZ01002986.1:421,730-431,306:1)View Sequence Alignments","n/a","85.22 %","15.57 %","0","59.60","No"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","trappc10  (ENSAPEG00000002032)Compare Regions (12:33,151,814-33,190,032:1)View Sequence Alignments","n/a","63.45 %","63.70 %","0","71.81","Yes"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","trappc10  (ENSATEG00000004610)Compare Regions (OOHO01000008.1:7,055,752-7,072,657:1)View Sequence Alignments","n/a","63.47 %","63.62 %","0","76.64","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-manyView Gene Tree","ENSAPLG00000010086Compare Regions (1:123,251,681-123,289,222:-1)View Sequence Alignments","n/a","83.36 %","80.38 %","75","99.12","Yes"
"Anole lizard (Anolis carolinensis)","1-to-manyView Gene Tree","ENSACAG00000017858Compare Regions (3:136,374,006-136,441,222:-1)View Sequence Alignments","n/a","78.74 %","81.18 %","75","99.85","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-manyView Gene Tree","ENSABRG00000014839Compare Regions (NXHY01000013.1:9,911,431-9,947,604:-1)View Sequence Alignments","n/a","81.50 %","82.61 %","75","97.61","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000032975Compare Regions (KZ208815.1:1,778,602-1,869,828:-1)View Sequence Alignments","0.13930","96.74 %","96.66 %","75","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-manyView Gene Tree","ENSAHAG00000003158Compare Regions (PTFD01000129.1:1,161,231-1,226,518:1)View Sequence Alignments","n/a","78.71 %","82.21 %","75","98.60","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-manyView Gene Tree","ENSAOWG00000014731Compare Regions (PTFC01000139.1:1,161,290-1,205,046:1)View Sequence Alignments","n/a","82.56 %","83.08 %","75","100.00","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-manyView Gene Tree","ENSARWG00000008055Compare Regions (PTFB01000405.1:814,633-851,333:-1)View Sequence Alignments","n/a","80.15 %","78.55 %","50","97.06","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-manyView Gene Tree","trappc10  (ENSACLG00000021242)Compare Regions (16:9,272,716-9,296,242:1)View Sequence Alignments","n/a","63.37 %","63.62 %","0","87.42","Yes"
