"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","tm9sf2  (ENSAPOG00000002368)Compare Regions (MVNR01001515.1:131,552-151,085:-1)View Sequence Alignments","n/a","77.63 %","72.25 %","0","24.74","No"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","TM9SF2  (ENSAMEG00000004422)Compare Regions (GL192405.1:2,730,719-2,787,823:1)View Sequence Alignments","0.06215","97.13 %","96.98 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","TM9SF2  (ENSACIG00000015955)Compare Regions (CCOE01000589.1:45,805-81,779:-1)View Sequence Alignments","n/a","74.96 %","73.60 %","0","79.82","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","ENSAOCG00000012111Compare Regions (NXFZ01006268.1:20,259-56,321:-1)View Sequence Alignments","n/a","81.40 %","79.19 %","0","17.59","No"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","tm9sf2  (ENSAPEG00000002870)Compare Regions (20:19,143,973-19,182,737:1)View Sequence Alignments","n/a","80.93 %","78.73 %","0","17.65","No"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","tm9sf2  (ENSATEG00000003926)Compare Regions (OOHO01000014.1:103,510-114,087:1)View Sequence Alignments","n/a","81.09 %","78.88 %","0","92.83","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","TM9SF2  (ENSAPLG00000004699)Compare Regions (1:150,935,814-150,956,824:1)View Sequence Alignments","n/a","90.77 %","83.11 %","100","95.72","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","TM9SF2  (ENSACAG00000008881)Compare Regions (3:98,895,605-98,929,991:1)View Sequence Alignments","n/a","88.06 %","85.67 %","100","99.03","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","TM9SF2  (ENSABRG00000018628)Compare Regions (NXHY01000028.1:4,991,152-5,016,796:1)View Sequence Alignments","n/a","88.19 %","86.73 %","100","92.39","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","TM9SF2  (ENSANAG00000023116)Compare Regions (KZ203741.1:10,403,159-10,467,640:-1)View Sequence Alignments","0.08741","98.02 %","97.13 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","TM9SF2  (ENSAHAG00000002544)Compare Regions (PTFD01000144.1:424,286-451,966:-1)View Sequence Alignments","n/a","76.12 %","84.62 %","100","87.42","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","TM9SF2  (ENSAOWG00000018875)Compare Regions (PTFC01000035.1:1,087,641-1,115,117:1)View Sequence Alignments","n/a","89.27 %","82.81 %","100","95.11","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","TM9SF2  (ENSARWG00000008588)Compare Regions (PTFB01000145.1:421,857-449,458:-1)View Sequence Alignments","n/a","89.63 %","84.77 %","100","94.24","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","tm9sf2  (ENSAMXG00000000705)Compare Regions (12:7,120,212-7,136,716:-1)View Sequence Alignments","n/a","80.58 %","80.09 %","0","87.27","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","TM9SF2  (ENSBBBG00000018530)Compare Regions (KN265210.1:11,064,764-11,115,849:-1)View Sequence Alignments","0.06481","96.52 %","96.23 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","TM9SF2  (ENSBMUG00000018434)Compare Regions (JH881509.1:596,695-648,302:1)View Sequence Alignments","0.06530","96.52 %","96.23 %","100","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","TM9SF2  (ENSBTAG00000001589)Compare Regions (12:76,343,402-76,394,962:1)View Sequence Alignments","0.06532","96.52 %","96.23 %","100","100.00","Yes"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","TM9SF2  (ENSCPUG00000010369)Compare Regions (KQ482179.1:8,892,053-8,920,365:-1)View Sequence Alignments","n/a","88.48 %","86.88 %","100","100.00","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","TM9SF2  (ENSCPGG00000011778)Compare Regions (QJSC01025303.1:498,634-528,148:1)View Sequence Alignments","n/a","88.48 %","86.88 %","100","100.00","Yes"
