"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","stau1  (ENSAPOG00000017260)Compare Regions (MVNR01000060.1:707,484-717,168:1)View Sequence Alignments","n/a","57.74 %","69.15 %","0","95.85","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","STAU1  (ENSAMEG00000013681)Compare Regions (GL192351.1:4,273,895-4,308,776:1)View Sequence Alignments","0.09483","78.43 %","95.15 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","stau1  (ENSACIG00000015918)Compare Regions (CCOE01001741.1:245,398-253,699:-1)View Sequence Alignments","n/a","59.18 %","69.84 %","0","92.32","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","stau1  (ENSAOCG00000012224)Compare Regions (NXFZ01003040.1:211,033-219,731:-1)View Sequence Alignments","n/a","58.76 %","70.36 %","0","95.98","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","stau1  (ENSAPEG00000012308)Compare Regions (6:11,560,788-11,569,769:-1)View Sequence Alignments","n/a","58.76 %","70.36 %","0","92.47","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","stau1  (ENSATEG00000024600)Compare Regions (OOHO01000017.1:10,663,831-10,672,218:1)View Sequence Alignments","n/a","57.99 %","69.84 %","0","92.78","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","STAU1  (ENSAPLG00000010527)Compare Regions (21:622,523-647,387:-1)View Sequence Alignments","n/a","71.21 %","87.87 %","0","98.44","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","STAU1  (ENSACAG00000015909)Compare Regions (4:146,412,016-146,455,224:1)View Sequence Alignments","n/a","71.82 %","87.00 %","0","99.55","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","STAU1  (ENSABRG00000020968)Compare Regions (NXHY01000011.1:3,557,602-3,577,092:1)View Sequence Alignments","n/a","71.35 %","88.04 %","0","98.43","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","STAU1  (ENSANAG00000032714)Compare Regions (KZ208238.1:6,392,187-6,437,578:-1)View Sequence Alignments","0.04845","98.46 %","99.48 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","STAU1  (ENSAHAG00000011557)Compare Regions (PTFD01000001.1:2,548,997-2,570,528:1)View Sequence Alignments","n/a","71.07 %","87.69 %","0","98.45","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","STAU1  (ENSAOWG00000001553)Compare Regions (PTFC01000003.1:6,296,313-6,317,838:-1)View Sequence Alignments","n/a","71.07 %","87.69 %","0","98.45","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","STAU1  (ENSARWG00000006584)Compare Regions (PTFB01000001.1:2,387,982-2,409,541:1)View Sequence Alignments","n/a","71.05 %","87.17 %","0","98.43","Yes"
