"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","klhdc3  (ENSAPOG00000011553)Compare Regions (MVNR01000102.1:320,356-346,138:-1)View Sequence Alignments","n/a","80.89 %","80.89 %","0","99.41","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","KLHDC3  (ENSAMEG00000012631)Compare Regions (GL192391.1:1,965,657-1,973,412:-1)View Sequence Alignments","0.20853","60.73 %","87.43 %","100","89.15","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","klhdc3  (ENSACIG00000005766)Compare Regions (CCOE01000440.1:2,703,283-2,722,592:-1)View Sequence Alignments","n/a","71.66 %","68.85 %","0","95.46","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","klhdc3  (ENSAOCG00000008814)Compare Regions (NXFZ01003000.1:216,843-248,114:1)View Sequence Alignments","n/a","80.37 %","80.37 %","0","99.41","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","klhdc3  (ENSAPEG00000024318)Compare Regions (20:15,357,048-15,388,294:1)View Sequence Alignments","n/a","80.37 %","80.37 %","0","99.41","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","klhdc3  (ENSATEG00000014384)Compare Regions (OOHO01000014.1:6,121,414-6,147,552:-1)View Sequence Alignments","n/a","80.63 %","80.63 %","0","99.67","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","KLHDC3  (ENSAPLG00000013378)Compare Regions (3:12,420,324-12,432,786:-1)View Sequence Alignments","n/a","83.76 %","86.39 %","100","98.36","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","KLHDC3  (ENSACAG00000005289)Compare Regions (2:144,726,157-144,758,787:-1)View Sequence Alignments","n/a","87.43 %","87.43 %","75","100.00","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","KLHDC3  (ENSABRG00000003372)Compare Regions (NXHY01000163.1:1,773,074-1,786,062:1)View Sequence Alignments","n/a","71.14 %","83.25 %","50","96.74","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","KLHDC3  (ENSANAG00000038232)Compare Regions (KZ202947.1:4,159,955-4,165,927:-1)View Sequence Alignments","0.09872","96.40 %","98.17 %","75","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","KLHDC3  (ENSAHAG00000009023)Compare Regions (PTFD01000402.1:102,843-118,494:-1)View Sequence Alignments","n/a","85.60 %","85.60 %","25","100.00","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","KLHDC3  (ENSAOWG00000012588)Compare Regions (PTFC01000444.1:684,308-706,711:1)View Sequence Alignments","n/a","85.86 %","85.86 %","75","100.00","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","KLHDC3  (ENSARWG00000009389)Compare Regions (PTFB01001051.1:64,666-80,411:1)View Sequence Alignments","n/a","74.00 %","77.49 %","50","94.62","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","klhdc3  (ENSACLG00000022831)Compare Regions (13:8,138,406-8,158,108:-1)View Sequence Alignments","n/a","80.63 %","80.63 %","0","99.67","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","klhdc3  (ENSAMXG00000021539)Compare Regions (APWO02002128.1:12,168-25,559:-1)View Sequence Alignments","n/a","76.37 %","69.37 %","0","84.18","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","KLHDC3  (ENSBBBG00000018302)Compare Regions (KN265182.1:8,219,615-8,223,541:-1)View Sequence Alignments","0.04552","95.63 %","97.38 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","KLHDC3  (ENSBMUG00000013066)Compare Regions (JH881611.1:2,649,476-2,653,946:-1)View Sequence Alignments","0.04184","97.64 %","97.64 %","100","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","KLHDC3  (ENSBTAG00000050696)Compare Regions (23:16,654,986-16,661,311:1)View Sequence Alignments","0.14282","91.15 %","91.62 %","100","100.00","Yes"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","KLHDC3  (ENSCPUG00000003977)Compare Regions (KQ483109.1:4,315,671-4,336,884:1)View Sequence Alignments","n/a","85.86 %","85.86 %","75","100.00","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","KLHDC3  (ENSCPGG00000015023)Compare Regions (QJSC01006361.1:275,871-303,484:1)View Sequence Alignments","n/a","85.86 %","85.86 %","25","100.00","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","KLHDC3  (ENSCJAG00000004911)Compare Regions (NTIC01022223.1:123,660,994-123,664,921:-1)View Sequence Alignments","0.24151","94.16 %","92.93 %","100","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","KLHDC3  (ENSCAFG00000001763)Compare Regions (12:11,545,085-11,553,556:1)View Sequence Alignments","0.25319","60.40 %","87.43 %","100","88.08","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","KLHDC3  (ENSCAFG00020011041)Compare Regions (QKWQ01001619.1:11,556,920-11,560,349:1)View Sequence Alignments","0.05008","97.64 %","97.64 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","KLHDC3  (ENSCHIG00000011426)Compare Regions (23:32,187,543-32,190,936:-1)View Sequence Alignments","0.04010","97.64 %","97.64 %","100","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","KLHDC3  (ENSTSYG00000033324)Compare Regions (KE944034.1:345,609-352,215:-1)View Sequence Alignments","0.03647","98.17 %","98.17 %","100","99.87","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","KLHDC3  (ENSCCNG00000016604)Compare Regions (MTKA01000630.1:2,580,253-2,586,585:-1)View Sequence Alignments","0.05732","96.60 %","96.60 %","100","100.00","Yes"
"Brazilian guinea pig (Cavia aperea)","1-to-1View Gene Tree","KLHDC3  (ENSCAPG00000012134)Compare Regions (AVPZ01000067.1:31,438,092-31,440,454:-1)View Sequence Alignments","0.06571","94.61 %","73.56 %","100","93.08","Yes"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","KLHDC3  (ENSCPOG00000020000)Compare Regions (DS562870.1:31,454,867-31,459,720:-1)View Sequence Alignments","0.04177","96.86 %","96.86 %","100","100.00","Yes"
"Capuchin (Cebus capucinus imitator)","1-to-1View Gene Tree","KLHDC3  (ENSCCAG00000003365)Compare Regions (KV389623.1:1,746,610-1,753,383:1)View Sequence Alignments","0.07461","98.69 %","98.69 %","100","100.00","Yes"
"Sooty mangabey (Cercocebus atys)","1-to-1View Gene Tree","KLHDC3  (ENSCATG00000036258)Compare Regions (KQ009502.1:19,396,348-19,403,899:-1)View Sequence Alignments","0.02290","99.74 %","99.74 %","100","100.00","Yes"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-1View Gene Tree","KLHDC3  (ENSCABG00000005102)Compare Regions (PKMU01001408.1:200,657-237,938:-1)View Sequence Alignments","n/a","87.17 %","87.17 %","75","100.00","Yes"
