"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","cdyl  (ENSAPOG00000022237)Compare Regions (MVNR01001100.1:194,940-203,649:-1)View Sequence Alignments","n/a","60.36 %","62.13 %","0","96.50","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","CDYL  (ENSAMEG00000012914)Compare Regions (GL193123.1:847,804-917,717:1)View Sequence Alignments","0.03906","96.50 %","96.32 %","75","99.41","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","cdyl  (ENSACIG00000003596)Compare Regions (CCOE01001362.1:180,851-186,368:1)View Sequence Alignments","n/a","59.07 %","60.48 %","25","62.15","Yes"
"Clown anemonefish (Amphiprion ocellaris)","Many-to-manyView Gene Tree","ENSAOCG00000005727Compare Regions (NXFZ01004908.1:8,102-11,799:-1)View Sequence Alignments","n/a","56.85 %","61.03 %","0","54.71","Yes"
"Clown anemonefish (Amphiprion ocellaris)","Many-to-manyView Gene Tree","cdyl  (ENSAOCG00000015478)Compare Regions (NXFZ01002225.1:105,890-112,427:1)View Sequence Alignments","n/a","60.18 %","61.95 %","0","41.95","No"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","cdyl  (ENSAPEG00000002095)Compare Regions (10:491,595-498,601:1)View Sequence Alignments","n/a","60.18 %","61.95 %","0","88.17","Yes"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","cdyl  (ENSATEG00000006544)Compare Regions (OOHO01000004.1:713,686-718,921:1)View Sequence Alignments","n/a","59.26 %","61.76 %","25","84.29","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-manyView Gene Tree","ENSAPLG00000005925Compare Regions (2:69,536,776-69,638,017:-1)View Sequence Alignments","n/a","87.48 %","89.89 %","75","97.23","Yes"
"Anole lizard (Anolis carolinensis)","1-to-manyView Gene Tree","ENSACAG00000013224Compare Regions (GL343209.1:12,187-102,820:-1)View Sequence Alignments","n/a","87.04 %","86.40 %","50","99.00","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-manyView Gene Tree","ENSABRG00000005477Compare Regions (NXHY01000099.1:1,611,839-1,716,920:-1)View Sequence Alignments","n/a","90.07 %","90.07 %","75","98.54","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","CDYL  (ENSANAG00000023827)Compare Regions (KZ200747.1:1,838,036-2,014,069:1)View Sequence Alignments","0.32173","88.16 %","91.73 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-manyView Gene Tree","ENSAHAG00000015841Compare Regions (PTFD01000213.1:342,164-447,503:1)View Sequence Alignments","n/a","89.89 %","89.89 %","100","98.54","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-manyView Gene Tree","ENSAOWG00000012087Compare Regions (PTFC01000104.1:2,274,257-2,330,447:1)View Sequence Alignments","n/a","88.74 %","72.43 %","75","99.27","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-manyView Gene Tree","ENSARWG00000001235Compare Regions (PTFB01000004.1:10,229,152-10,336,747:1)View Sequence Alignments","n/a","89.71 %","89.71 %","100","98.55","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-manyView Gene Tree","cdyl  (ENSACLG00000015916)Compare Regions (18:251,197-258,850:-1)View Sequence Alignments","n/a","56.94 %","58.82 %","25","96.22","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","cdyl  (ENSAMXG00000038382)Compare Regions (9:30,896,884-30,908,093:-1)View Sequence Alignments","n/a","59.11 %","66.18 %","25","88.40","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","CDYL  (ENSBBBG00000013847)Compare Regions (KN264768.1:310,351-451,769:1)View Sequence Alignments","n/a","80.65 %","78.12 %","50","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","CDYL  (ENSBMUG00000020138)Compare Regions (JH880690.1:1,176,599-1,210,526:-1)View Sequence Alignments","n/a","91.79 %","92.46 %","50","99.33","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","CDYL  (ENSBTAG00000016397)Compare Regions (23:49,586,802-49,745,081:-1)View Sequence Alignments","n/a","88.71 %","92.46 %","100","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","ech-3  (WBGene00001152)Compare Regions (V:8,022,218-8,023,308:1)View Sequence Alignments","n/a","18.60 %","8.82 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","ech-5  (WBGene00001154)Compare Regions (IV:797,023-799,922:1)View Sequence Alignments","n/a","17.42 %","9.19 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","B0272.4  (WBGene00007130)Compare Regions (X:9,428,431-9,430,424:1)View Sequence Alignments","n/a","26.67 %","12.50 %","n/a","n/a","No"
"Ruff (Calidris pugnax)","1-to-manyView Gene Tree","ENSCPUG00000001984Compare Regions (KQ482152.1:15,844,440-15,901,594:1)View Sequence Alignments","n/a","85.62 %","72.24 %","100","97.70","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-manyView Gene Tree","ENSCPGG00000009077Compare Regions (QJSC01029154.1:4,875,199-4,930,578:1)View Sequence Alignments","n/a","85.62 %","72.24 %","100","97.65","Yes"
