"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","SEC24C  (ENSAMEG00000016788)Compare Regions (GL192753.1:518,904-538,287:-1)View Sequence Alignments","0.12914","95.44 %","95.61 %","100","100.00","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","SEC24C  (ENSATEG00000003019)Compare Regions (OOHO01000022.1:13,184,805-13,198,753:1)View Sequence Alignments","n/a","59.44 %","68.46 %","50","75.33","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","ENSAPLG00000013847Compare Regions (14:16,031,437-16,051,011:-1)View Sequence Alignments","n/a","27.05 %","27.15 %","0","n/a","No"
"American bison (Bison bison bison)","1-to-1View Gene Tree","SEC24C  (ENSBBBG00000020145)Compare Regions (KN265024.1:7,662,829-7,682,580:1)View Sequence Alignments","0.13003","94.42 %","94.42 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","SEC24C  (ENSBMUG00000011921)Compare Regions (JH881795.1:12,070-35,066:1)View Sequence Alignments","0.12671","90.93 %","94.33 %","75","99.67","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","SEC24C  (ENSBTAG00000002791)Compare Regions (28:29,639,357-29,662,099:1)View Sequence Alignments","0.12625","92.48 %","94.42 %","100","100.00","Yes"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","ENSCPUG00000003795Compare Regions (KQ482211.1:16,261,345-16,281,022:-1)View Sequence Alignments","n/a","27.15 %","26.60 %","0","n/a","No"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","SEC24C  (ENSCAFG00000014865)Compare Regions (4:24,183,952-24,209,068:1)View Sequence Alignments","0.13249","92.85 %","94.97 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","SEC24C  (ENSCHIG00000000319)Compare Regions (28:15,973,978-15,994,852:-1)View Sequence Alignments","0.13010","92.30 %","94.24 %","100","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","SEC24C  (ENSTSYG00000003571)Compare Regions (KE946522.1:428,732-454,721:-1)View Sequence Alignments","0.16558","94.98 %","95.06 %","75","100.00","Yes"
