"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","si:dkey-76p7.5  (ENSAPOG00000012885)Compare Regions (MVNR01000983.1:61,832-91,931:-1)View Sequence Alignments","n/a","70.21 %","82.21 %","0","62.04","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","KCNN2  (ENSAMEG00000000729)Compare Regions (GL192821.1:1,026,743-1,169,032:-1)View Sequence Alignments","0.01401","68.39 %","96.03 %","50","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","si:dkey-76p7.5  (ENSACIG00000019113)Compare Regions (CCOE01000490.1:1,131,066-1,155,748:-1)View Sequence Alignments","n/a","70.64 %","81.87 %","0","63.20","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","si:dkey-76p7.5  (ENSAOCG00000006606)Compare Regions (NXFZ01002171.1:138,408-164,454:-1)View Sequence Alignments","n/a","69.55 %","82.04 %","0","65.85","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","si:dkey-76p7.5  (ENSAPEG00000008840)Compare Regions (16:6,909,942-6,936,046:1)View Sequence Alignments","n/a","69.79 %","82.21 %","0","65.82","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","si:dkey-76p7.5  (ENSATEG00000017485)Compare Regions (OOHO01000007.1:11,811,306-11,830,727:-1)View Sequence Alignments","n/a","70.90 %","82.04 %","0","80.41","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","KCNN2  (ENSAPLG00000013890)Compare Regions (Z:61,659,092-61,732,398:1)View Sequence Alignments","n/a","57.34 %","91.71 %","100","95.31","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","KCNN2  (ENSACAG00000007809)Compare Regions (GL343193.1:7,686,908-7,779,821:1)View Sequence Alignments","n/a","66.16 %","90.50 %","100","100.00","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","KCNN2  (ENSABRG00000003619)Compare Regions (NXHY01000205.1:581,313-659,663:1)View Sequence Alignments","n/a","56.97 %","91.02 %","100","93.42","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","KCNN2  (ENSANAG00000024841)Compare Regions (KZ205569.1:2,554,169-2,693,265:1)View Sequence Alignments","0.02258","68.41 %","99.48 %","50","100.00","Yes"
