"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","hnrnph3  (ENSAPOG00000021843)Compare Regions (MVNR01000161.1:36,109-46,066:1)View Sequence Alignments","n/a","53.38 %","61.56 %","50","13.85","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","HNRNPH3  (ENSAMEG00000018064)Compare Regions (GL192368.1:3,080,126-3,085,394:-1)View Sequence Alignments","0.01912","99.42 %","99.42 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","hnrnph3  (ENSACIG00000007244)Compare Regions (CCOE01000384.1:4,547,046-4,555,076:1)View Sequence Alignments","n/a","52.11 %","57.23 %","50","14.74","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","hnrnph3  (ENSAOCG00000011957)Compare Regions (NXFZ01000475.1:9,377-15,804:1)View Sequence Alignments","n/a","53.38 %","61.56 %","25","61.63","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","hnrnph3  (ENSAPEG00000006201)Compare Regions (1:29,094,354-29,105,628:-1)View Sequence Alignments","n/a","53.38 %","61.56 %","75","14.16","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","hnrnph3  (ENSATEG00000021208)Compare Regions (OOHO01000010.1:4,608,200-4,615,389:-1)View Sequence Alignments","n/a","45.90 %","59.83 %","50","68.63","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","HNRNPH3  (ENSAPLG00000001116)Compare Regions (6:16,723,706-16,728,863:1)View Sequence Alignments","n/a","76.75 %","79.19 %","100","99.20","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","HNRNPH3  (ENSACAG00000010365)Compare Regions (GL343215.1:1,485,372-1,492,946:-1)View Sequence Alignments","n/a","91.20 %","89.88 %","25","100.00","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","HNRNPH3  (ENSABRG00000020380)Compare Regions (NXHY01000131.1:308,707-313,472:1)View Sequence Alignments","n/a","90.67 %","89.88 %","100","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","HNRNPH3  (ENSANAG00000024326)Compare Regions (KZ200874.1:1,687,698-1,692,958:-1)View Sequence Alignments","0.56465","86.82 %","74.28 %","100","93.61","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","HNRNPH3  (ENSAHAG00000016039)Compare Regions (PTFD01000609.1:448,492-453,271:-1)View Sequence Alignments","n/a","90.26 %","91.04 %","100","99.74","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","HNRNPH3  (ENSAOWG00000016177)Compare Regions (PTFC01000597.1:449,424-454,907:-1)View Sequence Alignments","n/a","91.84 %","91.04 %","100","100.00","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","HNRNPH3  (ENSARWG00000001872)Compare Regions (PTFB01000163.1:1,529,877-1,534,694:1)View Sequence Alignments","n/a","91.84 %","91.04 %","100","100.00","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","hnrnph3  (ENSACLG00000008447)Compare Regions (1:23,768,615-23,774,693:1)View Sequence Alignments","n/a","50.25 %","57.51 %","50","65.04","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","hnrnph3  (ENSAMXG00000021323)Compare Regions (25:9,681,831-9,686,607:-1)View Sequence Alignments","n/a","54.16 %","62.14 %","25","80.20","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","HNRNPH3  (ENSBBBG00000023716)Compare Regions (KN265024.1:2,734,084-2,738,866:1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","HNRNPH3  (ENSBMUG00000022819)Compare Regions (JH882913.1:481,960-491,449:-1)View Sequence Alignments","0.17361","92.31 %","93.64 %","100","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","HNRNPH3  (ENSBTAG00000014316)Compare Regions (28:24,751,331-24,762,283:1)View Sequence Alignments","0.17361","92.31 %","93.64 %","100","100.00","Yes"
