"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","ENSAPOG00000023812Compare Regions (MVNR01002244.1:129,821-163,625:1)View Sequence Alignments","n/a","55.15 %","54.17 %","0","n/a","No"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","TAOK2  (ENSAMEG00000015061)Compare Regions (GL193584.1:171,443-181,667:1)View Sequence Alignments","0.06217","95.62 %","95.55 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","taok2b  (ENSACIG00000014959)Compare Regions (CCOE01000086.1:2,605,707-2,631,823:-1)View Sequence Alignments","n/a","57.43 %","46.64 %","0","4.56","No"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","taok2a  (ENSACIG00000019841)Compare Regions (CCOE01001172.1:125,542-140,705:1)View Sequence Alignments","n/a","56.80 %","52.39 %","0","71.70","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","ENSAOCG00000009485Compare Regions (NXFZ01004563.1:82,604-84,321:-1)View Sequence Alignments","n/a","28.22 %","5.51 %","0","n/a","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","ENSAOCG00000010909Compare Regions (NXFZ01000503.1:131,957-140,420:1)View Sequence Alignments","n/a","77.97 %","7.45 %","0","n/a","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","taok2b  (ENSAOCG00000021160)Compare Regions (NXFZ01003731.1:200,627-232,972:1)View Sequence Alignments","n/a","54.43 %","51.26 %","0","73.84","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","ENSAPEG00000010710Compare Regions (19:26,841,064-26,872,927:1)View Sequence Alignments","n/a","56.63 %","55.71 %","0","4.45","No"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","ENSATEG00000019154Compare Regions (OOHO01000022.1:8,821,896-8,831,744:1)View Sequence Alignments","n/a","54.49 %","55.55 %","0","1.54","No"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","TAOK2  (ENSACAG00000014439)Compare Regions (GL343279.1:140,550-161,486:1)View Sequence Alignments","n/a","64.93 %","53.52 %","25","90.04","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","TAOK2  (ENSANAG00000020284)Compare Regions (KZ200597.1:11,162,125-11,180,063:-1)View Sequence Alignments","0.04545","98.48 %","89.39 %","100","100.00","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","ENSACLG00000009841Compare Regions (3:33,044,852-33,073,696:1)View Sequence Alignments","n/a","54.64 %","55.30 %","0","4.14","No"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","ENSAMXG00000037898Compare Regions (4:17,850,936-17,867,930:-1)View Sequence Alignments","n/a","53.44 %","55.38 %","0","n/a","No"
"American bison (Bison bison bison)","1-to-1View Gene Tree","TAOK2  (ENSBBBG00000017262)Compare Regions (KN264787.1:11,097,249-11,111,203:-1)View Sequence Alignments","0.07065","94.25 %","94.25 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","TAOK2  (ENSBMUG00000026266)Compare Regions (JH881011.1:49,754-68,086:1)View Sequence Alignments","0.07012","94.33 %","94.33 %","75","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","TAOK2  (ENSBTAG00000017422)Compare Regions (25:26,272,135-26,289,860:-1)View Sequence Alignments","0.17469","74.64 %","63.40 %","100","100.00","Yes"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","ENSCPUG00000007372Compare Regions (KQ482693.1:4,513-6,899:-1)View Sequence Alignments","n/a","15.11 %","9.31 %","0","n/a","No"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","ENSCPGG00000006620Compare Regions (QJSC01022277.1:70-739:-1)View Sequence Alignments","n/a","84.31 %","6.96 %","0","16.47","No"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","TAOK2  (ENSCJAG00000006995)Compare Regions (NTIC01004446.1:22,575,430-22,593,090:-1)View Sequence Alignments","0.07274","97.89 %","97.89 %","100","100.00","Yes"
