"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","adcy1a  (ENSAPOG00000014734)Compare Regions (MVNR01000419.1:362,512-454,937:-1)View Sequence Alignments","n/a","64.42 %","64.88 %","50","26.61","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","ADCY1  (ENSAMEG00000014806)Compare Regions (GL193007.1:926,836-1,032,507:-1)View Sequence Alignments","0.05194","90.94 %","85.25 %","50","97.92","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","adcy1a  (ENSACIG00000011899)Compare Regions (CCOE01001431.1:2,430,406-2,484,149:1)View Sequence Alignments","n/a","66.26 %","62.82 %","50","34.47","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","adcy1a  (ENSAOCG00000018109)Compare Regions (NXFZ01002399.1:215,455-282,256:-1)View Sequence Alignments","n/a","64.63 %","65.15 %","50","29.96","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","adcy1a  (ENSAPEG00000016941)Compare Regions (2:28,815,683-28,884,214:-1)View Sequence Alignments","n/a","64.54 %","65.06 %","50","29.99","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","adcy1a  (ENSATEG00000002179)Compare Regions (OOHO01000016.1:23,467,829-23,502,230:1)View Sequence Alignments","n/a","65.25 %","64.43 %","50","30.30","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","ADCY1  (ENSAPLG00000001037)Compare Regions (2:54,092,213-54,252,567:-1)View Sequence Alignments","n/a","77.58 %","79.18 %","75","99.66","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","ADCY1  (ENSACAG00000007921)Compare Regions (6:53,652,888-53,807,636:1)View Sequence Alignments","n/a","74.94 %","78.02 %","50","91.67","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","ADCY1  (ENSABRG00000013454)Compare Regions (NXHY01000203.1:195,776-360,357:1)View Sequence Alignments","n/a","79.11 %","79.54 %","50","97.98","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","ADCY1  (ENSANAG00000031296)Compare Regions (KZ208672.1:865,174-983,918:1)View Sequence Alignments","0.04420","98.75 %","98.75 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","ADCY1  (ENSAHAG00000005133)Compare Regions (PTFD01000130.1:230,902-384,194:1)View Sequence Alignments","n/a","80.18 %","79.89 %","50","99.41","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","ADCY1  (ENSAOWG00000002597)Compare Regions (PTFC01000221.1:1,062,517-1,215,600:-1)View Sequence Alignments","n/a","80.32 %","79.54 %","50","99.33","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-manyView Gene Tree","ENSARWG00000008859Compare Regions (PTFB01000205.1:1,065,023-1,075,590:-1)View Sequence Alignments","n/a","85.46 %","21.54 %","50","61.48","No"
"Okarito brown kiwi (Apteryx rowi)","1-to-manyView Gene Tree","ENSARWG00000008860Compare Regions (PTFB01000205.1:1,101,498-1,171,474:-1)View Sequence Alignments","n/a","95.37 %","27.61 %","50","62.29","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","adcy1a  (ENSACLG00000023601)Compare Regions (17:6,404,422-6,470,995:-1)View Sequence Alignments","n/a","64.69 %","65.15 %","50","33.80","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","ENSAMXG00000035428Compare Regions (3:43,448,686-43,455,389:1)View Sequence Alignments","n/a","72.24 %","19.30 %","50","n/a","No"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","ENSAMXG00000039635Compare Regions (3:43,427,132-43,439,428:1)View Sequence Alignments","n/a","82.18 %","20.20 %","25","44.56","No"
"American bison (Bison bison bison)","1-to-1View Gene Tree","ADCY1  (ENSBBBG00000007230)Compare Regions (KN265191.1:3,865,822-3,964,206:-1)View Sequence Alignments","n/a","74.27 %","74.53 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-manyView Gene Tree","ENSBMUG00000006451Compare Regions (JH880750.1:2,450,585-2,478,950:-1)View Sequence Alignments","n/a","84.15 %","21.36 %","100","71.74","No"
"Wild yak (Bos mutus)","1-to-manyView Gene Tree","ENSBMUG00000006459Compare Regions (JH880750.1:2,491,512-2,550,959:-1)View Sequence Alignments","n/a","98.39 %","27.26 %","100","79.88","No"
"Cow (Bos taurus)","1-to-1View Gene Tree","ADCY1  (ENSBTAG00000009520)Compare Regions (4:76,174,089-76,273,756:-1)View Sequence Alignments","0.06579","90.92 %","92.14 %","100","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","acy-2  (WBGene00000069)Compare Regions (V:5,976,029-5,981,513:1)View Sequence Alignments","n/a","28.06 %","27.08 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","gcy-1  (WBGene00001528)Compare Regions (II:9,512,490-9,516,936:-1)View Sequence Alignments","n/a","11.17 %","11.35 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","gcy-2  (WBGene00001529)Compare Regions (II:9,507,604-9,512,095:-1)View Sequence Alignments","n/a","10.91 %","10.90 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","gcy-3  (WBGene00001530)Compare Regions (II:9,502,757-9,507,281:-1)View Sequence Alignments","n/a","10.88 %","11.08 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","gcy-12  (WBGene00001538)Compare Regions (II:5,312,046-5,319,234:1)View Sequence Alignments","n/a","8.04 %","12.06 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","gcy-14  (WBGene00001540)Compare Regions (V:14,863,168-14,867,992:-1)View Sequence Alignments","n/a","11.70 %","11.62 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","gcy-15  (WBGene00001541)Compare Regions (II:3,192,420-3,197,066:-1)View Sequence Alignments","n/a","11.48 %","11.44 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","gcy-20  (WBGene00001545)Compare Regions (V:16,248,583-16,253,787:-1)View Sequence Alignments","n/a","11.46 %","11.35 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","gcy-21  (WBGene00001546)Compare Regions (II:2,659,670-2,665,022:1)View Sequence Alignments","n/a","11.62 %","11.62 %","n/a","n/a","No"
