"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","skp2  (ENSAPOG00000018660)Compare Regions (MVNR01003480.1:2,365-18,036:1)View Sequence Alignments","n/a","33.82 %","38.44 %","25","27.68","No"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","SKP2  (ENSAMEG00000012330)Compare Regions (GL193027.1:862,163-891,620:-1)View Sequence Alignments","0.12056","92.92 %","92.92 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","skp2  (ENSACIG00000003189)Compare Regions (CCOE01001715.1:236,781-242,545:1)View Sequence Alignments","n/a","40.34 %","38.92 %","0","38.22","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","skp2  (ENSAOCG00000016408)Compare Regions (NXFZ01002957.1:27,737-36,539:1)View Sequence Alignments","n/a","40.48 %","40.09 %","25","27.75","No"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","skp2  (ENSAPEG00000012017)Compare Regions (16:25,437,958-25,447,392:-1)View Sequence Alignments","n/a","38.90 %","38.44 %","50","36.73","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","skp2  (ENSATEG00000009232)Compare Regions (OOHO01000007.1:20,147,417-20,152,820:1)View Sequence Alignments","n/a","39.76 %","39.39 %","50","28.25","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","SKP2  (ENSAPLG00000007705)Compare Regions (Z:11,274,121-11,285,734:-1)View Sequence Alignments","n/a","41.28 %","65.33 %","100","79.53","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","SKP2  (ENSACAG00000009107)Compare Regions (GL343241.1:1,551,654-1,563,808:-1)View Sequence Alignments","n/a","62.80 %","62.50 %","100","98.02","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","SKP2  (ENSABRG00000002535)Compare Regions (NXHY01000199.1:36,344-50,931:-1)View Sequence Alignments","n/a","64.52 %","63.92 %","75","98.11","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000023606Compare Regions (KZ200265.1:4,962,412-4,997,319:-1)View Sequence Alignments","0.17382","94.25 %","96.70 %","100","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000034647Compare Regions (KZ199182.1:1,839,487-1,843,018:-1)View Sequence Alignments","0.37197","91.06 %","88.92 %","0","n/a","No"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","SKP2  (ENSAHAG00000010077)Compare Regions (PTFD01000094.1:1,803,768-1,818,243:-1)View Sequence Alignments","n/a","62.81 %","66.51 %","100","95.73","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","SKP2  (ENSAOWG00000008718)Compare Regions (PTFC01000051.1:2,670,781-2,683,861:-1)View Sequence Alignments","n/a","66.15 %","59.91 %","100","99.05","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","SKP2  (ENSARWG00000012550)Compare Regions (PTFB01000072.1:1,170,293-1,182,712:-1)View Sequence Alignments","n/a","65.96 %","66.27 %","100","98.26","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","skp2  (ENSACLG00000012087)Compare Regions (7:6,372,560-6,376,863:1)View Sequence Alignments","n/a","40.14 %","39.39 %","25","28.95","No"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","skp2  (ENSAMXG00000003385)Compare Regions (14:2,237,042-2,248,457:-1)View Sequence Alignments","n/a","41.40 %","43.16 %","75","28.54","Yes"
"American bison (Bison bison bison)","1-to-manyView Gene Tree","ENSBBBG00000004417Compare Regions (KN264823.1:7,574,006-7,577,812:-1)View Sequence Alignments","n/a","65.65 %","40.57 %","0","n/a","No"
"American bison (Bison bison bison)","1-to-manyView Gene Tree","ENSBBBG00000006939Compare Regions (KN265087.1:341,195-342,468:-1)View Sequence Alignments","n/a","91.63 %","43.87 %","0","n/a","No"
"American bison (Bison bison bison)","1-to-manyView Gene Tree","ENSBBBG00000023284Compare Regions (KN265046.1:6,436,076-6,475,871:-1)View Sequence Alignments","0.15671","88.07 %","90.57 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-manyView Gene Tree","ENSBMUG00000013053Compare Regions (JH880764.1:4,365,146-4,367,167:-1)View Sequence Alignments","n/a","73.55 %","41.98 %","0","n/a","No"
"Wild yak (Bos mutus)","1-to-manyView Gene Tree","ENSBMUG00000017634Compare Regions (JH882775.1:163,569-165,049:-1)View Sequence Alignments","n/a","68.38 %","43.87 %","0","n/a","No"
"Cow (Bos taurus)","1-to-manyView Gene Tree","SKP2  (ENSBTAG00000013562)Compare Regions (20:38,040,008-38,088,539:-1)View Sequence Alignments","0.15825","90.57 %","90.57 %","100","100.00","Yes"
"Cow (Bos taurus)","1-to-manyView Gene Tree","ENSBTAG00000048814Compare Regions (14:21,311,839-21,313,696:-1)View Sequence Alignments","n/a","75.93 %","38.68 %","0","n/a","No"
"Cow (Bos taurus)","1-to-manyView Gene Tree","ENSBTAG00000053625Compare Regions (26:2,858,083-2,859,358:-1)View Sequence Alignments","n/a","92.75 %","45.28 %","0","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","B0564.6  (WBGene00007206)Compare Regions (IV:13,130,440-13,133,230:1)View Sequence Alignments","n/a","13.71 %","13.68 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","B0564.9  (WBGene00007208)Compare Regions (IV:13,136,032-13,138,822:1)View Sequence Alignments","n/a","13.71 %","13.68 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","gadr-2  (WBGene00007887)Compare Regions (IV:9,482,053-9,485,140:-1)View Sequence Alignments","n/a","6.15 %","10.61 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","C48D1.1  (WBGene00008177)Compare Regions (IV:13,193,563-13,197,382:-1)View Sequence Alignments","n/a","5.22 %","7.78 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","F44E5.2  (WBGene00009689)Compare Regions (II:11,766,772-11,768,622:1)View Sequence Alignments","n/a","5.93 %","6.84 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","gadr-6  (WBGene00009823)Compare Regions (I:14,078,193-14,082,643:-1)View Sequence Alignments","n/a","7.32 %","12.26 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","H04D03.4  (WBGene00010365)Compare Regions (III:10,445,805-10,451,112:-1)View Sequence Alignments","n/a","7.12 %","11.56 %","n/a","n/a","No"
