"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","plk2b  (ENSAPOG00000003853)Compare Regions (MVNR01002039.1:76,321-82,239:-1)View Sequence Alignments","n/a","74.09 %","71.39 %","50","93.42","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","PLK2  (ENSAMEG00000003614)Compare Regions (GL192590.1:1,710,361-1,715,599:1)View Sequence Alignments","0.03119","98.25 %","98.25 %","50","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","plk2b  (ENSACIG00000002477)Compare Regions (CCOE01000365.1:1,456,881-1,461,176:-1)View Sequence Alignments","n/a","73.59 %","68.76 %","50","92.41","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","plk2b  (ENSAOCG00000012965)Compare Regions (NXFZ01006056.1:82,766-88,343:-1)View Sequence Alignments","n/a","73.86 %","70.95 %","75","89.59","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","plk2b  (ENSAPEG00000004288)Compare Regions (5:29,749,388-29,754,859:-1)View Sequence Alignments","n/a","73.86 %","70.95 %","75","89.68","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","plk2b  (ENSATEG00000015988)Compare Regions (OOHO01000012.1:15,123,075-15,128,835:-1)View Sequence Alignments","n/a","73.67 %","70.66 %","75","92.29","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","PLK2  (ENSAPLG00000005719)Compare Regions (Z:19,747,319-19,752,679:-1)View Sequence Alignments","n/a","88.12 %","85.55 %","100","100.00","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","PLK2  (ENSACAG00000009334)Compare Regions (2:10,098,977-10,110,660:1)View Sequence Alignments","n/a","85.76 %","84.38 %","50","100.00","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","PLK2  (ENSABRG00000021234)Compare Regions (NXHY01000119.1:2,201,893-2,207,948:-1)View Sequence Alignments","n/a","88.46 %","86.13 %","100","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","PLK2  (ENSANAG00000031564)Compare Regions (KZ198769.1:2,753,066-2,759,411:1)View Sequence Alignments","0.02319","99.42 %","99.42 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","PLK2  (ENSAHAG00000013218)Compare Regions (PTFD01000605.1:73,915-79,757:-1)View Sequence Alignments","n/a","75.94 %","82.48 %","50","99.60","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","PLK2  (ENSAOWG00000018903)Compare Regions (PTFC01000123.1:1,744,154-1,749,598:1)View Sequence Alignments","n/a","91.38 %","85.11 %","50","100.00","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","PLK2  (ENSARWG00000002808)Compare Regions (PTFB01000433.1:723,433-728,968:1)View Sequence Alignments","n/a","89.32 %","86.72 %","50","100.00","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","plk2b  (ENSACLG00000016444)Compare Regions (12:14,138,033-14,145,928:1)View Sequence Alignments","n/a","73.67 %","70.66 %","75","92.54","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","plk2b  (ENSAMXG00000011555)Compare Regions (6:35,878,991-35,894,816:1)View Sequence Alignments","n/a","66.87 %","64.82 %","25","4.05","No"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","plk2a  (ENSAMXG00000034894)Compare Regions (20:1,036,074-1,044,317:-1)View Sequence Alignments","n/a","76.78 %","73.87 %","50","90.62","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","PLK2  (ENSBBBG00000003717)Compare Regions (KN265043.1:2,486,223-2,491,461:1)View Sequence Alignments","n/a","90.57 %","88.32 %","100","99.60","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","PLK2  (ENSBMUG00000004854)Compare Regions (JH880472.1:631,214-636,414:-1)View Sequence Alignments","0.01939","94.84 %","91.24 %","50","99.38","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","PLK2  (ENSBTAG00000016771)Compare Regions (20:20,847,409-20,853,378:1)View Sequence Alignments","0.03612","97.96 %","97.96 %","100","100.00","Yes"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","PLK2  (ENSCPUG00000014966)Compare Regions (KQ483355.1:9,873,134-9,879,319:1)View Sequence Alignments","n/a","87.33 %","85.55 %","100","100.00","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","PLK2  (ENSCPGG00000010558)Compare Regions (QJSC01002230.1:1,106,107-1,112,257:1)View Sequence Alignments","n/a","87.16 %","85.26 %","50","100.00","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","PLK2  (ENSCJAG00000015153)Compare Regions (NTIC01011112.1:53,736,443-53,742,798:-1)View Sequence Alignments","0.02558","99.27 %","99.27 %","100","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","PLK2  (ENSCAFG00000006975)Compare Regions (2:45,359,712-45,365,626:-1)View Sequence Alignments","0.03601","97.52 %","97.66 %","100","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","PLK2  (ENSCAFG00020023920)Compare Regions (QKWQ01000243.1:38,908,561-38,913,620:1)View Sequence Alignments","0.03348","97.67 %","97.81 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","PLK2  (ENSCHIG00000025868)Compare Regions (20:20,903,493-20,909,535:1)View Sequence Alignments","0.03563","97.81 %","97.81 %","100","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","PLK2  (ENSTSYG00000006936)Compare Regions (KE935027.1:3,651-9,291:1)View Sequence Alignments","n/a","90.66 %","90.66 %","0","100.00","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","PLK2  (ENSCCNG00000020113)Compare Regions (MTKA01002505.1:86,576-92,165:1)View Sequence Alignments","0.03560","97.65 %","97.23 %","25","100.00","Yes"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","PLK2  (ENSCPOG00000021250)Compare Regions (DS562884.1:3,542,731-3,548,456:1)View Sequence Alignments","0.01742","98.68 %","98.25 %","100","99.99","Yes"
"Capuchin (Cebus capucinus imitator)","1-to-1View Gene Tree","PLK2  (ENSCCAG00000010676)Compare Regions (KV389639.1:3,384,780-3,390,180:-1)View Sequence Alignments","0.05376","98.41 %","81.31 %","75","100.00","Yes"
"Sooty mangabey (Cercocebus atys)","1-to-1View Gene Tree","PLK2  (ENSCATG00000030937)Compare Regions (KQ012417.1:140,930-147,444:1)View Sequence Alignments","0.02381","99.71 %","99.71 %","0","100.00","Yes"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-1View Gene Tree","PLK2  (ENSCABG00000021275)Compare Regions (PKMU01000751.1:692,612-698,952:1)View Sequence Alignments","n/a","89.22 %","87.01 %","50","100.00","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-1View Gene Tree","PLK2  (ENSCLAG00000007849)Compare Regions (JH721906.1:9,671,090-9,677,188:1)View Sequence Alignments","0.01693","98.68 %","98.25 %","100","100.00","Yes"
"Vervet-AGM (Chlorocebus sabaeus)","1-to-1View Gene Tree","PLK2  (ENSCSAG00000016152)Compare Regions (4:54,629,194-54,636,032:-1)View Sequence Alignments","0.02364","99.71 %","99.71 %","100","100.00","Yes"
"Sloth (Choloepus hoffmanni)","1-to-1View Gene Tree","PLK2  (ENSCHOG00000008670)Compare Regions (scaffold_74316:155-3,543:-1)View Sequence Alignments","0.06846","95.02 %","58.54 %","0","88.69","Yes"
"Painted turtle (Chrysemys picta bellii)","1-to-1View Gene Tree","PLK2  (ENSCPBG00000005538)Compare Regions (KK083040.1:1,021,072-1,102,392:1)View Sequence Alignments","n/a","82.85 %","83.21 %","100","93.37","Yes"
"Angola colobus (Colobus angolensis palliatus)","1-to-1View Gene Tree","PLK2  (ENSCANG00000030436)Compare Regions (KN980630.1:2,428,101-2,434,708:1)View Sequence Alignments","0.03430","99.56 %","99.56 %","100","100.00","Yes"
"Japanese quail (Coturnix japonica)","1-to-1View Gene Tree","PLK2  (ENSCJPG00005001516)Compare Regions (Z:19,436,501-19,442,473:-1)View Sequence Alignments","n/a","86.74 %","84.96 %","100","100.00","Yes"
"Chinese hamster CHOK1GS (Cricetulus griseus)","1-to-1View Gene Tree","Plk2  (ENSCGRG00001022259)Compare Regions (scaffold_0:91,811,399-91,817,423:1)View Sequence Alignments","0.03074","97.80 %","97.37 %","100","100.00","Yes"
"Chinese hamster CriGri (Cricetulus griseus)","1-to-1View Gene Tree","ENSCGRG00000003831Compare Regions (JH000035.1:742,609-750,082:-1)View Sequence Alignments","0.03229","97.65 %","97.23 %","50","100.00","Yes"
"Chinese hamster PICR (Cricetulus griseus)","1-to-1View Gene Tree","Plk2  (ENSCGRG00015001765)Compare Regions (RAZU01000096.1:20,408,598-20,414,961:-1)View Sequence Alignments","0.03031","89.29 %","97.37 %","100","100.00","Yes"
"Australian saltwater crocodile (Crocodylus porosus)","1-to-1View Gene Tree","PLK2  (ENSCPRG00005017044)Compare Regions (MDVP01000030.1:37,892,189-37,897,974:-1)View Sequence Alignments","n/a","89.12 %","87.30 %","100","100.00","Yes"
