"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","ENSAPOG00000003150Compare Regions (MVNR01002879.1:19-18,626:1)View Sequence Alignments","n/a","67.35 %","55.00 %","0","2.18","No"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","CXXC1  (ENSAMEG00000000259)Compare Regions (GL194495.1:165,638-169,984:-1)View Sequence Alignments","0.01313","98.94 %","99.09 %","50","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","cxxc1a  (ENSACIG00000004393)Compare Regions (CCOE01000166.1:423,612-433,618:-1)View Sequence Alignments","n/a","69.62 %","58.33 %","0","7.20","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","cxxc1a  (ENSAOCG00000011751)Compare Regions (NXFZ01004550.1:39,011-48,034:-1)View Sequence Alignments","n/a","67.28 %","60.45 %","0","4.99","No"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","cxxc1a  (ENSAPEG00000024116)Compare Regions (8:39,291,602-39,301,430:1)View Sequence Alignments","n/a","66.95 %","60.15 %","0","4.98","No"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","cxxc1a  (ENSATEG00000019631)Compare Regions (OOHO01000023.1:380,976-388,397:1)View Sequence Alignments","n/a","67.93 %","59.70 %","0","1.09","No"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","CXXC1  (ENSACAG00000006087)Compare Regions (2:69,146,186-69,172,992:1)View Sequence Alignments","n/a","73.07 %","73.18 %","25","79.31","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","CXXC1  (ENSANAG00000026512)Compare Regions (KZ198254.1:14,072,917-14,078,787:-1)View Sequence Alignments","0.03807","84.20 %","98.48 %","100","100.00","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","ENSAOWG00000006360Compare Regions (PTFC01001858.1:46-15,176:-1)View Sequence Alignments","n/a","42.60 %","36.21 %","0","45.60","No"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","cxxc1a  (ENSACLG00000013463)Compare Regions (20:3,981,202-3,993,461:-1)View Sequence Alignments","n/a","67.78 %","58.33 %","0","3.37","No"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","cxxc1a  (ENSAMXG00000016944)Compare Regions (6:52,453,466-52,466,368:-1)View Sequence Alignments","n/a","72.25 %","62.73 %","0","0.84","No"
"American bison (Bison bison bison)","1-to-1View Gene Tree","CXXC1  (ENSBBBG00000023808)Compare Regions (KN265002.1:1,492,233-1,497,402:1)View Sequence Alignments","0.02365","96.05 %","95.76 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","CXXC1  (ENSBMUG00000020191)Compare Regions (JH882997.1:107,806-113,551:1)View Sequence Alignments","0.02372","96.05 %","95.76 %","50","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","CXXC1  (ENSBTAG00000021884)Compare Regions (24:49,949,350-49,954,796:-1)View Sequence Alignments","0.02291","96.20 %","95.91 %","100","100.00","Yes"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","CXXC1  (ENSCPUG00000007747)Compare Regions (KQ482729.1:20-32,564:-1)View Sequence Alignments","n/a","58.67 %","50.76 %","0","53.00","Yes"
"Marmoset (Callithrix jacchus)","1-to-manyView Gene Tree","ENSCJAG00000005044Compare Regions (NTIC01003335.1:86,766,215-86,771,204:-1)View Sequence Alignments","0.04356","98.79 %","98.79 %","75","100.00","Yes"
"Marmoset (Callithrix jacchus)","1-to-manyView Gene Tree","ENSCJAG00000005472Compare Regions (NTIC01022223.1:129,544,429-129,546,414:1)View Sequence Alignments","0.08887","97.58 %","97.73 %","0","n/a","No"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","CXXC1  (ENSCAFG00000018892)Compare Regions (7:78,591,511-78,597,867:1)View Sequence Alignments","0.00958","97.74 %","98.33 %","50","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","CXXC1  (ENSCAFG00020024267)Compare Regions (QKWQ01001577.1:75,815,019-75,819,867:1)View Sequence Alignments","0.00966","97.74 %","98.33 %","50","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","CXXC1  (ENSCHIG00000014305)Compare Regions (24:50,143,172-50,149,186:-1)View Sequence Alignments","0.02583","94.87 %","95.30 %","100","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","CXXC1  (ENSTSYG00000031789)Compare Regions (KE941337.1:200,541-204,820:1)View Sequence Alignments","0.04536","96.69 %","97.42 %","75","99.96","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","Cxxc1  (ENSCCNG00000018596)Compare Regions (MTKA01002364.1:49,903-54,706:-1)View Sequence Alignments","0.02982","94.24 %","96.67 %","50","100.00","Yes"
"Brazilian guinea pig (Cavia aperea)","1-to-1View Gene Tree","CXXC1  (ENSCAPG00000014488)Compare Regions (AVPZ01000056.1:15,224,284-15,227,731:1)View Sequence Alignments","0.01850","96.57 %","81.06 %","100","94.76","Yes"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","CXXC1  (ENSCPOG00000020250)Compare Regions (DS562869.1:15,234,777-15,239,900:1)View Sequence Alignments","0.01856","98.01 %","82.27 %","100","96.32","Yes"
"Capuchin (Cebus capucinus imitator)","1-to-1View Gene Tree","CXXC1  (ENSCCAG00000013415)Compare Regions (KV389486.1:1,408,389-1,414,884:1)View Sequence Alignments","0.05352","98.49 %","98.64 %","100","100.00","Yes"
"Sooty mangabey (Cercocebus atys)","1-to-1View Gene Tree","CXXC1  (ENSCATG00000035708)Compare Regions (KQ010258.1:4,447,575-4,454,008:1)View Sequence Alignments","0.02482","99.70 %","99.55 %","100","100.00","Yes"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-1View Gene Tree","CXXC1  (ENSCABG00000016437)Compare Regions (PKMU01009623.1:698,157-711,867:-1)View Sequence Alignments","n/a","81.04 %","73.18 %","25","92.65","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-1View Gene Tree","CXXC1  (ENSCLAG00000010473)Compare Regions (JH721862.1:35,335,520-35,340,890:-1)View Sequence Alignments","0.02091","98.02 %","97.27 %","100","100.00","Yes"
"Vervet-AGM (Chlorocebus sabaeus)","1-to-1View Gene Tree","CXXC1  (ENSCSAG00000018072)Compare Regions (18:30,668,821-30,675,301:1)View Sequence Alignments","0.02478","99.24 %","98.48 %","100","100.00","Yes"
"Painted turtle (Chrysemys picta bellii)","1-to-1View Gene Tree","CXXC1  (ENSCPBG00000002265)Compare Regions (KK083272.1:481,549-496,760:1)View Sequence Alignments","n/a","80.43 %","72.88 %","0","90.36","Yes"
"Ciona intestinalis","1-to-1View Gene Tree","ENSCING00000007220Compare Regions (2:6,699,537-6,700,769:-1)View Sequence Alignments","n/a","46.34 %","28.79 %","n/a","n/a","Yes"
"Ciona savignyi","1-to-1View Gene Tree","ENSCSAVG00000002677Compare Regions (reftig_488:109,820-111,445:-1)View Sequence Alignments","n/a","44.26 %","35.61 %","n/a","45.26","Yes"
"Angola colobus (Colobus angolensis palliatus)","1-to-1View Gene Tree","CXXC1  (ENSCANG00000028853)Compare Regions (KN985766.1:1,444,791-1,450,697:1)View Sequence Alignments","0.03623","99.54 %","99.39 %","100","100.00","Yes"
"Chinese hamster CHOK1GS (Cricetulus griseus)","1-to-1View Gene Tree","Cxxc1  (ENSCGRG00001024166)Compare Regions (scaffold_25:1,623,947-1,629,437:-1)View Sequence Alignments","0.03546","95.74 %","95.45 %","100","100.00","Yes"
"Chinese hamster CriGri (Cricetulus griseus)","1-to-1View Gene Tree","Cxxc1  (ENSCGRG00000004079)Compare Regions (JH000717.1:873,818-877,841:1)View Sequence Alignments","0.12756","88.16 %","60.91 %","50","93.04","Yes"
"Chinese hamster PICR (Cricetulus griseus)","1-to-1View Gene Tree","Cxxc1  (ENSCGRG00015024278)Compare Regions (RAZU01000075.1:1,262,729-1,268,030:1)View Sequence Alignments","0.03546","95.74 %","95.45 %","100","100.00","Yes"
"Tongue sole (Cynoglossus semilaevis)","1-to-1View Gene Tree","cxxc1a  (ENSCSEG00000017380)Compare Regions (10:267,029-275,950:1)View Sequence Alignments","n/a","60.78 %","58.94 %","0","1.31","No"
"Sheepshead minnow (Cyprinodon variegatus)","1-to-1View Gene Tree","cxxc1a  (ENSCVAG00000002083)Compare Regions (KL652528.1:242,799-250,944:-1)View Sequence Alignments","n/a","60.46 %","43.79 %","0","n/a","No"
"Zebrafish (Danio rerio)","1-to-1View Gene Tree","cxxc1a  (ENSDARG00000101996)Compare Regions (8:7,854,130-7,873,041:1)View Sequence Alignments","n/a","70.00 %","60.45 %","0","n/a","No"
