"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","acsl4a  (ENSAPOG00000010333)Compare Regions (MVNR01000737.1:8,927-18,513:1)View Sequence Alignments","n/a","72.47 %","72.57 %","25","95.77","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","ACSL4  (ENSAMEG00000018001)Compare Regions (GL193098.1:354,201-385,594:-1)View Sequence Alignments","0.05230","95.29 %","96.77 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","acsl4a  (ENSACIG00000015040)Compare Regions (CCOE01000239.1:898,187-905,049:-1)View Sequence Alignments","n/a","71.91 %","72.01 %","25","96.19","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","acsl4a  (ENSAOCG00000007397)Compare Regions (NXFZ01004029.1:102,750-114,001:-1)View Sequence Alignments","n/a","72.33 %","72.43 %","25","86.58","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","acsl4a  (ENSAPEG00000010476)Compare Regions (13:2,239,490-2,249,092:-1)View Sequence Alignments","n/a","72.33 %","72.43 %","25","86.63","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","acsl4a  (ENSATEG00000000047)Compare Regions (OOHO01000011.1:6,250,243-6,259,965:-1)View Sequence Alignments","n/a","71.49 %","71.59 %","25","97.04","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","ACSL4  (ENSAPLG00000012394)Compare Regions (10:17,808,534-17,833,001:1)View Sequence Alignments","n/a","87.31 %","82.28 %","100","100.00","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","ACSL4  (ENSACAG00000012669)Compare Regions (GL343202.1:4,353,074-4,410,943:-1)View Sequence Alignments","n/a","83.54 %","83.54 %","75","99.95","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","ACSL4  (ENSABRG00000015265)Compare Regions (NXHY01000097.1:460,784-478,840:-1)View Sequence Alignments","n/a","85.53 %","85.65 %","100","99.37","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","ACSL4  (ENSANAG00000037283)Compare Regions (KZ203352.1:5,652,235-5,744,020:1)View Sequence Alignments","0.06683","98.81 %","93.11 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","ACSL4  (ENSAHAG00000013472)Compare Regions (PTFD01000448.1:737,562-770,003:-1)View Sequence Alignments","n/a","82.80 %","80.59 %","50","98.24","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","ACSL4  (ENSAOWG00000000862)Compare Regions (PTFC01000453.1:34,160-65,866:1)View Sequence Alignments","n/a","87.01 %","82.00 %","50","100.00","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","ACSL4  (ENSARWG00000007010)Compare Regions (PTFB01000083.1:32,857-62,759:1)View Sequence Alignments","n/a","85.76 %","81.29 %","50","99.40","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","acsl4a  (ENSACLG00000025090)Compare Regions (2:22,840,809-22,847,588:-1)View Sequence Alignments","n/a","72.61 %","72.71 %","25","88.12","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","acsl4a  (ENSAMXG00000005608)Compare Regions (24:10,418,220-10,431,354:-1)View Sequence Alignments","n/a","74.08 %","73.98 %","25","97.91","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","ACSL4  (ENSBMUG00000014338)Compare Regions (JH882540.1:232,805-307,890:-1)View Sequence Alignments","0.07442","96.06 %","96.06 %","100","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","ACSL4  (ENSBTAG00000018986)Compare Regions (X:58,035,379-58,110,124:-1)View Sequence Alignments","0.16750","88.96 %","91.84 %","100","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","acs-10  (WBGene00007082)Compare Regions (V:14,146,499-14,148,784:1)View Sequence Alignments","n/a","12.72 %","10.13 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","acs-14  (WBGene00008669)Compare Regions (V:9,508,079-9,510,476:1)View Sequence Alignments","n/a","13.24 %","10.13 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","acs-20  (WBGene00009218)Compare Regions (IV:12,392,121-12,398,706:-1)View Sequence Alignments","n/a","16.81 %","16.17 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","acs-18  (WBGene00011173)Compare Regions (IV:10,310,772-10,313,670:-1)View Sequence Alignments","n/a","25.43 %","25.04 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","acs-15  (WBGene00019920)Compare Regions (II:933,018-936,989:1)View Sequence Alignments","n/a","25.18 %","24.89 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","acs-6  (WBGene00022849)Compare Regions (II:7,061,999-7,064,777:1)View Sequence Alignments","n/a","12.74 %","10.13 %","n/a","n/a","No"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","ACSL4  (ENSCPUG00000002467)Compare Regions (KQ482309.1:11,840,551-11,866,896:-1)View Sequence Alignments","n/a","86.10 %","86.22 %","100","100.00","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","ACSL4  (ENSCPGG00000004657)Compare Regions (QJSC01025355.1:685,419-698,198:1)View Sequence Alignments","n/a","85.28 %","79.04 %","100","100.00","Yes"
