"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","ENSAPOG00000007825Compare Regions (MVNR01000391.1:54,199-79,255:-1)View Sequence Alignments","n/a","92.35 %","87.59 %","25","9.22","No"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","CSNK1D  (ENSAPOG00000021837)Compare Regions (MVNR01000093.1:25,712-43,544:1)View Sequence Alignments","n/a","93.48 %","90.63 %","50","87.17","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","CSNK1D  (ENSAMEG00000017220)Compare Regions (GL192350.1:8,852-29,928:1)View Sequence Alignments","0.02899","95.90 %","87.59 %","50","97.99","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","csnk1db  (ENSACIG00000013396)Compare Regions (CCOE01001224.1:926,981-942,432:1)View Sequence Alignments","n/a","94.04 %","70.26 %","50","86.45","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","CSNK1D  (ENSAOCG00000010662)Compare Regions (NXFZ01001917.1:709,976-726,861:1)View Sequence Alignments","n/a","93.24 %","90.40 %","50","87.19","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","ENSAOCG00000013629Compare Regions (NXFZ01000202.1:101,486-126,486:1)View Sequence Alignments","n/a","92.59 %","87.82 %","25","9.19","No"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","CSNK1D (1 of many)  (ENSAPEG00000015855)Compare Regions (19:12,489,299-12,507,121:-1)View Sequence Alignments","n/a","93.48 %","90.63 %","50","87.22","Yes"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","CSNK1D (1 of many)  (ENSAPEG00000021466)Compare Regions (14:35,644,983-35,670,046:-1)View Sequence Alignments","n/a","92.59 %","87.82 %","50","9.19","Yes"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","CSNK1D (1 of many)  (ENSATEG00000009179)Compare Regions (OOHO01000019.1:1,693,521-1,707,562:-1)View Sequence Alignments","n/a","92.10 %","87.35 %","50","14.88","Yes"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","CSNK1D (1 of many)  (ENSATEG00000023089)Compare Regions (OOHO01000022.1:277,105-296,670:-1)View Sequence Alignments","n/a","92.27 %","89.46 %","50","87.11","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","CSNK1D  (ENSAPLG00000004969)Compare Regions (19:12,493,269-12,511,478:-1)View Sequence Alignments","n/a","95.11 %","91.10 %","50","96.67","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","CSNK1D  (ENSACAG00000002494)Compare Regions (2:117,850,235-117,888,821:1)View Sequence Alignments","n/a","94.48 %","92.27 %","50","89.13","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","CSNK1D  (ENSABRG00000010485)Compare Regions (NXHY01000277.1:8,582-27,032:1)View Sequence Alignments","n/a","94.70 %","92.04 %","50","96.76","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","CSNK1D  (ENSANAG00000020736)Compare Regions (KZ204842.1:756,214-788,746:1)View Sequence Alignments","0.11959","90.38 %","94.61 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","CSNK1D  (ENSAHAG00000003534)Compare Regions (PTFD01001243.1:17,144-38,569:1)View Sequence Alignments","n/a","95.18 %","92.51 %","50","96.75","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","CSNK1D  (ENSAOWG00000004871)Compare Regions (PTFC01000415.1:844,947-866,110:-1)View Sequence Alignments","n/a","95.18 %","92.51 %","50","96.75","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","CSNK1D  (ENSARWG00000011330)Compare Regions (PTFB01001074.1:126,886-152,869:-1)View Sequence Alignments","n/a","91.45 %","92.74 %","50","92.95","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-manyView Gene Tree","CSNK1D (1 of many)  (ENSACLG00000004191)Compare Regions (4:28,597,901-28,702,466:1)View Sequence Alignments","n/a","92.08 %","87.12 %","50","9.13","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-manyView Gene Tree","CSNK1D (1 of many)  (ENSACLG00000025516)Compare Regions (8:22,979,106-22,997,041:-1)View Sequence Alignments","n/a","92.38 %","88.06 %","50","89.05","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","csnk1db  (ENSAMXG00000012543)Compare Regions (4:8,347,427-8,361,394:1)View Sequence Alignments","n/a","93.89 %","89.93 %","50","82.99","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","csnk1da  (ENSAMXG00000035332)Compare Regions (APWO02000057.1:1,046,800-1,080,403:1)View Sequence Alignments","n/a","94.81 %","89.93 %","25","14.22","No"
"American bison (Bison bison bison)","1-to-1View Gene Tree","CSNK1D  (ENSBBBG00000000881)Compare Regions (KN265086.1:12,609,193-12,646,258:-1)View Sequence Alignments","0.00340","99.30 %","99.53 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","CSNK1D  (ENSBMUG00000025164)Compare Regions (JH882459.1:69,394-100,290:1)View Sequence Alignments","0.02556","96.88 %","94.61 %","75","98.33","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","CSNK1D  (ENSBTAG00000019986)Compare Regions (19:50,597,224-50,631,413:1)View Sequence Alignments","0.03744","89.93 %","94.15 %","100","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","1-to-manyView Gene Tree","kin-20  (WBGene00002203)Compare Regions (X:15,269,074-15,281,110:-1)View Sequence Alignments","n/a","48.49 %","56.44 %","n/a","n/a","Yes"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","CSNK1D  (ENSCPUG00000000672)Compare Regions (KQ482101.1:1,385,045-1,403,704:1)View Sequence Alignments","n/a","92.47 %","92.04 %","50","93.74","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","CSNK1D  (ENSCPGG00000015308)Compare Regions (QJSC01022320.1:269,268-287,719:-1)View Sequence Alignments","n/a","95.42 %","92.74 %","50","96.72","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","CSNK1D  (ENSCJAG00000017987)Compare Regions (NTIC01034389.1:151,437,603-151,468,928:1)View Sequence Alignments","0.01145","99.53 %","99.53 %","100","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","CSNK1D  (ENSCAFG00000006059)Compare Regions (9:83,367-109,376:1)View Sequence Alignments","0.02031","96.84 %","93.44 %","75","98.16","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","CSNK1D  (ENSCAFG00020013643)Compare Regions (QKWQ01000452.1:8,438,254-8,471,822:-1)View Sequence Alignments","0.00988","98.60 %","98.83 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","CSNK1D  (ENSCHIG00000011956)Compare Regions (19:49,978,914-50,014,715:1)View Sequence Alignments","0.02243","96.87 %","94.15 %","100","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","CSNK1D  (ENSTSYG00000027276)Compare Regions (KE930914.1:376,872-411,816:-1)View Sequence Alignments","0.00847","99.07 %","99.30 %","50","100.00","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","CSNK1D  (ENSCCNG00000010289)Compare Regions (MTKA01000436.1:692,299-715,810:-1)View Sequence Alignments","0.02816","96.63 %","93.91 %","100","98.49","Yes"
"Brazilian guinea pig (Cavia aperea)","1-to-1View Gene Tree","CSNK1D  (ENSCAPG00000007183)Compare Regions (AVPZ01000744.1:6,614,151-6,623,130:-1)View Sequence Alignments","0.06512","88.28 %","79.39 %","100","93.73","Yes"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","CSNK1D  (ENSCPOG00000010919)Compare Regions (DS562931.1:6,615,994-6,641,631:-1)View Sequence Alignments","0.02543","96.63 %","93.91 %","100","100.00","Yes"
"Capuchin (Cebus capucinus imitator)","1-to-1View Gene Tree","CSNK1D  (ENSCCAG00000023883)Compare Regions (KV389462.1:1,000,789-1,033,780:1)View Sequence Alignments","0.00624","99.77 %","99.77 %","100","100.00","Yes"
"Sooty mangabey (Cercocebus atys)","1-to-1View Gene Tree","CSNK1D  (ENSCATG00000032974)Compare Regions (KQ009809.1:1,008,018-1,039,775:1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-1View Gene Tree","CSNK1D  (ENSCABG00000015848)Compare Regions (PKMU01002677.1:5,408-48,284:1)View Sequence Alignments","n/a","93.51 %","91.10 %","25","86.03","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-1View Gene Tree","CSNK1D  (ENSCLAG00000009366)Compare Regions (JH721966.1:904,660-935,330:1)View Sequence Alignments","0.02586","96.87 %","94.15 %","100","100.00","Yes"
"Vervet-AGM (Chlorocebus sabaeus)","1-to-1View Gene Tree","CSNK1D  (ENSCSAG00000002142)Compare Regions (16:74,160,648-74,192,108:-1)View Sequence Alignments","0.03013","97.56 %","93.44 %","100","100.00","Yes"
"Sloth (Choloepus hoffmanni)","1-to-1View Gene Tree","ENSCHOG00000004934Compare Regions (GeneScaffold_4106:790-9,234:-1)View Sequence Alignments","n/a","64.41 %","44.50 %","0","65.18","No"
"Painted turtle (Chrysemys picta bellii)","1-to-1View Gene Tree","CSNK1D  (ENSCPBG00000013080)Compare Regions (KK082918.1:13,876,724-13,906,984:-1)View Sequence Alignments","n/a","90.59 %","78.92 %","50","96.01","Yes"
"Ciona intestinalis","1-to-1View Gene Tree","ENSCING00000002874Compare Regions (7:3,356,096-3,367,619:-1)View Sequence Alignments","n/a","71.72 %","73.07 %","n/a","76.17","No"
"Ciona savignyi","1-to-1View Gene Tree","ENSCSAVG00000007837Compare Regions (reftig_2:1,952,265-1,969,602:1)View Sequence Alignments","n/a","78.04 %","70.73 %","n/a","73.65","No"
"Angola colobus (Colobus angolensis palliatus)","1-to-1View Gene Tree","CSNK1D  (ENSCANG00000038193)Compare Regions (KN979384.1:18,641,165-18,673,805:-1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Japanese quail (Coturnix japonica)","1-to-1View Gene Tree","CSNK1D  (ENSCJPG00005020878)Compare Regions (18:4,229,830-4,242,964:1)View Sequence Alignments","n/a","95.35 %","91.33 %","50","96.67","Yes"
"Chinese hamster CHOK1GS (Cricetulus griseus)","1-to-1View Gene Tree","Csnk1d  (ENSCGRG00001020562)Compare Regions (scaffold_12:54,036,810-54,068,169:-1)View Sequence Alignments","0.02279","96.63 %","93.91 %","100","100.00","Yes"
"Chinese hamster CriGri (Cricetulus griseus)","1-to-1View Gene Tree","Csnk1d  (ENSCGRG00000015360)Compare Regions (JH000058.1:3,201,930-3,253,332:-1)View Sequence Alignments","0.05741","83.96 %","89.46 %","100","92.65","Yes"
"Australian saltwater crocodile (Crocodylus porosus)","1-to-1View Gene Tree","CSNK1D  (ENSCPRG00005005453)Compare Regions (MDVP01000009.1:14,845-91,884:1)View Sequence Alignments","n/a","95.42 %","92.74 %","50","85.34","Yes"
"Blue tit (Cyanistes caeruleus)","1-to-1View Gene Tree","CSNK1D  (ENSCCEG00000001544)Compare Regions (PDCF01000033.1:11,979,725-12,012,982:-1)View Sequence Alignments","n/a","87.62 %","86.18 %","50","95.17","Yes"
"Tongue sole (Cynoglossus semilaevis)","1-to-manyView Gene Tree","CSNK1D (1 of many)  (ENSCSEG00000013639)Compare Regions (17:14,828,477-14,841,325:1)View Sequence Alignments","n/a","92.59 %","87.82 %","50","13.64","Yes"
