"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","agpat3  (ENSAPOG00000006485)Compare Regions (MVNR01001606.1:78,121-99,353:-1)View Sequence Alignments","n/a","75.07 %","75.27 %","0","100.00","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","AGPAT3  (ENSAMEG00000010987)Compare Regions (GL193353.1:702,626-719,957:-1)View Sequence Alignments","0.04284","92.82 %","92.82 %","50","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","agpat3  (ENSACIG00000009771)Compare Regions (CCOE01000256.1:288,408-294,286:1)View Sequence Alignments","n/a","76.13 %","76.33 %","25","98.30","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","agpat3  (ENSAOCG00000011262)Compare Regions (NXFZ01001953.1:13,072-18,267:1)View Sequence Alignments","n/a","75.07 %","75.27 %","0","68.05","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","agpat3  (ENSAPEG00000011978)Compare Regions (12:22,434,052-22,455,733:1)View Sequence Alignments","n/a","75.07 %","75.27 %","0","98.29","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","agpat3  (ENSATEG00000002556)Compare Regions (OOHO01000008.1:16,732,826-16,748,569:-1)View Sequence Alignments","n/a","75.60 %","75.80 %","25","97.54","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","AGPAT3  (ENSAPLG00000009814)Compare Regions (1:123,309,761-123,355,922:-1)View Sequence Alignments","n/a","88.83 %","88.83 %","75","100.00","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","AGPAT3  (ENSACAG00000017856)Compare Regions (3:136,471,240-136,591,481:-1)View Sequence Alignments","n/a","87.77 %","87.77 %","75","100.00","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","AGPAT3  (ENSABRG00000014898)Compare Regions (NXHY01000013.1:9,974,139-9,988,870:-1)View Sequence Alignments","n/a","88.83 %","88.83 %","75","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000031608Compare Regions (KZ198095.1:43,212-44,340:1)View Sequence Alignments","0.17556","93.90 %","85.90 %","0","23.82","No"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000036034Compare Regions (KZ208815.1:1,896,154-1,956,551:-1)View Sequence Alignments","0.17580","88.72 %","79.52 %","75","88.06","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","AGPAT3  (ENSAHAG00000003142)Compare Regions (PTFD01000129.1:1,119,587-1,136,604:1)View Sequence Alignments","n/a","88.83 %","88.83 %","75","100.00","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","AGPAT3  (ENSAOWG00000014725)Compare Regions (PTFC01000139.1:1,087,234-1,137,016:1)View Sequence Alignments","n/a","88.83 %","88.83 %","75","100.00","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","AGPAT3  (ENSARWG00000005643)Compare Regions (PTFB01001321.1:15,152-32,404:-1)View Sequence Alignments","n/a","88.83 %","88.83 %","0","100.00","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","agpat3  (ENSACLG00000021331)Compare Regions (16:25,384,395-25,404,725:-1)View Sequence Alignments","n/a","75.60 %","75.80 %","0","98.29","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","agpat3  (ENSAMXG00000041421)Compare Regions (12:12,274,427-12,291,459:-1)View Sequence Alignments","n/a","74.01 %","74.20 %","0","90.63","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","AGPAT3  (ENSBBBG00000003650)Compare Regions (KN264752.1:7,332,966-7,349,505:-1)View Sequence Alignments","0.04668","93.09 %","93.09 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","AGPAT3  (ENSBMUG00000013195)Compare Regions (JH882971.1:1,352,309-1,436,675:1)View Sequence Alignments","0.04505","93.35 %","93.35 %","75","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","AGPAT3  (ENSBTAG00000020456)Compare Regions (1:143,941,826-144,025,795:1)View Sequence Alignments","0.04422","93.35 %","93.35 %","100","100.00","Yes"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","AGPAT3  (ENSCPUG00000012233)Compare Regions (KQ482128.1:2,428,582-2,488,414:-1)View Sequence Alignments","n/a","88.30 %","88.30 %","75","100.00","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","AGPAT3  (ENSCPGG00000010174)Compare Regions (QJSC01010318.1:1,047,275-1,138,721:-1)View Sequence Alignments","n/a","88.30 %","88.30 %","75","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","AGPAT3  (ENSCAFG00000010654)Compare Regions (31:37,861,817-37,879,665:1)View Sequence Alignments","0.04076","92.53 %","92.29 %","100","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","AGPAT3  (ENSCAFG00020018995)Compare Regions (QKWQ01000396.1:2,106,324-2,188,401:1)View Sequence Alignments","0.04336","92.82 %","92.82 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","AGPAT3  (ENSCHIG00000018991)Compare Regions (1:143,600,895-143,617,524:1)View Sequence Alignments","0.04268","93.88 %","93.88 %","75","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","AGPAT3  (ENSTSYG00000013680)Compare Regions (KE938827.1:54,812-78,356:1)View Sequence Alignments","0.04983","94.95 %","94.95 %","50","100.00","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","AGPAT3  (ENSCCNG00000021070)Compare Regions (MTKA01000457.1:963,232-1,053,359:1)View Sequence Alignments","0.04959","93.35 %","93.35 %","75","100.00","Yes"
"Brazilian guinea pig (Cavia aperea)","1-to-1View Gene Tree","AGPAT3  (ENSCAPG00000010846)Compare Regions (AVPZ01000900.1:665,327-678,324:1)View Sequence Alignments","n/a","91.76 %","91.76 %","100","100.00","Yes"
