"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","znf131  (ENSAPOG00000016957)Compare Regions (MVNR01000413.1:457,642-466,145:-1)View Sequence Alignments","n/a","53.60 %","48.96 %","0","59.26","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","ZNF131  (ENSAMEG00000003882)Compare Regions (GL192850.1:702,648-729,421:1)View Sequence Alignments","0.06509","95.40 %","96.47 %","100","99.95","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","znf131  (ENSACIG00000003694)Compare Regions (CCOE01000365.1:2,575,734-2,584,386:1)View Sequence Alignments","n/a","52.43 %","46.71 %","50","66.06","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","znf131  (ENSAOCG00000018972)Compare Regions (NXFZ01003077.1:117,607-124,885:1)View Sequence Alignments","n/a","52.10 %","47.83 %","50","68.51","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","znf131  (ENSAPEG00000006034)Compare Regions (5:30,877,373-30,882,786:1)View Sequence Alignments","n/a","52.14 %","46.87 %","50","69.77","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","znf131  (ENSATEG00000017187)Compare Regions (OOHO01000012.1:15,938,088-15,945,367:1)View Sequence Alignments","n/a","53.95 %","49.28 %","50","72.76","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","ZNF131  (ENSAPLG00000026432)Compare Regions (Z:15,143,324-15,164,681:1)View Sequence Alignments","n/a","70.16 %","72.07 %","100","95.84","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","ZNF131  (ENSACAG00000010702)Compare Regions (2:6,211,638-6,229,101:-1)View Sequence Alignments","n/a","72.62 %","69.82 %","100","100.00","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-manyView Gene Tree","ENSABRG00000006389Compare Regions (NXHY01000132.1:2,474,734-2,484,326:1)View Sequence Alignments","n/a","91.94 %","18.30 %","50","23.65","No"
"Pink-footed goose (Anser brachyrhynchus)","1-to-manyView Gene Tree","ENSABRG00000020543Compare Regions (NXHY01000648.1:3,386-15,701:1)View Sequence Alignments","n/a","80.30 %","34.03 %","0","62.32","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","ZNF131  (ENSANAG00000021961)Compare Regions (KZ198788.1:6,458,132-6,511,445:-1)View Sequence Alignments","0.06818","98.72 %","98.72 %","50","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","ZNF131  (ENSAHAG00000000705)Compare Regions (PTFD01000425.1:96,178-111,893:1)View Sequence Alignments","n/a","67.46 %","63.88 %","100","95.95","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","ZNF131  (ENSAOWG00000009286)Compare Regions (PTFC01000044.1:95,208-112,081:1)View Sequence Alignments","n/a","71.85 %","74.96 %","100","97.64","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","ZNF131  (ENSARWG00000016028)Compare Regions (PTFB01000198.1:1,464,526-1,476,565:-1)View Sequence Alignments","n/a","79.76 %","74.64 %","100","100.00","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","znf131  (ENSACLG00000014569)Compare Regions (12:13,013,954-13,021,573:-1)View Sequence Alignments","n/a","52.10 %","47.83 %","25","72.32","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","znf131  (ENSAMXG00000005882)Compare Regions (6:28,269,645-28,282,716:1)View Sequence Alignments","n/a","56.53 %","48.64 %","50","63.82","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","ZNF131  (ENSBBBG00000003267)Compare Regions (KN262992.1:833,701-859,187:-1)View Sequence Alignments","0.05813","96.63 %","96.79 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","ZNF131  (ENSBMUG00000023177)Compare Regions (JH881047.1:1,934,546-1,962,163:-1)View Sequence Alignments","0.05736","96.44 %","91.33 %","100","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","ZNF131  (ENSBTAG00000015504)Compare Regions (20:31,552,937-31,580,831:-1)View Sequence Alignments","0.05717","96.44 %","91.33 %","100","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","hbl-1  (WBGene00001824)Compare Regions (X:5,822,277-5,827,755:1)View Sequence Alignments","n/a","7.33 %","11.56 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","Y5F2A.4  (WBGene00012385)Compare Regions (IV:11,076,085-11,078,582:-1)View Sequence Alignments","n/a","13.22 %","9.63 %","n/a","n/a","No"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","ZNF131  (ENSCPUG00000015174)Compare Regions (KQ483355.1:14,472,576-14,501,940:-1)View Sequence Alignments","n/a","78.50 %","79.13 %","100","100.00","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","ENSCPGG00000007198Compare Regions (QJSC01020941.1:16,269-28,902:1)View Sequence Alignments","n/a","74.51 %","12.20 %","0","45.08","No"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","ZNF131  (ENSCJAG00000001280)Compare Regions (NTIC01011112.1:42,933,341-42,982,399:1)View Sequence Alignments","0.11908","95.31 %","97.75 %","100","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","ZNF131  (ENSCAFG00000018578)Compare Regions (4:66,679,602-66,769,137:-1)View Sequence Alignments","0.07077","95.37 %","95.83 %","100","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-manyView Gene Tree","ENSCAFG00020022509Compare Regions (QKWQ01001938.1:71,738-74,037:1)View Sequence Alignments","n/a","97.62 %","13.16 %","50","57.28","No"
"Dingo (Canis lupus dingo)","1-to-manyView Gene Tree","ENSCAFG00020022510Compare Regions (QKWQ01001938.1:79,695-100,643:1)View Sequence Alignments","n/a","95.11 %","78.01 %","50","94.72","Yes"
"Goat (Capra hircus)","1-to-manyView Gene Tree","ENSCHIG00000020006Compare Regions (20:31,531,711-31,557,056:-1)View Sequence Alignments","0.05543","96.79 %","96.95 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-manyView Gene Tree","ENSCHIG00000024065Compare Regions (1:24,561,209-24,562,988:1)View Sequence Alignments","0.05793","96.23 %","90.05 %","0","n/a","No"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","ZNF131  (ENSTSYG00000014468)Compare Regions (KE949402.1:79,363-129,151:1)View Sequence Alignments","0.06440","97.60 %","97.75 %","50","100.00","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","Zfp131  (ENSCCNG00000027341)Compare Regions (MTKA01001200.1:71,838-92,399:-1)View Sequence Alignments","0.06165","96.89 %","55.06 %","50","80.55","Yes"
"Brazilian guinea pig (Cavia aperea)","1-to-1View Gene Tree","ZNF131  (ENSCAPG00000000381)Compare Regions (AVPZ01000222.1:13,817,808-13,836,155:-1)View Sequence Alignments","0.12568","88.14 %","79.94 %","100","93.11","Yes"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","ZNF131  (ENSCPOG00000033475)Compare Regions (DS562884.1:13,822,662-13,856,978:-1)View Sequence Alignments","0.08759","94.55 %","94.70 %","100","100.00","Yes"
"Capuchin (Cebus capucinus imitator)","1-to-1View Gene Tree","ZNF131  (ENSCCAG00000034999)Compare Regions (KV389506.1:2,626,897-2,676,543:1)View Sequence Alignments","0.08145","98.56 %","98.56 %","50","100.00","Yes"
"Sooty mangabey (Cercocebus atys)","1-to-1View Gene Tree","ZNF131  (ENSCATG00000041809)Compare Regions (KQ012719.1:8,499,204-8,552,266:1)View Sequence Alignments","0.06709","99.02 %","97.11 %","100","100.00","Yes"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-1View Gene Tree","ZNF131  (ENSCABG00000009785)Compare Regions (PKMU01001436.1:206,995-215,932:1)View Sequence Alignments","n/a","83.14 %","34.03 %","100","77.24","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-1View Gene Tree","ZNF131  (ENSCLAG00000016740)Compare Regions (JH721906.1:19,065,927-19,106,456:-1)View Sequence Alignments","0.07146","96.15 %","96.31 %","50","100.00","Yes"
"Vervet-AGM (Chlorocebus sabaeus)","1-to-1View Gene Tree","ZNF131  (ENSCSAG00000016781)Compare Regions (4:41,908,115-41,962,352:1)View Sequence Alignments","0.06117","98.65 %","93.58 %","100","100.00","Yes"
"Sloth (Choloepus hoffmanni)","1-to-1View Gene Tree","ZNF131  (ENSCHOG00000008150)Compare Regions (GeneScaffold_6399:103-26,961:1)View Sequence Alignments","0.10893","94.70 %","94.70 %","0","100.00","Yes"
