"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","mier3b  (ENSAPOG00000003876)Compare Regions (MVNR01002039.1:13,940-27,945:-1)View Sequence Alignments","n/a","60.10 %","63.24 %","50","76.45","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","MIER3  (ENSAMEG00000003653)Compare Regions (GL193800.1:199,880-224,526:-1)View Sequence Alignments","0.05103","97.83 %","97.30 %","75","99.87","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","mier3b  (ENSACIG00000018088)Compare Regions (CCOE01000352.1:45,511-50,322:1)View Sequence Alignments","n/a","62.67 %","59.28 %","0","98.70","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","mier3b  (ENSAOCG00000013018)Compare Regions (NXFZ01006056.1:29,487-39,128:-1)View Sequence Alignments","n/a","64.67 %","64.32 %","50","77.25","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","mier3b  (ENSAPEG00000004166)Compare Regions (5:29,687,762-29,704,123:-1)View Sequence Alignments","n/a","58.49 %","62.70 %","50","74.31","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","mier3b  (ENSATEG00000015932)Compare Regions (OOHO01000012.1:15,076,487-15,093,004:-1)View Sequence Alignments","n/a","62.48 %","59.10 %","50","89.17","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","MIER3  (ENSACAG00000028478)Compare Regions (2:1,852,221-1,870,124:1)View Sequence Alignments","n/a","85.39 %","87.39 %","75","99.78","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-manyView Gene Tree","ENSABRG00000010178Compare Regions (NXHY01000706.1:7,896-30,695:1)View Sequence Alignments","n/a","76.15 %","50.63 %","0","n/a","No"
"Pink-footed goose (Anser brachyrhynchus)","1-to-manyView Gene Tree","ENSABRG00000021138Compare Regions (NXHY01000119.1:1,628,098-1,651,041:-1)View Sequence Alignments","n/a","69.14 %","55.32 %","100","92.01","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","MIER3  (ENSANAG00000020585)Compare Regions (KZ198769.1:4,215,622-4,245,949:1)View Sequence Alignments","0.05893","99.27 %","98.02 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","MIER3  (ENSAHAG00000016066)Compare Regions (PTFD01001208.1:70,429-87,286:-1)View Sequence Alignments","n/a","86.26 %","81.44 %","75","99.74","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","MIER3  (ENSAOWG00000001337)Compare Regions (PTFC01001076.1:69,625-84,927:-1)View Sequence Alignments","n/a","86.45 %","81.62 %","75","99.06","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","MIER3  (ENSARWG00000014357)Compare Regions (PTFB01000394.1:503,591-522,086:1)View Sequence Alignments","n/a","85.88 %","81.08 %","75","99.76","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","mier3b  (ENSACLG00000016641)Compare Regions (12:14,196,283-14,211,493:1)View Sequence Alignments","n/a","63.95 %","63.60 %","50","99.97","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","mier3b  (ENSAMXG00000011464)Compare Regions (6:35,930,484-35,936,553:1)View Sequence Alignments","n/a","61.75 %","59.64 %","25","11.16","No"
