"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","DCUN1D5  (ENSAMEG00000010318)Compare Regions (GL192883.1:1,016,700-1,041,238:-1)View Sequence Alignments","0.01239","99.58 %","99.58 %","75","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","dcun1d5  (ENSACIG00000017085)Compare Regions (CCOE01000240.1:117,671-120,199:-1)View Sequence Alignments","n/a","52.84 %","66.67 %","0","72.67","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","dcun1d5  (ENSAOCG00000007790)Compare Regions (NXFZ01006210.1:55,660-58,920:1)View Sequence Alignments","n/a","55.38 %","60.76 %","0","55.87","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","dcun1d5  (ENSAPEG00000000566)Compare Regions (9:39,016,949-39,022,283:-1)View Sequence Alignments","n/a","62.77 %","61.18 %","0","58.38","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","dcun1d5  (ENSATEG00000004210)Compare Regions (OOHO01000021.1:2,401,879-2,405,260:-1)View Sequence Alignments","n/a","62.08 %","70.46 %","0","90.54","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","DCUN1D5  (ENSAPLG00000008281)Compare Regions (1:133,753,680-133,766,433:-1)View Sequence Alignments","n/a","59.35 %","92.41 %","75","89.45","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","DCUN1D5  (ENSACAG00000012400)Compare Regions (3:191,953,272-191,978,920:1)View Sequence Alignments","n/a","91.03 %","89.87 %","100","100.00","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","DCUN1D5  (ENSABRG00000008746)Compare Regions (NXHY01000136.1:1,705,432-1,718,413:1)View Sequence Alignments","n/a","91.88 %","90.72 %","100","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","DCUN1D5  (ENSANAG00000034204)Compare Regions (KZ196154.1:8,062,863-8,088,704:-1)View Sequence Alignments","0.07636","99.58 %","99.58 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","DCUN1D5  (ENSAHAG00000005922)Compare Regions (PTFD01000099.1:105,839-118,599:1)View Sequence Alignments","n/a","93.62 %","92.83 %","75","100.00","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","DCUN1D5  (ENSAOWG00000008498)Compare Regions (PTFC01000432.1:660,544-670,355:-1)View Sequence Alignments","n/a","98.98 %","82.28 %","75","94.16","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","DCUN1D5  (ENSARWG00000014756)Compare Regions (PTFB01000467.1:204,239-216,406:1)View Sequence Alignments","n/a","91.93 %","86.50 %","75","91.04","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","dcun1d5  (ENSACLG00000016814)Compare Regions (14:4,332,787-4,344,378:1)View Sequence Alignments","n/a","65.80 %","64.14 %","0","67.98","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","dcun1d5  (ENSAMXG00000013901)Compare Regions (APWO02000117.1:1,793,511-1,802,347:-1)View Sequence Alignments","n/a","84.48 %","82.70 %","0","100.00","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","DCUN1D5  (ENSBBBG00000007470)Compare Regions (KN264822.1:371,616-399,777:-1)View Sequence Alignments","0.07502","98.31 %","97.89 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","DCUN1D5  (ENSBMUG00000011697)Compare Regions (JH880376.1:69,891-98,528:-1)View Sequence Alignments","0.07502","98.31 %","97.89 %","25","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","DCUN1D5  (ENSBTAG00000003087)Compare Regions (15:5,477,588-5,506,305:1)View Sequence Alignments","0.07502","98.31 %","97.89 %","75","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","1-to-manyView Gene Tree","dcn-1  (WBGene00010428)Compare Regions (III:4,313,927-4,317,608:1)View Sequence Alignments","n/a","22.71 %","28.27 %","n/a","n/a","No"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","DCUN1D5  (ENSCPUG00000001176)Compare Regions (KQ483357.1:30,820,466-30,834,654:1)View Sequence Alignments","n/a","86.27 %","84.81 %","100","88.56","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","DCUN1D5  (ENSCPGG00000010413)Compare Regions (QJSC01028116.1:3,075,494-3,088,989:-1)View Sequence Alignments","n/a","93.67 %","93.67 %","100","100.00","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","DCUN1D5  (ENSCJAG00000009502)Compare Regions (NTIC01001113.1:845,805-873,447:-1)View Sequence Alignments","0.37480","84.67 %","93.25 %","75","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-manyView Gene Tree","DCUN1D5  (ENSCAFG00000015037)Compare Regions (5:28,739,631-28,766,858:1)View Sequence Alignments","0.03739","98.73 %","98.73 %","100","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-manyView Gene Tree","ENSCAFG00000028979Compare Regions (32:16,043,189-16,044,181:1)View Sequence Alignments","0.33586","86.83 %","61.18 %","0","n/a","No"
"Dingo (Canis lupus dingo)","1-to-manyView Gene Tree","ENSCAFG00020004110Compare Regions (QKWQ01002043.1:10,404,750-10,410,255:-1)View Sequence Alignments","0.14398","88.97 %","54.43 %","0","n/a","No"
"Dingo (Canis lupus dingo)","1-to-manyView Gene Tree","ENSCAFG00020009289Compare Regions (QKWQ01001341.1:28,801,336-28,827,920:1)View Sequence Alignments","0.03876","98.73 %","98.73 %","75","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","DCUN1D5  (ENSCHIG00000021271)Compare Regions (15:76,930,371-76,957,625:-1)View Sequence Alignments","0.09091","97.89 %","97.89 %","100","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","DCUN1D5  (ENSTSYG00000001262)Compare Regions (KE939406.1:226,495-255,461:1)View Sequence Alignments","0.03234","99.16 %","99.16 %","50","100.00","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","DCUN1D5  (ENSCCNG00000022595)Compare Regions (MTKA01001530.1:171,309-198,378:1)View Sequence Alignments","0.04519","98.31 %","98.31 %","50","100.00","Yes"
"Brazilian guinea pig (Cavia aperea)","1-to-1View Gene Tree","DCUN1D5  (ENSCAPG00000015558)Compare Regions (AVPZ01000111.1:7,130,850-7,135,628:-1)View Sequence Alignments","0.08177","94.57 %","51.48 %","100","79.45","Yes"
