"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","abcf2a  (ENSAPOG00000016835)Compare Regions (MVNR01000252.1:128,683-133,046:-1)View Sequence Alignments","n/a","87.25 %","85.71 %","75","89.31","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-manyView Gene Tree","ENSAMEG00000013575Compare Regions (GL192435.1:2,481,193-2,499,411:1)View Sequence Alignments","0.02469","97.01 %","98.88 %","75","99.58","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","abcf2a  (ENSACIG00000021213)Compare Regions (CCOE01000190.1:363,168-368,770:1)View Sequence Alignments","n/a","87.54 %","85.71 %","50","92.07","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","abcf2a  (ENSAOCG00000017172)Compare Regions (NXFZ01001006.1:676,271-683,213:1)View Sequence Alignments","n/a","86.93 %","85.39 %","50","89.31","Yes"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","abcf2a  (ENSAPEG00000012199)Compare Regions (22:9,813,750-9,820,773:-1)View Sequence Alignments","n/a","86.93 %","85.39 %","75","89.31","Yes"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","abcf2a  (ENSATEG00000001990)Compare Regions (OOHO01000004.1:21,777,008-21,786,834:-1)View Sequence Alignments","n/a","87.58 %","86.04 %","75","91.77","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-manyView Gene Tree","ENSAPLG00000009201Compare Regions (2:100,810-108,472:1)View Sequence Alignments","n/a","97.52 %","88.28 %","75","96.21","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-manyView Gene Tree","ENSABRG00000006613Compare Regions (NXHY01000365.1:138,608-148,879:1)View Sequence Alignments","n/a","94.72 %","95.02 %","75","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","Many-to-manyView Gene Tree","ENSANAG00000034117Compare Regions (KZ203894.1:2,269,688-2,281,510:1)View Sequence Alignments","0.03942","99.20 %","99.36 %","50","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","Many-to-manyView Gene Tree","ENSANAG00000036035Compare Regions (KZ200342.1:1,617,787-1,619,639:-1)View Sequence Alignments","0.17182","96.64 %","92.46 %","25","n/a","No"
"Great spotted kiwi (Apteryx haastii)","1-to-manyView Gene Tree","ENSAHAG00000003415Compare Regions (PTFD01000767.1:131,756-143,584:1)View Sequence Alignments","n/a","97.38 %","89.57 %","75","96.11","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-manyView Gene Tree","ENSAOWG00000000412Compare Regions (PTFC01001056.1:50,187-61,155:-1)View Sequence Alignments","n/a","95.35 %","95.35 %","100","100.00","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-manyView Gene Tree","ENSARWG00000008500Compare Regions (PTFB01000702.1:296,236-308,907:-1)View Sequence Alignments","n/a","95.35 %","95.35 %","100","100.00","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-manyView Gene Tree","abcf2a  (ENSACLG00000003927)Compare Regions (9:21,560,633-21,567,458:1)View Sequence Alignments","n/a","87.58 %","86.04 %","50","91.68","Yes"
"Mexican tetra (Astyanax mexicanus)","Many-to-manyView Gene Tree","abcf2a  (ENSAMXG00000000301)Compare Regions (APWO02000334.1:99,924-109,698:-1)View Sequence Alignments","n/a","87.68 %","85.71 %","50","1.15","Yes"
"Mexican tetra (Astyanax mexicanus)","Many-to-manyView Gene Tree","abcf2b  (ENSAMXG00000007008)Compare Regions (16:22,513,236-22,531,213:1)View Sequence Alignments","n/a","87.95 %","86.68 %","50","92.13","Yes"
"American bison (Bison bison bison)","1-to-manyView Gene Tree","ENSBBBG00000001327Compare Regions (KN265094.1:3,172,505-3,186,053:1)View Sequence Alignments","0.03010","97.76 %","97.91 %","75","100.00","Yes"
"Wild yak (Bos mutus)","1-to-manyView Gene Tree","ENSBMUG00000020873Compare Regions (JH883010.1:81,273-96,036:-1)View Sequence Alignments","0.03055","97.76 %","98.07 %","100","100.00","Yes"
"Cow (Bos taurus)","1-to-manyView Gene Tree","ABCF2  (ENSBTAG00000000607)Compare Regions (4:113,788,348-113,803,468:-1)View Sequence Alignments","0.02946","97.76 %","98.07 %","100","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","1-to-manyView Gene Tree","abcf-2  (WBGene00012097)Compare Regions (III:13,457,687-13,462,238:-1)View Sequence Alignments","n/a","61.09 %","61.00 %","n/a","n/a","Yes"
"Ruff (Calidris pugnax)","1-to-manyView Gene Tree","ENSCPUG00000007097Compare Regions (KQ482406.1:101,223-111,682:1)View Sequence Alignments","n/a","94.86 %","94.86 %","75","92.70","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-manyView Gene Tree","ENSCPGG00000015166Compare Regions (QJSC01008765.1:110,424-121,795:1)View Sequence Alignments","n/a","94.70 %","94.70 %","75","92.43","Yes"
"Marmoset (Callithrix jacchus)","1-to-manyView Gene Tree","ENSCJAG00000020371Compare Regions (NTIC01002224.1:92,829,559-92,846,865:1)View Sequence Alignments","0.03774","97.32 %","99.04 %","75","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-manyView Gene Tree","ENSCAFG00000004830Compare Regions (16:15,258,411-15,266,417:-1)View Sequence Alignments","0.13648","92.10 %","48.64 %","100","82.40","No"
"Dingo (Canis lupus dingo)","1-to-manyView Gene Tree","ENSCAFG00020005588Compare Regions (QKWQ01000528.1:26,291,068-26,305,223:1)View Sequence Alignments","0.03291","98.24 %","98.39 %","75","100.00","Yes"
"Goat (Capra hircus)","1-to-manyView Gene Tree","ENSCHIG00000025680Compare Regions (4:6,067,893-6,084,135:1)View Sequence Alignments","0.03675","97.28 %","97.59 %","75","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-manyView Gene Tree","ABCF2  (ENSTSYG00000003002)Compare Regions (KE949750.1:328,711-344,561:-1)View Sequence Alignments","0.02080","98.88 %","99.20 %","100","100.00","Yes"
"American beaver (Castor canadensis)","1-to-manyView Gene Tree","Abcf2  (ENSCCNG00000007144)Compare Regions (MTKA01000981.1:38,100-51,589:-1)View Sequence Alignments","n/a","87.63 %","69.34 %","50","95.03","Yes"
"Brazilian guinea pig (Cavia aperea)","1-to-manyView Gene Tree","ENSCAPG00000007868Compare Regions (AVPZ01000256.1:909,028-915,995:-1)View Sequence Alignments","0.00167","99.54 %","69.34 %","100","93.94","Yes"
"Guinea Pig (Cavia porcellus)","1-to-manyView Gene Tree","ENSCPOG00000008379Compare Regions (DS562887.1:910,304-922,002:-1)View Sequence Alignments","0.00743","98.88 %","99.20 %","100","100.00","Yes"
"Capuchin (Cebus capucinus imitator)","1-to-manyView Gene Tree","ENSCCAG00000024749Compare Regions (KV389446.1:7,766,913-7,780,036:1)View Sequence Alignments","0.03630","99.20 %","99.36 %","75","100.00","Yes"
"Sooty mangabey (Cercocebus atys)","1-to-manyView Gene Tree","ENSCATG00000034578Compare Regions (KQ012797.1:8,524,734-8,544,633:-1)View Sequence Alignments","0.09176","97.32 %","99.20 %","100","99.79","Yes"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-manyView Gene Tree","ENSCABG00000012649Compare Regions (PKMU01001212.1:541,045-582,621:1)View Sequence Alignments","n/a","91.68 %","88.44 %","75","95.19","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-manyView Gene Tree","ENSCLAG00000001001Compare Regions (JH721951.1:5,629,082-5,642,246:-1)View Sequence Alignments","0.00924","98.56 %","98.88 %","100","100.00","Yes"
"Vervet-AGM (Chlorocebus sabaeus)","1-to-manyView Gene Tree","ENSCSAG00000006655Compare Regions (21:119,392,284-119,412,054:-1)View Sequence Alignments","0.07863","97.32 %","99.20 %","100","100.00","Yes"
"Sloth (Choloepus hoffmanni)","1-to-manyView Gene Tree","ENSCHOG00000009301Compare Regions (GeneScaffold_270:2,005-15,871:-1)View Sequence Alignments","n/a","81.53 %","58.11 %","25","85.41","Yes"
"Painted turtle (Chrysemys picta bellii)","1-to-manyView Gene Tree","ENSCPBG00000012186Compare Regions (KK083192.1:80,395-111,991:1)View Sequence Alignments","n/a","94.86 %","94.86 %","75","100.00","Yes"
"Ciona intestinalis","1-to-manyView Gene Tree","ENSCING00000003644Compare Regions (3:3,950,268-3,960,509:1)View Sequence Alignments","n/a","60.24 %","64.21 %","n/a","63.61","No"
"Ciona savignyi","1-to-manyView Gene Tree","ENSCSAVG00000001260Compare Regions (reftig_31:393,433-403,266:1)View Sequence Alignments","n/a","60.03 %","63.88 %","n/a","75.88","No"
"Angola colobus (Colobus angolensis palliatus)","1-to-manyView Gene Tree","ENSCANG00000040851Compare Regions (KN980495.1:19,199,496-19,219,838:-1)View Sequence Alignments","0.07345","97.32 %","99.20 %","100","99.79","Yes"
"Japanese quail (Coturnix japonica)","1-to-manyView Gene Tree","ENSCJPG00005006580Compare Regions (2:138,236-146,232:1)View Sequence Alignments","n/a","94.67 %","94.06 %","75","100.00","Yes"
"Chinese hamster CHOK1GS (Cricetulus griseus)","Many-to-manyView Gene Tree","ENSCGRG00001003940Compare Regions (scaffold_24:12,152,414-12,154,291:-1)View Sequence Alignments","0.05282","94.72 %","95.02 %","25","n/a","No"
"Chinese hamster CHOK1GS (Cricetulus griseus)","Many-to-manyView Gene Tree","ENSCGRG00001008869Compare Regions (scaffold_35:1,543,678-1,554,841:-1)View Sequence Alignments","0.01335","97.94 %","99.04 %","100","100.00","Yes"
"Chinese hamster CriGri (Cricetulus griseus)","1-to-manyView Gene Tree","Abcf2  (ENSCGRG00000018112)Compare Regions (JH000263.1:923,348-935,808:1)View Sequence Alignments","0.01173","98.88 %","99.20 %","75","100.00","Yes"
"Chinese hamster PICR (Cricetulus griseus)","Many-to-manyView Gene Tree","ENSCGRG00015006420Compare Regions (RAZU01000251.1:1,668,823-1,680,556:1)View Sequence Alignments","0.01173","98.88 %","99.20 %","75","100.00","Yes"
"Chinese hamster PICR (Cricetulus griseus)","Many-to-manyView Gene Tree","ENSCGRG00015017668Compare Regions (RAZU01000260.1:12,220,924-12,222,801:-1)View Sequence Alignments","0.05282","94.72 %","95.02 %","25","n/a","No"
"Australian saltwater crocodile (Crocodylus porosus)","1-to-manyView Gene Tree","ENSCPRG00005000216Compare Regions (MDVP01000001.1:67,182-76,428:1)View Sequence Alignments","n/a","78.35 %","94.70 %","75","85.86","Yes"
"Blue tit (Cyanistes caeruleus)","1-to-manyView Gene Tree","ENSCCEG00000012256Compare Regions (PDCF01000037.1:11,716,312-11,724,448:-1)View Sequence Alignments","n/a","86.75 %","90.37 %","75","90.76","Yes"
"Tongue sole (Cynoglossus semilaevis)","1-to-manyView Gene Tree","abcf2a  (ENSCSEG00000019855)Compare Regions (3:13,363,406-13,370,046:1)View Sequence Alignments","n/a","86.11 %","84.59 %","50","90.30","Yes"
"Sheepshead minnow (Cyprinodon variegatus)","1-to-manyView Gene Tree","abcf2a  (ENSCVAG00000010164)Compare Regions (KL652623.1:39,622-50,310:-1)View Sequence Alignments","n/a","88.30 %","86.04 %","75","90.11","Yes"
"Zebrafish (Danio rerio)","Many-to-manyView Gene Tree","abcf2a  (ENSDARG00000038785)Compare Regions (2:32,505,554-32,513,538:-1)View Sequence Alignments","n/a","87.28 %","85.87 %","50","1.46","Yes"
"Zebrafish (Danio rerio)","Many-to-manyView Gene Tree","abcf2b  (ENSDARG00000052331)Compare Regions (7:41,403,690-41,420,226:-1)View Sequence Alignments","n/a","87.01 %","86.04 %","75","89.54","Yes"
"Armadillo (Dasypus novemcinctus)","1-to-manyView Gene Tree","ENSDNOG00000004954Compare Regions (JH567928.1:549,191-571,126:-1)View Sequence Alignments","0.01307","97.17 %","99.20 %","100","99.62","Yes"
"Kangaroo rat (Dipodomys ordii)","1-to-manyView Gene Tree","Abcf2  (ENSDORG00000012672)Compare Regions (KN672447.1:3,644,697-3,658,334:1)View Sequence Alignments","0.01935","98.56 %","98.72 %","75","100.00","Yes"
"Emu (Dromaius novaehollandiae)","1-to-manyView Gene Tree","ENSDNVG00000003184Compare Regions (PTEY01000570.1:129,413-140,125:1)View Sequence Alignments","n/a","95.51 %","95.51 %","75","100.00","Yes"
"Drosophila melanogaster (Drosophila melanogaster)","1-to-manyView Gene Tree","CG9281  (FBgn0030672)Compare Regions (X:15,705,806-15,710,539:-1)View Sequence Alignments","n/a","69.56 %","68.22 %","n/a","n/a","Yes"
"Lesser hedgehog tenrec (Echinops telfairi)","1-to-manyView Gene Tree","ENSETEG00000008032Compare Regions (GeneScaffold_3533:71,349-94,481:-1)View Sequence Alignments","0.01704","96.22 %","98.07 %","50","99.35","Yes"
"Hagfish (Eptatretus burgeri)","1-to-manyView Gene Tree","abcf2a  (ENSEBUG00000007700)Compare Regions (FYBX02009403.1:2,499,622-2,612,285:1)View Sequence Alignments","n/a","78.12 %","76.24 %","n/a","88.79","Yes"
"Donkey (Equus asinus asinus)","1-to-manyView Gene Tree","ENSEASG00005002063Compare Regions (PSZQ01006021.1:6,367,035-6,384,246:1)View Sequence Alignments","0.02696","98.56 %","98.88 %","75","100.00","Yes"
"Horse (Equus caballus)","1-to-manyView Gene Tree","ABCF2  (ENSECAG00000011102)Compare Regions (4:102,925,467-102,938,832:-1)View Sequence Alignments","0.02661","98.56 %","98.88 %","100","100.00","Yes"
"Hedgehog (Erinaceus europaeus)","1-to-manyView Gene Tree","ENSEEUG00000005493Compare Regions (GeneScaffold_297:314-7,538:-1)View Sequence Alignments","n/a","70.72 %","59.71 %","25","69.46","No"
"Northern pike (Esox lucius)","Many-to-manyView Gene Tree","ENSELUG00000007264Compare Regions (LG21:1,787,097-1,803,201:1)View Sequence Alignments","n/a","79.43 %","84.91 %","25","86.76","Yes"
"Northern pike (Esox lucius)","Many-to-manyView Gene Tree","abcf2a  (ENSELUG00000017607)Compare Regions (AZJR03000126.1:127,013-135,041:1)View Sequence Alignments","n/a","84.45 %","82.83 %","0","1.95","No"
"Cat (Felis catus)","1-to-manyView Gene Tree","ENSFCAG00000013206Compare Regions (A2:165,304,270-165,324,635:-1)View Sequence Alignments","0.02273","96.85 %","98.72 %","100","99.67","Yes"
"Flycatcher (Ficedula albicollis)","1-to-manyView Gene Tree","ENSFALG00000013201Compare Regions (JH603431.1:233,837-243,909:-1)View Sequence Alignments","n/a","94.86 %","94.86 %","100","92.30","Yes"
"Damara mole rat (Fukomys damarensis)","Many-to-manyView Gene Tree","ENSFDAG00000010281Compare Regions (KN122883.1:690,882-703,005:1)View Sequence Alignments","0.01557","98.56 %","98.88 %","75","100.00","Yes"
"Damara mole rat (Fukomys damarensis)","Many-to-manyView Gene Tree","ENSFDAG00000018977Compare Regions (KN122476.1:7,200,323-7,202,180:-1)View Sequence Alignments","0.28722","81.03 %","73.35 %","25","n/a","No"
"Mummichog (Fundulus heteroclitus)","1-to-manyView Gene Tree","abcf2a  (ENSFHEG00000017245)Compare Regions (KN805670.1:384,612-397,797:1)View Sequence Alignments","n/a","86.60 %","85.07 %","50","89.22","Yes"
"Cod (Gadus morhua)","1-to-manyView Gene Tree","abcf2a  (ENSGMOG00000006259)Compare Regions (GeneScaffold_4611:1,209,920-1,216,442:1)View Sequence Alignments","n/a","84.19 %","78.65 %","50","91.12","Yes"
"Chicken (Gallus gallus)","1-to-manyView Gene Tree","ABCF2  (ENSGALG00000034573)Compare Regions (2:159,572-241,719:1)View Sequence Alignments","n/a","94.86 %","94.86 %","75","99.28","Yes"
"Western mosquitofish (Gambusia affinis)","1-to-manyView Gene Tree","abcf2a  (ENSGAFG00000021047)Compare Regions (NHOQ01002355.1:4,885,693-4,896,304:-1)View Sequence Alignments","n/a","87.97 %","85.71 %","75","90.35","Yes"
