"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","ENSAPOG00000019589Compare Regions (MVNR01000163.1:20,857-24,010:-1)View Sequence Alignments","n/a","73.91 %","33.83 %","25","46.08","No"
"Panda (Ailuropoda melanoleuca)","1-to-manyView Gene Tree","ENSAMEG00000003524Compare Regions (GL192976.1:307,985-388,485:-1)View Sequence Alignments","n/a","100.00 %","62.19 %","75","83.95","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-manyView Gene Tree","ENSAMEG00000003528Compare Regions (GL192976.1:649,979-657,471:-1)View Sequence Alignments","n/a","98.67 %","36.82 %","50","69.30","No"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","UBE2E2  (ENSAPLG00000005567)Compare Regions (2:39,296,352-39,609,657:1)View Sequence Alignments","n/a","98.51 %","98.51 %","100","88.15","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","UBE2E2  (ENSACAG00000011265)Compare Regions (GL343357.1:850,041-995,030:-1)View Sequence Alignments","n/a","93.36 %","98.01 %","50","76.43","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","UBE2E2  (ENSABRG00000006641)Compare Regions (NXHY01000001.1:4,701,110-4,909,393:-1)View Sequence Alignments","n/a","98.51 %","98.51 %","100","76.34","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","UBE2E2  (ENSANAG00000030198)Compare Regions (KZ196594.1:13,091,727-13,477,486:1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","UBE2E2  (ENSAHAG00000016230)Compare Regions (PTFD01000284.1:112,150-322,732:-1)View Sequence Alignments","n/a","98.51 %","98.51 %","50","100.00","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","UBE2E2  (ENSAOWG00000003013)Compare Regions (PTFC01000270.1:858,901-1,044,957:1)View Sequence Alignments","n/a","89.67 %","82.09 %","75","88.79","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","UBE2E2  (ENSARWG00000010660)Compare Regions (PTFB01000235.1:199,884-410,391:-1)View Sequence Alignments","n/a","80.68 %","83.08 %","75","91.56","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","ENSBBBG00000011684Compare Regions (KN264951.1:8,007,745-8,038,281:-1)View Sequence Alignments","n/a","100.00 %","46.77 %","75","74.08","No"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","UBE2E2  (ENSBMUG00000012338)Compare Regions (JH881215.1:1,264,306-1,630,247:-1)View Sequence Alignments","0.00542","99.50 %","99.50 %","50","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","UBE2E2  (ENSBTAG00000047930)Compare Regions (27:42,324,254-42,691,907:-1)View Sequence Alignments","0.00537","99.50 %","99.50 %","75","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","ubc-25  (WBGene00006720)Compare Regions (I:10,562,968-10,564,914:1)View Sequence Alignments","n/a","11.11 %","21.39 %","n/a","n/a","No"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","UBE2E2  (ENSCPUG00000010693)Compare Regions (KQ482126.1:5,642,158-5,855,704:-1)View Sequence Alignments","n/a","98.51 %","98.51 %","100","76.40","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","UBE2E2  (ENSCPGG00000001473)Compare Regions (QJSC01012345.1:6,824,475-7,035,055:-1)View Sequence Alignments","n/a","98.51 %","98.51 %","100","76.42","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","UBE2E2  (ENSCJAG00000039905)Compare Regions (NTIC01008890.1:52,732,427-53,104,614:1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","ENSCAFG00000004924Compare Regions (22:16,650,317-16,650,970:-1)View Sequence Alignments","0.09149","88.99 %","96.52 %","0","3.61","No"
"Dingo (Canis lupus dingo)","1-to-manyView Gene Tree","ENSCAFG00020018067Compare Regions (QKWQ01000023.1:7,791,480-7,794,430:1)View Sequence Alignments","n/a","87.00 %","43.28 %","0","n/a","No"
"Dingo (Canis lupus dingo)","1-to-manyView Gene Tree","ENSCAFG00020024729Compare Regions (QKWQ01001964.1:8,769-20,886:1)View Sequence Alignments","0.27122","78.00 %","38.81 %","25","69.54","No"
"Goat (Capra hircus)","1-to-1View Gene Tree","UBE2E2  (ENSCHIG00000025159)Compare Regions (27:3,252,509-3,331,944:1)View Sequence Alignments","0.27328","70.00 %","66.17 %","75","86.48","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","ENSTSYG00000002437Compare Regions (KE938640.1:234,680-264,993:1)View Sequence Alignments","n/a","100.00 %","46.77 %","50","74.80","No"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","UBE2E2  (ENSCCNG00000002897)Compare Regions (MTKA01001609.1:674,430-741,127:-1)View Sequence Alignments","0.40488","84.08 %","65.67 %","0","79.67","Yes"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","UBE2E2  (ENSCPOG00000034482)Compare Regions (DS562855.1:73,211,520-73,570,498:-1)View Sequence Alignments","0.01022","99.50 %","99.50 %","100","100.00","Yes"
"Capuchin (Cebus capucinus imitator)","1-to-1View Gene Tree","UBE2E2  (ENSCCAG00000036099)Compare Regions (KV389450.1:7,092,916-7,456,865:1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Sooty mangabey (Cercocebus atys)","1-to-1View Gene Tree","UBE2E2  (ENSCATG00000040534)Compare Regions (KQ012475.1:7,257,650-7,631,657:-1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-1View Gene Tree","UBE2E2  (ENSCABG00000006670)Compare Regions (PKMU01001467.1:864,286-930,867:-1)View Sequence Alignments","n/a","100.00 %","58.71 %","75","81.41","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-1View Gene Tree","UBE2E2  (ENSCLAG00000006330)Compare Regions (JH721890.1:15,122,377-15,441,523:1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Vervet-AGM (Chlorocebus sabaeus)","1-to-1View Gene Tree","UBE2E2  (ENSCSAG00000009772)Compare Regions (15:68,178,017-68,264,200:1)View Sequence Alignments","0.14429","98.46 %","63.68 %","100","87.58","Yes"
"Sloth (Choloepus hoffmanni)","1-to-1View Gene Tree","UBE2E2  (ENSCHOG00000010341)Compare Regions (GeneScaffold_6907:1,162-64,980:1)View Sequence Alignments","n/a","89.55 %","89.55 %","0","93.79","Yes"
"Painted turtle (Chrysemys picta bellii)","1-to-1View Gene Tree","UBE2E2  (ENSCPBG00000022578)Compare Regions (2:18,980,309-19,245,030:1)View Sequence Alignments","n/a","79.52 %","65.67 %","100","73.89","Yes"
"Ciona intestinalis","Many-to-manyView Gene Tree","ENSCING00000008673Compare Regions (HT000184.1:412,359-419,761:-1)View Sequence Alignments","n/a","12.88 %","23.38 %","n/a","n/a","No"
"Angola colobus (Colobus angolensis palliatus)","1-to-manyView Gene Tree","ENSCANG00000033041Compare Regions (KN979707.1:10,251,401-10,631,453:1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Angola colobus (Colobus angolensis palliatus)","1-to-manyView Gene Tree","ENSCANG00000037828Compare Regions (KN985831.1:190,658-191,263:1)View Sequence Alignments","0.11823","99.00 %","99.00 %","0","n/a","No"
"Japanese quail (Coturnix japonica)","1-to-1View Gene Tree","UBE2E2  (ENSCJPG00005012597)Compare Regions (2:33,818,427-33,875,372:1)View Sequence Alignments","n/a","67.27 %","36.82 %","100","53.98","Yes"
"Chinese hamster CHOK1GS (Cricetulus griseus)","1-to-1View Gene Tree","Ube2e2  (ENSCGRG00001007796)Compare Regions (scaffold_16:23,728,744-24,018,734:-1)View Sequence Alignments","0.00722","99.50 %","99.50 %","75","100.00","Yes"
"Chinese hamster CriGri (Cricetulus griseus)","1-to-1View Gene Tree","Ube2e2  (ENSCGRG00000017862)Compare Regions (JH000105.1:1,837,657-2,134,774:1)View Sequence Alignments","0.00722","99.50 %","99.50 %","75","100.00","Yes"
"Chinese hamster PICR (Cricetulus griseus)","1-to-1View Gene Tree","Ube2e2  (ENSCGRG00015016713)Compare Regions (RAZU01001824.1:8,659,616-8,955,444:-1)View Sequence Alignments","0.00722","99.50 %","99.50 %","75","100.00","Yes"
"Australian saltwater crocodile (Crocodylus porosus)","1-to-1View Gene Tree","UBE2E2  (ENSCPRG00005002088)Compare Regions (MDVP01000001.1:67,684,126-67,745,304:1)View Sequence Alignments","n/a","92.75 %","63.68 %","100","81.42","Yes"
"Blue tit (Cyanistes caeruleus)","1-to-1View Gene Tree","UBE2E2  (ENSCCEG00000006826)Compare Regions (PDCF01000002.1:4,854,432-5,055,704:1)View Sequence Alignments","n/a","98.51 %","98.51 %","100","76.26","Yes"
"Sheepshead minnow (Cyprinodon variegatus)","Many-to-manyView Gene Tree","ENSCVAG00000008295Compare Regions (KL653145.1:97,613-104,286:-1)View Sequence Alignments","n/a","18.31 %","12.94 %","0","n/a","No"
"Armadillo (Dasypus novemcinctus)","1-to-1View Gene Tree","UBE2E2  (ENSDNOG00000005448)Compare Regions (JH566720.1:742,871-821,391:1)View Sequence Alignments","0.02925","98.46 %","63.68 %","50","82.82","Yes"
"Kangaroo rat (Dipodomys ordii)","1-to-1View Gene Tree","Ube2e2  (ENSDORG00000015441)Compare Regions (KN672358.1:27,814,938-27,872,591:-1)View Sequence Alignments","0.33612","80.61 %","66.17 %","75","78.26","Yes"
"Emu (Dromaius novaehollandiae)","1-to-1View Gene Tree","UBE2E2  (ENSDNVG00000018125)Compare Regions (PTEY01000233.1:132,395-340,579:1)View Sequence Alignments","n/a","78.40 %","83.08 %","50","90.62","Yes"
"Drosophila melanogaster (Drosophila melanogaster)","Many-to-manyView Gene Tree","CG2924  (FBgn0023528)Compare Regions (X:2,264,657-2,270,761:-1)View Sequence Alignments","n/a","11.84 %","23.38 %","n/a","n/a","No"
"Lesser hedgehog tenrec (Echinops telfairi)","1-to-1View Gene Tree","UBE2E2  (ENSETEG00000005760)Compare Regions (GeneScaffold_7558:33,581-127,264:1)View Sequence Alignments","0.08789","95.38 %","61.69 %","0","83.55","Yes"
"Donkey (Equus asinus asinus)","1-to-1View Gene Tree","UBE2E2  (ENSEASG00005005965)Compare Regions (PSZQ01000897.1:26,681,786-26,753,844:1)View Sequence Alignments","0.47702","82.58 %","63.68 %","100","83.98","Yes"
"Horse (Equus caballus)","1-to-1View Gene Tree","UBE2E2  (ENSECAG00000029512)Compare Regions (16:60,847,058-60,925,516:-1)View Sequence Alignments","0.50489","82.58 %","63.68 %","100","86.48","Yes"
"Hedgehog (Erinaceus europaeus)","1-to-1View Gene Tree","UBE2E2  (ENSEEUG00000011550)Compare Regions (GeneScaffold_7682:1,101-76,521:1)View Sequence Alignments","0.04657","96.48 %","95.52 %","0","100.00","Yes"
"Cat (Felis catus)","1-to-1View Gene Tree","UBE2E2  (ENSFCAG00000007748)Compare Regions (C2:141,961,685-142,326,803:1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Flycatcher (Ficedula albicollis)","1-to-1View Gene Tree","UBE2E2  (ENSFALG00000009216)Compare Regions (JH603174.1:4,865,902-5,069,633:-1)View Sequence Alignments","n/a","98.51 %","98.51 %","100","76.17","Yes"
"Damara mole rat (Fukomys damarensis)","1-to-1View Gene Tree","UBE2E2  (ENSFDAG00000005436)Compare Regions (KN123175.1:969,655-1,233,477:1)View Sequence Alignments","n/a","100.00 %","100.00 %","50","100.00","Yes"
"Cod (Gadus morhua)","1-to-1View Gene Tree","ENSGMOG00000003473Compare Regions (GeneScaffold_2526:77,766-97,764:-1)View Sequence Alignments","n/a","91.13 %","92.04 %","0","45.52","No"
"Chicken (Gallus gallus)","1-to-1View Gene Tree","UBE2E2  (ENSGALG00000033593)Compare Regions (2:36,805,788-37,055,784:1)View Sequence Alignments","n/a","97.51 %","97.51 %","100","76.27","Yes"
"Western mosquitofish (Gambusia affinis)","1-to-1View Gene Tree","ENSGAFG00000007863Compare Regions (NHOQ01001935.1:531,052-537,599:-1)View Sequence Alignments","n/a","70.59 %","35.82 %","25","43.01","No"
"Agassiz's desert tortoise (Gopherus agassizii)","1-to-1View Gene Tree","UBE2E2  (ENSGAGG00000022631)Compare Regions (PPEB01004143.1:93,387-158,603:-1)View Sequence Alignments","n/a","83.66 %","63.68 %","0","72.97","Yes"
"Gorilla (Gorilla gorilla gorilla)","1-to-1View Gene Tree","UBE2E2  (ENSGGOG00000040750)Compare Regions (3:23,726,996-24,106,408:1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
