"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","wdr44  (ENSAPOG00000005593)Compare Regions (MVNR01001064.1:206,478-215,314:1)View Sequence Alignments","n/a","67.58 %","67.36 %","25","75.06","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","WDR44  (ENSAMEG00000001797)Compare Regions (GL192460.1:1,776,669-1,857,603:1)View Sequence Alignments","0.11148","93.86 %","93.76 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","wdr44  (ENSACIG00000011925)Compare Regions (CCOE01001041.1:499,482-507,666:1)View Sequence Alignments","n/a","69.04 %","66.92 %","25","76.24","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","wdr44  (ENSAOCG00000008393)Compare Regions (NXFZ01003608.1:43,047-53,751:-1)View Sequence Alignments","n/a","67.58 %","67.36 %","25","75.26","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","wdr44  (ENSAPEG00000001435)Compare Regions (15:17,290,098-17,301,062:-1)View Sequence Alignments","n/a","67.58 %","67.36 %","25","75.19","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","wdr44  (ENSATEG00000016545)Compare Regions (OOHO01000006.1:8,517,877-8,530,668:1)View Sequence Alignments","n/a","68.73 %","68.13 %","25","74.86","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","WDR44  (ENSAPLG00000010695)Compare Regions (10:8,483,429-8,508,300:-1)View Sequence Alignments","n/a","75.21 %","79.74 %","100","98.86","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","WDR44  (ENSACAG00000004931)Compare Regions (GL343403.1:152,301-185,988:-1)View Sequence Alignments","n/a","74.89 %","73.82 %","75","91.65","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","WDR44  (ENSANAG00000025934)Compare Regions (KZ203374.1:2,053,678-2,147,084:1)View Sequence Alignments","0.20861","97.26 %","97.15 %","75","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","WDR44  (ENSAHAG00000017530)Compare Regions (PTFD01000256.1:16,467-41,736:-1)View Sequence Alignments","n/a","80.62 %","80.18 %","50","98.79","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","WDR44  (ENSAOWG00000016529)Compare Regions (PTFC01000025.1:4,725,673-4,750,889:1)View Sequence Alignments","n/a","81.12 %","79.52 %","50","99.33","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","WDR44  (ENSARWG00000012286)Compare Regions (PTFB01000025.1:16,325-41,632:-1)View Sequence Alignments","n/a","80.62 %","80.18 %","50","98.79","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","wdr44  (ENSACLG00000016595)Compare Regions (10:13,202,739-13,213,932:1)View Sequence Alignments","n/a","67.55 %","67.03 %","25","75.00","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","wdr44  (ENSAMXG00000005122)Compare Regions (APWO02002314.1:311,598-336,492:-1)View Sequence Alignments","n/a","67.14 %","66.92 %","25","71.05","Yes"
