"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","paxip1  (ENSAPOG00000019152)Compare Regions (MVNR01000967.1:65,782-88,105:1)View Sequence Alignments","n/a","59.96 %","63.89 %","0","67.23","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","PAXIP1  (ENSAMEG00000001238)Compare Regions (GL193376.1:364,821-409,155:1)View Sequence Alignments","0.14159","65.33 %","76.33 %","75","96.69","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","paxip1  (ENSACIG00000006999)Compare Regions (CCOE01001141.1:153,993-170,283:-1)View Sequence Alignments","n/a","53.60 %","44.62 %","0","54.91","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","paxip1  (ENSAOCG00000021451)Compare Regions (NXFZ01002023.1:139,948-163,799:-1)View Sequence Alignments","n/a","60.64 %","63.70 %","0","67.08","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","paxip1  (ENSAPEG00000023748)Compare Regions (10:13,769,480-13,796,193:-1)View Sequence Alignments","n/a","60.91 %","63.70 %","0","67.17","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","paxip1  (ENSATEG00000006556)Compare Regions (OOHO01000003.1:3,133,169-3,156,877:1)View Sequence Alignments","n/a","60.40 %","62.49 %","0","90.56","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","PAXIP1  (ENSAPLG00000007829)Compare Regions (2:7,893,127-7,927,689:-1)View Sequence Alignments","n/a","82.83 %","83.91 %","75","95.94","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","PAXIP1  (ENSACAG00000010905)Compare Regions (6:5,437,876-5,460,293:-1)View Sequence Alignments","n/a","75.87 %","79.98 %","100","96.25","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","PAXIP1  (ENSABRG00000019944)Compare Regions (NXHY01000036.1:199,353-232,380:1)View Sequence Alignments","n/a","82.74 %","84.28 %","75","99.21","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","PAXIP1  (ENSANAG00000030136)Compare Regions (KZ204729.1:1,407,174-1,463,501:-1)View Sequence Alignments","0.19864","95.10 %","92.52 %","75","99.81","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","PAXIP1  (ENSAHAG00000006799)Compare Regions (PTFD01000039.1:245,751-286,313:1)View Sequence Alignments","n/a","83.42 %","85.22 %","75","98.88","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","PAXIP1  (ENSAOWG00000011489)Compare Regions (PTFC01000326.1:242,274-283,410:1)View Sequence Alignments","n/a","84.95 %","85.03 %","50","100.00","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","PAXIP1  (ENSARWG00000016604)Compare Regions (PTFB01000030.1:721,174-762,948:-1)View Sequence Alignments","n/a","83.42 %","85.22 %","75","97.95","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","paxip1  (ENSACLG00000006185)Compare Regions (18:35,555,795-35,589,450:1)View Sequence Alignments","n/a","61.45 %","63.24 %","0","55.70","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","paxip1  (ENSAMXG00000008295)Compare Regions (17:21,508,065-21,532,638:1)View Sequence Alignments","n/a","62.17 %","65.48 %","50","92.36","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","PAXIP1  (ENSBMUG00000022228)Compare Regions (JH883568.1:90,170-128,098:-1)View Sequence Alignments","n/a","77.72 %","70.81 %","50","97.26","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","PAXIP1  (ENSBTAG00000017505)Compare Regions (4:116,913,457-116,954,800:-1)View Sequence Alignments","n/a","76.34 %","77.27 %","100","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","1-to-1View Gene Tree","pis-1  (WBGene00004031)Compare Regions (IV:9,791,945-9,796,592:-1)View Sequence Alignments","n/a","18.87 %","18.99 %","n/a","n/a","No"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","PAXIP1  (ENSCPUG00000019200)Compare Regions (KQ482183.1:7,531,386-7,562,370:-1)View Sequence Alignments","n/a","82.56 %","83.26 %","100","95.28","Yes"
