"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","cdc23  (ENSAPOG00000006290)Compare Regions (MVNR01000088.1:985,781-994,031:-1)View Sequence Alignments","n/a","80.70 %","77.72 %","50","79.83","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","CDC23  (ENSAMEG00000016483)Compare Regions (GL192940.1:567,493-584,825:-1)View Sequence Alignments","0.03273","98.33 %","98.33 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","cdc23  (ENSACIG00000000994)Compare Regions (CCOE01001132.1:338,927-343,543:1)View Sequence Alignments","n/a","83.69 %","72.19 %","50","84.97","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","cdc23  (ENSAOCG00000023487)Compare Regions (NXFZ01005693.1:330,879-338,203:1)View Sequence Alignments","n/a","81.04 %","78.06 %","50","88.30","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","cdc23  (ENSAPEG00000000605)Compare Regions (15:16,666,112-16,673,213:-1)View Sequence Alignments","n/a","81.04 %","78.06 %","50","88.62","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","cdc23  (ENSATEG00000017213)Compare Regions (OOHO01000006.1:8,925,850-8,930,395:1)View Sequence Alignments","n/a","80.70 %","77.72 %","50","93.82","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","CDC23  (ENSAPLG00000012078)Compare Regions (14:18,914,569-18,928,283:-1)View Sequence Alignments","n/a","70.64 %","85.43 %","50","88.76","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","CDC23  (ENSACAG00000006880)Compare Regions (2:146,326,984-146,341,225:-1)View Sequence Alignments","n/a","89.21 %","88.61 %","100","96.02","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","CDC23  (ENSABRG00000016884)Compare Regions (NXHY01000010.1:11,858,856-11,868,659:-1)View Sequence Alignments","n/a","91.41 %","89.11 %","50","99.12","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","CDC23  (ENSANAG00000025991)Compare Regions (KZ203792.1:17,023,466-17,051,688:1)View Sequence Alignments","0.04670","99.33 %","99.33 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","CDC23  (ENSAHAG00000017985)Compare Regions (PTFD01000751.1:356,384-368,792:-1)View Sequence Alignments","n/a","90.68 %","84.76 %","50","91.03","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","CDC23  (ENSAOWG00000006431)Compare Regions (PTFC01000004.1:222,209-231,259:1)View Sequence Alignments","n/a","91.94 %","89.78 %","50","98.96","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","CDC23  (ENSARWG00000001419)Compare Regions (PTFB01000003.1:229,064-238,479:1)View Sequence Alignments","n/a","89.72 %","84.76 %","50","97.46","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","cdc23  (ENSACLG00000017972)Compare Regions (10:13,743,664-13,750,018:1)View Sequence Alignments","n/a","73.61 %","73.37 %","50","79.03","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","cdc23  (ENSAMXG00000036067)Compare Regions (14:21,740,921-21,755,520:-1)View Sequence Alignments","n/a","79.41 %","76.88 %","25","84.13","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","CDC23  (ENSBBBG00000005478)Compare Regions (KN264918.1:805,392-824,667:1)View Sequence Alignments","0.05891","97.15 %","97.15 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","CDC23  (ENSBMUG00000025909)Compare Regions (JH880732.1:2,123,665-2,143,682:-1)View Sequence Alignments","0.06014","97.15 %","97.15 %","100","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","CDC23  (ENSBTAG00000008759)Compare Regions (7:49,612,809-49,642,263:-1)View Sequence Alignments","0.05694","97.32 %","97.32 %","75","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","1-to-1View Gene Tree","mat-3  (WBGene00003134)Compare Regions (III:475,454-482,322:1)View Sequence Alignments","n/a","29.72 %","33.50 %","n/a","n/a","Yes"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","CDC23  (ENSCPUG00000008720)Compare Regions (KQ482211.1:19,835,605-19,845,393:-1)View Sequence Alignments","n/a","91.30 %","89.61 %","50","99.90","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","CDC23  (ENSCPGG00000013321)Compare Regions (QJSC01027591.1:1,566,147-1,575,807:-1)View Sequence Alignments","n/a","91.13 %","89.45 %","50","99.90","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","CDC23  (ENSCJAG00000006418)Compare Regions (NTIC01011112.1:165,081,361-165,108,780:1)View Sequence Alignments","0.04536","99.16 %","99.16 %","100","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","CDC23  (ENSCAFG00000001209)Compare Regions (11:25,833,406-25,851,614:-1)View Sequence Alignments","0.02294","98.66 %","98.66 %","100","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","CDC23  (ENSCAFG00020010147)Compare Regions (QKWQ01002178.1:16,204,251-16,221,139:-1)View Sequence Alignments","0.02256","98.66 %","98.66 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","CDC23  (ENSCHIG00000025087)Compare Regions (7:60,856,748-60,876,211:1)View Sequence Alignments","0.05406","97.32 %","97.32 %","100","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","CDC23  (ENSTSYG00000009164)Compare Regions (KE939953.1:318,705-343,736:-1)View Sequence Alignments","0.03843","98.16 %","98.16 %","100","100.00","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","CDC23  (ENSCCNG00000011394)Compare Regions (MTKA01003433.1:110,309-132,034:-1)View Sequence Alignments","0.03062","97.99 %","97.99 %","75","100.00","Yes"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","CDC23  (ENSCPOG00000010715)Compare Regions (DS562861.1:678,112-699,774:-1)View Sequence Alignments","0.03699","98.16 %","98.16 %","50","100.00","Yes"
"Capuchin (Cebus capucinus imitator)","1-to-1View Gene Tree","CDC23  (ENSCCAG00000036075)Compare Regions (KV389700.1:769,885-799,330:1)View Sequence Alignments","0.05388","99.16 %","99.16 %","100","100.00","Yes"
"Sooty mangabey (Cercocebus atys)","1-to-1View Gene Tree","CDC23  (ENSCATG00000029279)Compare Regions (KQ011219.1:18,014,328-18,050,961:-1)View Sequence Alignments","0.04960","99.50 %","99.50 %","100","100.00","Yes"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-1View Gene Tree","CDC23  (ENSCABG00000003922)Compare Regions (PKMU01003167.1:107,104-139,108:1)View Sequence Alignments","n/a","90.96 %","89.28 %","50","95.58","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-1View Gene Tree","CDC23  (ENSCLAG00000007807)Compare Regions (JH721878.1:2,194,689-2,221,928:1)View Sequence Alignments","0.03604","97.99 %","97.99 %","100","100.00","Yes"
"Vervet-AGM (Chlorocebus sabaeus)","1-to-1View Gene Tree","CDC23  (ENSCSAG00000013209)Compare Regions (23:40,855,362-40,892,385:-1)View Sequence Alignments","0.06627","99.33 %","99.33 %","100","100.00","Yes"
"Sloth (Choloepus hoffmanni)","1-to-1View Gene Tree","CDC23  (ENSCHOG00000010090)Compare Regions (GeneScaffold_2125:65,504-97,412:-1)View Sequence Alignments","0.12097","93.74 %","82.75 %","50","96.06","Yes"
"Painted turtle (Chrysemys picta bellii)","1-to-1View Gene Tree","CDC23  (ENSCPBG00000022077)Compare Regions (KK083113.1:443,534-462,369:1)View Sequence Alignments","n/a","90.83 %","89.61 %","100","96.00","Yes"
"Ciona intestinalis","1-to-1View Gene Tree","ENSCING00000006939Compare Regions (8:5,485,050-5,490,742:-1)View Sequence Alignments","n/a","45.71 %","42.88 %","n/a","26.00","Yes"
"Ciona savignyi","1-to-1View Gene Tree","ENSCSAVG00000005137Compare Regions (reftig_65:470,105-486,061:1)View Sequence Alignments","n/a","43.59 %","45.56 %","n/a","21.45","Yes"
"Angola colobus (Colobus angolensis palliatus)","1-to-1View Gene Tree","CDC23  (ENSCANG00000030814)Compare Regions (KN979852.1:3,407,383-3,452,658:-1)View Sequence Alignments","0.09751","99.16 %","99.16 %","100","100.00","Yes"
"Japanese quail (Coturnix japonica)","1-to-1View Gene Tree","CDC23  (ENSCJPG00005020870)Compare Regions (13:166,572-182,344:1)View Sequence Alignments","n/a","90.78 %","89.11 %","50","99.89","Yes"
"Chinese hamster CHOK1GS (Cricetulus griseus)","1-to-1View Gene Tree","Cdc23  (ENSCGRG00001017515)Compare Regions (scaffold_18:34,347,987-34,365,289:-1)View Sequence Alignments","0.04752","93.01 %","95.81 %","100","100.00","Yes"
"Chinese hamster CriGri (Cricetulus griseus)","1-to-1View Gene Tree","Cdc23  (ENSCGRG00000007934)Compare Regions (JH000323.1:749,111-767,472:1)View Sequence Alignments","0.02770","97.69 %","85.09 %","100","95.19","Yes"
"Chinese hamster PICR (Cricetulus griseus)","1-to-1View Gene Tree","Cdc23  (ENSCGRG00015001969)Compare Regions (RAZU01000093.1:13,600,549-13,617,577:-1)View Sequence Alignments","0.08171","86.50 %","92.29 %","100","100.00","Yes"
"Australian saltwater crocodile (Crocodylus porosus)","1-to-1View Gene Tree","CDC23  (ENSCPRG00005014832)Compare Regions (MDVP01000035.1:37,776,040-37,791,044:-1)View Sequence Alignments","n/a","90.15 %","88.94 %","100","98.22","Yes"
"Blue tit (Cyanistes caeruleus)","1-to-1View Gene Tree","CDC23  (ENSCCEG00000002663)Compare Regions (PDCF01000045.1:156,200-165,443:1)View Sequence Alignments","n/a","91.45 %","89.61 %","50","96.05","Yes"
"Tongue sole (Cynoglossus semilaevis)","1-to-1View Gene Tree","cdc23  (ENSCSEG00000020338)Compare Regions (19:16,132,632-16,136,843:1)View Sequence Alignments","n/a","85.22 %","41.54 %","50","69.41","Yes"
"Sheepshead minnow (Cyprinodon variegatus)","1-to-1View Gene Tree","cdc23  (ENSCVAG00000009231)Compare Regions (KL653141.1:334,691-344,935:-1)View Sequence Alignments","n/a","80.49 %","77.39 %","50","88.62","Yes"
"Zebrafish (Danio rerio)","1-to-1View Gene Tree","cdc23  (ENSDARG00000044484)Compare Regions (21:34,849,406-34,880,924:1)View Sequence Alignments","n/a","79.97 %","77.55 %","25","94.67","Yes"
"Armadillo (Dasypus novemcinctus)","1-to-1View Gene Tree","CDC23  (ENSDNOG00000003226)Compare Regions (JH569669.1:455,399-487,506:1)View Sequence Alignments","0.03970","97.99 %","97.99 %","100","100.00","Yes"
"Kangaroo rat (Dipodomys ordii)","1-to-1View Gene Tree","Cdc23  (ENSDORG00000015524)Compare Regions (KN672396.1:5,279,953-5,318,511:1)View Sequence Alignments","0.02964","97.99 %","97.99 %","100","100.00","Yes"
"Emu (Dromaius novaehollandiae)","1-to-1View Gene Tree","CDC23  (ENSDNVG00000011896)Compare Regions (PTEY01000066.1:4,232,785-4,242,642:-1)View Sequence Alignments","n/a","91.62 %","89.78 %","50","99.20","Yes"
"Drosophila melanogaster (Drosophila melanogaster)","1-to-manyView Gene Tree","Cdc23  (FBgn0032863)Compare Regions (2L:20,459,342-20,461,729:1)View Sequence Alignments","n/a","41.15 %","46.73 %","n/a","n/a","Yes"
"Drosophila melanogaster (Drosophila melanogaster)","1-to-manyView Gene Tree","CG31687  (FBgn0051687)Compare Regions (2L:20,450,225-20,456,978:1)View Sequence Alignments","n/a","44.73 %","26.30 %","n/a","n/a","Yes"
"Lesser hedgehog tenrec (Echinops telfairi)","1-to-1View Gene Tree","CDC23  (ENSETEG00000020119)Compare Regions (GeneScaffold_2320:76,358-103,085:-1)View Sequence Alignments","n/a","94.81 %","82.58 %","50","94.96","Yes"
"Hagfish (Eptatretus burgeri)","1-to-1View Gene Tree","cdc23  (ENSEBUG00000003299)Compare Regions (FYBX02010570.1:2,203,899-2,317,824:1)View Sequence Alignments","n/a","64.94 %","58.96 %","n/a","71.05","Yes"
"Donkey (Equus asinus asinus)","1-to-1View Gene Tree","CDC23  (ENSEASG00005020721)Compare Regions (PSZQ01002270.1:13,936,045-13,952,604:-1)View Sequence Alignments","0.03481","97.99 %","97.99 %","100","100.00","Yes"
"Horse (Equus caballus)","1-to-1View Gene Tree","CDC23  (ENSECAG00000011522)Compare Regions (14:37,513,167-37,534,506:1)View Sequence Alignments","0.03621","97.82 %","97.82 %","100","100.00","Yes"
"Hedgehog (Erinaceus europaeus)","1-to-1View Gene Tree","CDC23  (ENSEEUG00000006185)Compare Regions (GeneScaffold_2359:99,247-152,255:-1)View Sequence Alignments","n/a","82.57 %","81.74 %","50","86.34","Yes"
"Northern pike (Esox lucius)","1-to-1View Gene Tree","cdc23  (ENSELUG00000022129)Compare Regions (LG07:7,561,158-7,567,054:-1)View Sequence Alignments","n/a","81.33 %","78.06 %","100","88.66","Yes"
"Cat (Felis catus)","1-to-1View Gene Tree","ENSFCAG00000041343Compare Regions (A1:116,837,764-116,840,443:-1)View Sequence Alignments","n/a","79.73 %","19.77 %","100","100.00","No"
"Flycatcher (Ficedula albicollis)","1-to-1View Gene Tree","CDC23  (ENSFALG00000003351)Compare Regions (JH603413.1:440,115-449,637:-1)View Sequence Alignments","n/a","91.62 %","89.78 %","50","96.06","Yes"
"Damara mole rat (Fukomys damarensis)","1-to-1View Gene Tree","CDC23  (ENSFDAG00000011455)Compare Regions (KN125101.1:240,370-260,849:-1)View Sequence Alignments","0.02377","98.66 %","98.66 %","100","100.00","Yes"
"Mummichog (Fundulus heteroclitus)","1-to-1View Gene Tree","cdc23  (ENSFHEG00000014759)Compare Regions (KN805994.1:2,653,878-2,665,219:-1)View Sequence Alignments","n/a","81.18 %","78.06 %","50","88.37","Yes"
"Cod (Gadus morhua)","1-to-1View Gene Tree","cdc23  (ENSGMOG00000002777)Compare Regions (GeneScaffold_4238:376,804-385,664:-1)View Sequence Alignments","n/a","79.83 %","76.88 %","50","85.76","Yes"
"Chicken (Gallus gallus)","1-to-1View Gene Tree","CDC23  (ENSGALG00000007610)Compare Regions (13:18,789,653-18,800,044:-1)View Sequence Alignments","n/a","89.75 %","89.45 %","50","98.47","Yes"
"Western mosquitofish (Gambusia affinis)","1-to-1View Gene Tree","cdc23  (ENSGAFG00000003141)Compare Regions (NHOQ01001678.1:1,849,670-1,858,640:-1)View Sequence Alignments","n/a","80.87 %","77.89 %","50","79.84","Yes"
