"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","tp73  (ENSAPOG00000017207)Compare Regions (MVNR01000342.1:496,218-516,143:-1)View Sequence Alignments","n/a","72.99 %","68.40 %","50","94.16","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","TP73  (ENSAMEG00000009237)Compare Regions (GL192673.1:935,719-977,256:-1)View Sequence Alignments","0.04781","88.11 %","88.52 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","tp73  (ENSACIG00000022099)Compare Regions (CCOE01001744.1:1,405,836-1,420,229:1)View Sequence Alignments","n/a","71.00 %","67.77 %","50","93.22","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","tp73  (ENSAOCG00000008573)Compare Regions (NXFZ01002256.1:506,191-524,705:-1)View Sequence Alignments","n/a","69.32 %","68.55 %","50","91.55","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","tp73  (ENSAPEG00000015292)Compare Regions (8:2,194,832-2,213,610:-1)View Sequence Alignments","n/a","69.98 %","68.55 %","50","91.52","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","tp73  (ENSATEG00000013195)Compare Regions (OOHO01000023.1:9,650,974-9,667,706:-1)View Sequence Alignments","n/a","72.04 %","68.87 %","50","94.58","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","TP73  (ENSAPLG00000003880)Compare Regions (22:1,342,818-1,379,744:1)View Sequence Alignments","n/a","81.40 %","83.96 %","100","99.27","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","TP73  (ENSACAG00000001622)Compare Regions (GL344123.1:32,954-70,924:-1)View Sequence Alignments","n/a","81.99 %","81.60 %","25","100.00","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","TP73  (ENSABRG00000006148)Compare Regions (NXHY01000042.1:1,110,737-1,142,288:-1)View Sequence Alignments","n/a","81.10 %","83.65 %","100","99.77","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","TP73  (ENSANAG00000031097)Compare Regions (KZ205493.1:1,311,006-1,358,900:-1)View Sequence Alignments","0.04153","95.91 %","95.75 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","TP73  (ENSAHAG00000014556)Compare Regions (PTFD01000087.1:478,624-529,712:-1)View Sequence Alignments","n/a","75.21 %","83.49 %","100","95.95","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","TP73  (ENSAOWG00000008554)Compare Regions (PTFC01000087.1:2,011,244-2,051,478:1)View Sequence Alignments","n/a","83.78 %","83.65 %","100","100.00","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","TP73  (ENSARWG00000006578)Compare Regions (PTFB01000068.1:1,328,943-1,369,049:-1)View Sequence Alignments","n/a","84.09 %","83.96 %","100","100.00","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","tp73  (ENSACLG00000023276)Compare Regions (20:24,688,739-24,714,162:-1)View Sequence Alignments","n/a","67.00 %","73.43 %","50","86.53","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","tp73  (ENSAMXG00000036294)Compare Regions (6:40,665,613-40,726,368:-1)View Sequence Alignments","n/a","71.14 %","71.70 %","50","87.54","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","TP73  (ENSBBBG00000018685)Compare Regions (KN265004.1:9,532,259-9,582,992:-1)View Sequence Alignments","0.05790","87.03 %","87.58 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","TP73  (ENSBMUG00000022687)Compare Regions (JH880456.1:66,789-115,110:-1)View Sequence Alignments","0.05924","89.22 %","89.78 %","75","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","TP73  (ENSBTAG00000005812)Compare Regions (16:49,329,176-49,404,364:-1)View Sequence Alignments","0.06000","88.91 %","89.47 %","75","100.00","Yes"
"Ruff (Calidris pugnax)","1-to-manyView Gene Tree","ENSCPUG00000005038Compare Regions (KQ482277.1:145,757-168,759:1)View Sequence Alignments","n/a","74.52 %","24.37 %","75","60.37","No"
"Ruff (Calidris pugnax)","1-to-manyView Gene Tree","ENSCPUG00000005040Compare Regions (KQ482277.1:169,351-175,923:1)View Sequence Alignments","n/a","76.85 %","39.15 %","75","66.13","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","TP73  (ENSCPGG00000012865)Compare Regions (QJSC01016009.1:2,597,681-2,623,428:1)View Sequence Alignments","n/a","84.44 %","77.67 %","100","95.33","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","TP73  (ENSCJAG00000002773)Compare Regions (NTIC01036611.1:116,271,133-116,333,066:-1)View Sequence Alignments","0.03369","96.69 %","96.54 %","100","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","TP73  (ENSCAFG00000019489)Compare Regions (5:58,188,158-58,243,510:1)View Sequence Alignments","0.04646","83.62 %","90.72 %","75","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","TP73  (ENSCAFG00020009763)Compare Regions (QKWQ01002225.1:30,750,277-30,791,910:-1)View Sequence Alignments","0.04686","90.54 %","90.25 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","TP73  (ENSCHIG00000011122)Compare Regions (16:47,895,001-47,969,156:-1)View Sequence Alignments","0.06057","88.44 %","88.99 %","100","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","TP73  (ENSTSYG00000033622)Compare Regions (KE946326.1:67,411-115,266:1)View Sequence Alignments","0.04285","93.41 %","93.55 %","100","100.00","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","Trp73  (ENSCCNG00000025964)Compare Regions (MTKA01000723.1:151,441-189,440:-1)View Sequence Alignments","0.04563","91.34 %","84.59 %","100","97.30","Yes"
"Brazilian guinea pig (Cavia aperea)","1-to-1View Gene Tree","TP73  (ENSCAPG00000014870)Compare Regions (AVPZ01000178.1:27,815,483-27,849,241:-1)View Sequence Alignments","n/a","88.13 %","87.58 %","100","100.00","Yes"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","TP73  (ENSCPOG00000010908)Compare Regions (DS562880.1:27,831,610-27,866,011:-1)View Sequence Alignments","n/a","87.83 %","88.52 %","100","100.00","Yes"
"Capuchin (Cebus capucinus imitator)","1-to-1View Gene Tree","TP73  (ENSCCAG00000028250)Compare Regions (KV389571.1:5,651,996-5,712,661:1)View Sequence Alignments","0.03886","96.54 %","96.38 %","100","100.00","Yes"
"Sooty mangabey (Cercocebus atys)","1-to-1View Gene Tree","TP73  (ENSCATG00000038079)Compare Regions (KQ010541.1:2,046,412-2,139,170:1)View Sequence Alignments","0.02747","98.27 %","98.27 %","100","100.00","Yes"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-1View Gene Tree","TP73  (ENSCABG00000018237)Compare Regions (PKMU01007067.1:3,616,940-3,654,649:-1)View Sequence Alignments","n/a","80.88 %","78.46 %","100","93.52","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-1View Gene Tree","TP73  (ENSCLAG00000004583)Compare Regions (JH721946.1:7,914,440-7,952,982:-1)View Sequence Alignments","0.05233","86.59 %","88.36 %","100","100.00","Yes"
"Vervet-AGM (Chlorocebus sabaeus)","1-to-1View Gene Tree","TP73  (ENSCSAG00000000724)Compare Regions (20:127,958,809-128,013,691:-1)View Sequence Alignments","0.03622","97.65 %","97.80 %","100","100.00","Yes"
"Painted turtle (Chrysemys picta bellii)","1-to-1View Gene Tree","TP73  (ENSCPBG00000019424)Compare Regions (19:8,716,083-8,796,074:-1)View Sequence Alignments","n/a","81.82 %","83.49 %","100","99.73","Yes"
"Ciona intestinalis","Many-to-manyView Gene Tree","p53/p73-a  (ENSCING00000001960)Compare Regions (1:6,786,730-6,812,032:-1)View Sequence Alignments","n/a","29.86 %","22.96 %","n/a","22.20","No"
"Ciona intestinalis","Many-to-manyView Gene Tree","ENSCING00000002175Compare Regions (3:512,921-514,180:1)View Sequence Alignments","n/a","31.50 %","20.75 %","n/a","n/a","No"
"Ciona savignyi","Many-to-manyView Gene Tree","ENSCSAVG00000009788Compare Regions (reftig_1:1,939,666-1,940,856:1)View Sequence Alignments","n/a","30.73 %","19.18 %","n/a","n/a","No"
"Ciona savignyi","Many-to-manyView Gene Tree","ENSCSAVG00000009964Compare Regions (reftig_14:399,041-427,211:-1)View Sequence Alignments","n/a","28.90 %","21.86 %","n/a","n/a","No"
"Angola colobus (Colobus angolensis palliatus)","1-to-1View Gene Tree","TP73  (ENSCANG00000030144)Compare Regions (KN982955.1:590,262-653,364:1)View Sequence Alignments","0.02563","98.43 %","98.43 %","100","100.00","Yes"
"Japanese quail (Coturnix japonica)","1-to-1View Gene Tree","TP73  (ENSCJPG00005009350)Compare Regions (21:790,281-818,980:-1)View Sequence Alignments","n/a","80.49 %","83.02 %","100","95.38","Yes"
