"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","sf3a3  (ENSAPOG00000015608)Compare Regions (MVNR01000119.1:53,486-64,218:-1)View Sequence Alignments","n/a","91.02 %","91.02 %","0","100.00","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","SF3A3  (ENSAMEG00000001262)Compare Regions (GL193080.1:468,823-490,569:-1)View Sequence Alignments","0.00476","99.80 %","99.80 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","sf3a3  (ENSACIG00000009061)Compare Regions (CCOE01001677.1:717,434-730,144:1)View Sequence Alignments","n/a","84.74 %","86.43 %","0","94.66","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","sf3a3  (ENSAOCG00000013954)Compare Regions (NXFZ01002916.1:130,912-142,764:-1)View Sequence Alignments","n/a","91.62 %","91.62 %","0","100.00","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","sf3a3  (ENSAPEG00000007297)Compare Regions (17:22,492,341-22,504,564:1)View Sequence Alignments","n/a","91.62 %","91.62 %","0","100.00","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","sf3a3  (ENSATEG00000008754)Compare Regions (OOHO01000017.1:41,139,580-41,145,282:1)View Sequence Alignments","n/a","90.82 %","90.82 %","0","97.01","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","SF3A3  (ENSAPLG00000014900)Compare Regions (24:4,351,650-4,358,963:1)View Sequence Alignments","n/a","91.35 %","97.01 %","100","98.26","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","SF3A3  (ENSACAG00000017058)Compare Regions (GL343426.1:602,827-610,392:-1)View Sequence Alignments","n/a","96.01 %","96.01 %","100","99.75","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","SF3A3  (ENSABRG00000021161)Compare Regions (NXHY01000074.1:3,309,645-3,317,027:-1)View Sequence Alignments","n/a","97.01 %","97.01 %","100","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000014878Compare Regions (KZ203646.1:869,921-895,189:1)View Sequence Alignments","0.06770","98.97 %","95.61 %","100","100.00","Yes"
