"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","supt6h  (ENSAPOG00000019366)Compare Regions (MVNR01000829.1:129,453-146,423:1)View Sequence Alignments","n/a","79.95 %","74.16 %","25","98.56","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","SUPT6H  (ENSAMEG00000004744)Compare Regions (GL192339.1:1,998,666-2,020,416:-1)View Sequence Alignments","0.00682","99.54 %","99.54 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","supt6h  (ENSACIG00000004887)Compare Regions (CCOE01000495.1:1,813,721-1,826,021:-1)View Sequence Alignments","n/a","81.62 %","73.35 %","25","95.72","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","supt6h  (ENSAOCG00000007013)Compare Regions (NXFZ01003518.1:43,580-58,122:-1)View Sequence Alignments","n/a","79.04 %","75.61 %","25","98.66","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","supt6h  (ENSAPEG00000018434)Compare Regions (15:12,110,774-12,125,452:1)View Sequence Alignments","n/a","79.07 %","75.49 %","25","98.63","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","supt6h  (ENSATEG00000006950)Compare Regions (OOHO01000006.1:14,779,462-14,790,718:-1)View Sequence Alignments","n/a","78.81 %","72.19 %","25","98.92","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","SUPT6H  (ENSAPLG00000001319)Compare Regions (20:6,688,553-6,709,315:1)View Sequence Alignments","n/a","92.63 %","90.96 %","25","98.04","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","ENSACAG00000001283Compare Regions (AAWZ02039681:126-8,086:-1)View Sequence Alignments","n/a","89.74 %","12.17 %","0","54.82","No"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","SUPT6H  (ENSABRG00000011666)Compare Regions (NXHY01000039.1:6,814,148-6,835,582:1)View Sequence Alignments","n/a","94.38 %","94.38 %","100","99.86","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","SUPT6H  (ENSANAG00000029355)Compare Regions (KZ198077.1:5,640,119-5,669,698:-1)View Sequence Alignments","0.01006","99.31 %","99.77 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","SUPT6H  (ENSAHAG00000014181)Compare Regions (PTFD01000498.1:338,047-361,372:1)View Sequence Alignments","n/a","94.50 %","94.50 %","100","100.00","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","SUPT6H  (ENSAOWG00000007549)Compare Regions (PTFC01000181.1:338,008-362,259:1)View Sequence Alignments","n/a","94.50 %","94.50 %","100","100.00","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","SUPT6H  (ENSARWG00000014172)Compare Regions (PTFB01000100.1:1,389,255-1,412,546:-1)View Sequence Alignments","n/a","94.44 %","94.44 %","100","100.00","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","supt6h  (ENSACLG00000005753)Compare Regions (10:18,394,821-18,411,916:-1)View Sequence Alignments","n/a","78.10 %","78.91 %","25","99.31","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","supt6h  (ENSAMXG00000006025)Compare Regions (14:6,029,955-6,050,101:1)View Sequence Alignments","n/a","80.32 %","81.11 %","25","96.32","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","SUPT6H  (ENSBBBG00000018978)Compare Regions (KN265168.1:3,913,038-3,935,075:-1)View Sequence Alignments","0.01299","99.01 %","98.78 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","SUPT6H  (ENSBMUG00000007805)Compare Regions (JH880403.1:185,164-207,204:1)View Sequence Alignments","0.01451","98.84 %","98.49 %","100","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","SUPT6H  (ENSBTAG00000009036)Compare Regions (19:20,098,012-20,129,719:1)View Sequence Alignments","0.01359","98.79 %","98.96 %","100","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","1-to-1View Gene Tree","emb-5  (WBGene00001259)Compare Regions (III:4,715,293-4,720,670:-1)View Sequence Alignments","n/a","37.34 %","32.91 %","n/a","n/a","No"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","SUPT6H  (ENSCPUG00000020029)Compare Regions (KQ482292.1:2,397,766-2,427,367:-1)View Sequence Alignments","n/a","94.32 %","94.32 %","100","99.88","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","SUPT6H  (ENSCPGG00000007512)Compare Regions (QJSC01020720.1:44,257-73,616:-1)View Sequence Alignments","n/a","94.26 %","94.26 %","100","99.84","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","SUPT6H  (ENSCJAG00000012982)Compare Regions (NTIC01034389.1:98,455,034-98,486,794:-1)View Sequence Alignments","0.02049","99.00 %","97.80 %","100","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","SUPT6H  (ENSCAFG00000018763)Compare Regions (9:42,871,584-42,895,425:1)View Sequence Alignments","0.00517","99.65 %","99.65 %","100","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","SUPT6H  (ENSCAFG00020011752)Compare Regions (QKWQ01001968.1:18,262,143-18,285,984:-1)View Sequence Alignments","0.00517","99.65 %","99.65 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","SUPT6H  (ENSCHIG00000025101)Compare Regions (19:19,936,750-19,958,707:1)View Sequence Alignments","0.01616","98.73 %","98.73 %","100","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","SUPT6H  (ENSTSYG00000004539)Compare Regions (KE944249.1:222,447-268,837:-1)View Sequence Alignments","0.01215","99.42 %","99.42 %","100","99.80","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","Supt6  (ENSCCNG00000001840)Compare Regions (MTKA01001101.1:126,051-160,620:1)View Sequence Alignments","0.00938","99.36 %","99.36 %","100","99.76","Yes"
"Brazilian guinea pig (Cavia aperea)","1-to-1View Gene Tree","SUPT6H  (ENSCAPG00000016785)Compare Regions (AVPZ01000256.1:23,755,621-23,780,689:-1)View Sequence Alignments","0.10656","90.47 %","76.48 %","100","90.44","Yes"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","SUPT6H  (ENSCPOG00000001442)Compare Regions (DS562887.1:23,766,958-23,800,781:-1)View Sequence Alignments","0.01138","99.25 %","99.25 %","100","100.00","Yes"
"Capuchin (Cebus capucinus imitator)","1-to-1View Gene Tree","SUPT6H  (ENSCCAG00000031442)Compare Regions (KV389566.1:280,928-321,334:1)View Sequence Alignments","0.01009","99.77 %","99.77 %","100","100.00","Yes"
"Sooty mangabey (Cercocebus atys)","1-to-1View Gene Tree","SUPT6H  (ENSCATG00000041242)Compare Regions (KQ010131.1:1,990,797-2,031,665:1)View Sequence Alignments","0.00591","99.94 %","99.94 %","100","100.00","Yes"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-1View Gene Tree","SUPT6H  (ENSCABG00000008305)Compare Regions (PKMU01002201.1:147,745-186,762:1)View Sequence Alignments","n/a","95.24 %","95.02 %","100","99.86","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-1View Gene Tree","SUPT6H  (ENSCLAG00000006422)Compare Regions (JH721941.1:4,462,270-4,497,364:-1)View Sequence Alignments","0.01055","99.25 %","99.25 %","100","99.77","Yes"
