"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","ENSAPOG00000018569Compare Regions (MVNR01000078.1:939,924-959,955:1)View Sequence Alignments","n/a","56.55 %","52.54 %","0","41.83","No"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","EFEMP1  (ENSAMEG00000003695)Compare Regions (GL192376.1:1,741,570-1,797,405:1)View Sequence Alignments","0.09799","93.41 %","94.93 %","75","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","EFEMP1  (ENSACIG00000020751)Compare Regions (CCOE01000564.1:1,421,863-1,427,274:-1)View Sequence Alignments","n/a","65.02 %","34.69 %","0","77.30","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","ENSAOCG00000004793Compare Regions (NXFZ01006332.1:155,061-174,954:-1)View Sequence Alignments","n/a","56.77 %","52.74 %","0","41.84","No"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","EFEMP1  (ENSAPEG00000012675)Compare Regions (20:10,483,719-10,503,428:-1)View Sequence Alignments","n/a","56.77 %","52.74 %","0","63.02","Yes"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","EFEMP1  (ENSATEG00000002347)Compare Regions (OOHO01000014.1:11,238,888-11,242,664:1)View Sequence Alignments","n/a","64.53 %","34.69 %","0","60.98","Yes"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","ENSATEG00000014873Compare Regions (OOHO01000002.1:201,783-213,181:-1)View Sequence Alignments","n/a","52.14 %","39.55 %","0","n/a","No"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","EFEMP1  (ENSAPLG00000001442)Compare Regions (3:6,556,824-6,605,540:1)View Sequence Alignments","n/a","53.31 %","78.30 %","100","80.74","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","EFEMP1  (ENSACAG00000003850)Compare Regions (1:256,143,109-256,210,322:-1)View Sequence Alignments","n/a","71.59 %","64.91 %","100","96.19","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","EFEMP1  (ENSABRG00000020904)Compare Regions (NXHY01000118.1:2,276,045-2,320,398:-1)View Sequence Alignments","n/a","87.00 %","74.64 %","75","95.27","Yes"
