"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","ap2a1  (ENSAPOG00000022478)Compare Regions (MVNR01002067.1:45,264-86,839:1)View Sequence Alignments","n/a","86.55 %","83.01 %","25","8.35","No"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","AP2A1  (ENSAMEG00000013743)Compare Regions (GL192567.1:660,660-690,599:-1)View Sequence Alignments","0.01286","97.03 %","96.93 %","100","99.08","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","ap2a1  (ENSACIG00000017835)Compare Regions (CCOE01000089.1:334,744-371,153:-1)View Sequence Alignments","n/a","84.79 %","80.45 %","25","1.54","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","ap2a1  (ENSAOCG00000012704)Compare Regions (NXFZ01003453.1:911,063-959,961:-1)View Sequence Alignments","n/a","84.64 %","85.16 %","25","4.07","No"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","ap2a1  (ENSAPEG00000002306)Compare Regions (14:9,931,553-9,981,090:-1)View Sequence Alignments","n/a","84.64 %","85.16 %","25","3.78","No"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","ap2a1  (ENSATEG00000008444)Compare Regions (OOHO01000019.1:1,344,930-1,370,385:-1)View Sequence Alignments","n/a","86.79 %","82.70 %","25","10.01","No"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","AP2A1  (ENSACAG00000013405)Compare Regions (6:80,196,262-80,233,754:-1)View Sequence Alignments","n/a","87.49 %","86.59 %","75","97.95","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","AP2A1  (ENSANAG00000024248)Compare Regions (KZ207368.1:2,294,589-2,340,071:-1)View Sequence Alignments","0.00871","99.49 %","99.49 %","100","100.00","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","ap2a1  (ENSACLG00000011224)Compare Regions (4:32,943,101-32,979,116:1)View Sequence Alignments","n/a","85.11 %","80.14 %","25","n/a","No"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","ap2a1  (ENSAMXG00000010351)Compare Regions (2:15,231,752-15,268,923:-1)View Sequence Alignments","n/a","86.57 %","81.78 %","25","78.83","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","AP2A1  (ENSBBBG00000010075)Compare Regions (KN265000.1:1,448,979-1,477,070:1)View Sequence Alignments","n/a","92.94 %","92.94 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","AP2A1  (ENSBMUG00000004532)Compare Regions (JH882401.1:443,818-471,713:1)View Sequence Alignments","0.00830","96.22 %","96.52 %","100","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","AP2A1  (ENSBTAG00000019180)Compare Regions (18:56,137,559-56,165,245:1)View Sequence Alignments","0.00827","98.77 %","98.87 %","100","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","1-to-manyView Gene Tree","apa-2  (WBGene00000161)Compare Regions (X:9,336,819-9,342,970:1)View Sequence Alignments","n/a","65.19 %","61.72 %","n/a","n/a","No"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","AP2A1  (ENSCJAG00000003806)Compare Regions (NTIC01011113.1:28,009,852-28,055,689:-1)View Sequence Alignments","0.00639","99.59 %","99.59 %","75","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","AP2A1  (ENSCAFG00000003541)Compare Regions (1:106,751,800-106,785,084:-1)View Sequence Alignments","0.01329","98.17 %","98.67 %","100","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","AP2A1  (ENSCAFG00020023376)Compare Regions (QKWQ01000848.1:107,280,044-107,312,166:-1)View Sequence Alignments","0.00689","98.78 %","99.18 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","AP2A1  (ENSCHIG00000025129)Compare Regions (18:57,146,603-57,173,762:1)View Sequence Alignments","0.02231","96.55 %","97.34 %","100","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","AP2A1  (ENSTSYG00000035575)Compare Regions (KE938339.1:30,140-68,034:1)View Sequence Alignments","0.04548","93.19 %","86.90 %","75","99.99","Yes"
