"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","sf3b3  (ENSAPOG00000006172)Compare Regions (MVNR01002024.1:75,500-107,898:1)View Sequence Alignments","n/a","92.22 %","90.55 %","0","99.06","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","SF3B3  (ENSAMEG00000002187)Compare Regions (GL192795.1:148,382-191,731:1)View Sequence Alignments","0.00131","99.67 %","99.92 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","sf3b3  (ENSACIG00000016487)Compare Regions (CCOE01001624.1:953,476-975,527:-1)View Sequence Alignments","n/a","93.38 %","83.40 %","0","96.77","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","sf3b3  (ENSAOCG00000007158)Compare Regions (NXFZ01003160.1:164,794-204,532:-1)View Sequence Alignments","n/a","93.43 %","93.43 %","0","100.00","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","sf3b3  (ENSAPEG00000022786)Compare Regions (4:33,936,936-33,979,405:-1)View Sequence Alignments","n/a","93.43 %","93.43 %","0","100.00","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","sf3b3  (ENSATEG00000013708)Compare Regions (OOHO01000020.1:5,715,055-5,732,341:-1)View Sequence Alignments","n/a","93.51 %","93.51 %","0","96.70","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","SF3B3  (ENSAPLG00000004996)Compare Regions (PEDO01001312.1:44,889-50,481:1)View Sequence Alignments","n/a","77.45 %","29.91 %","50","50.97","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","SF3B3  (ENSACAG00000001817)Compare Regions (GL343539.1:79,562-108,340:1)View Sequence Alignments","n/a","98.60 %","98.60 %","100","100.00","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","SF3B3  (ENSABRG00000002553)Compare Regions (NXHY01000029.1:248,098-273,557:1)View Sequence Alignments","n/a","99.26 %","99.26 %","100","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","SF3B3  (ENSANAG00000028001)Compare Regions (KZ200683.1:5,847,442-5,893,693:-1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","SF3B3  (ENSAHAG00000002696)Compare Regions (PTFD01000567.1:392,876-423,294:-1)View Sequence Alignments","n/a","99.10 %","99.10 %","50","100.00","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","SF3B3  (ENSAOWG00000014780)Compare Regions (PTFC01000800.1:329,161-359,596:1)View Sequence Alignments","n/a","99.10 %","99.10 %","50","100.00","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","SF3B3  (ENSARWG00000011149)Compare Regions (PTFB01000777.1:8,556-39,105:-1)View Sequence Alignments","n/a","99.01 %","99.01 %","50","100.00","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","sf3b3  (ENSACLG00000022555)Compare Regions (7:10,521,990-10,544,425:1)View Sequence Alignments","n/a","91.70 %","89.89 %","0","99.12","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","sf3b3  (ENSAMXG00000003410)Compare Regions (18:16,624,501-16,650,716:-1)View Sequence Alignments","n/a","93.18 %","93.18 %","0","100.00","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","SF3B3  (ENSBBBG00000020606)Compare Regions (KN265010.1:950,386-985,607:-1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","SF3B3  (ENSBMUG00000022752)Compare Regions (JH880990.1:637,177-676,543:1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","SF3B3  (ENSBTAG00000010627)Compare Regions (18:1,578,539-1,618,405:-1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","1-to-1View Gene Tree","teg-4  (WBGene00019323)Compare Regions (I:6,814,511-6,834,687:1)View Sequence Alignments","n/a","60.90 %","61.05 %","n/a","n/a","No"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","SF3B3  (ENSCPUG00000010797)Compare Regions (KQ482557.1:368,491-403,642:1)View Sequence Alignments","n/a","99.10 %","99.10 %","100","100.00","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-manyView Gene Tree","ENSCPGG00000009580Compare Regions (QJSC01026634.1:3,402-13,789:-1)View Sequence Alignments","n/a","98.81 %","40.84 %","50","71.15","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-manyView Gene Tree","ENSCPGG00000009589Compare Regions (QJSC01026634.1:31,541-33,877:-1)View Sequence Alignments","n/a","96.45 %","11.18 %","75","52.86","No"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","SF3B3  (ENSCJAG00000014773)Compare Regions (NTIC01014446.1:14,977,241-15,025,134:1)View Sequence Alignments","n/a","99.51 %","100.00 %","100","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","SF3B3  (ENSCAFG00000020151)Compare Regions (5:76,490,126-76,544,271:1)View Sequence Alignments","0.00116","99.92 %","99.92 %","100","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","SF3B3  (ENSCAFG00020020912)Compare Regions (QKWQ01002225.1:12,430,878-12,480,525:-1)View Sequence Alignments","0.00117","99.92 %","99.92 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","SF3B3  (ENSCHIG00000019822)Compare Regions (18:2,830,510-2,865,824:-1)View Sequence Alignments","0.00113","99.92 %","99.92 %","100","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","SF3B3  (ENSTSYG00000007910)Compare Regions (KE942232.1:339,179-392,972:1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","SF3B3  (ENSCCNG00000009304)Compare Regions (MTKA01000986.1:396,062-440,099:1)View Sequence Alignments","n/a","100.00 %","100.00 %","50","100.00","Yes"
