"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","EIF4ENIF1  (ENSAPOG00000018460)Compare Regions (MVNR01000060.1:160,238-187,920:1)View Sequence Alignments","n/a","56.15 %","54.72 %","50","64.87","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","EIF4ENIF1  (ENSAMEG00000007030)Compare Regions (GL192437.1:536,969-579,648:1)View Sequence Alignments","0.08421","96.04 %","96.14 %","100","99.98","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","EIF4ENIF1  (ENSACIG00000016848)Compare Regions (CCOE01001741.1:855,570-864,870:-1)View Sequence Alignments","n/a","56.64 %","52.79 %","25","66.35","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","EIF4ENIF1  (ENSAOCG00000010670)Compare Regions (NXFZ01003040.1:772,790-783,935:-1)View Sequence Alignments","n/a","57.93 %","53.40 %","25","63.01","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","EIF4ENIF1  (ENSAPEG00000013379)Compare Regions (6:12,161,140-12,174,358:-1)View Sequence Alignments","n/a","56.82 %","55.43 %","25","61.34","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","EIF4ENIF1  (ENSATEG00000011226)Compare Regions (OOHO01000017.1:10,236,478-10,246,459:1)View Sequence Alignments","n/a","56.71 %","55.33 %","50","70.42","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","EIF4ENIF1  (ENSAPLG00000004503)Compare Regions (16:6,937,824-6,957,506:1)View Sequence Alignments","n/a","82.39 %","79.80 %","100","96.52","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","EIF4ENIF1  (ENSABRG00000014846)Compare Regions (NXHY01000084.1:1,190,107-1,210,052:1)View Sequence Alignments","n/a","81.32 %","81.32 %","75","96.76","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","EIF4ENIF1  (ENSANAG00000033641)Compare Regions (KZ204305.1:1,167,228-1,234,408:-1)View Sequence Alignments","0.16146","97.46 %","97.46 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","EIF4ENIF1  (ENSAHAG00000002959)Compare Regions (PTFD01000029.1:2,981,480-3,003,507:-1)View Sequence Alignments","n/a","81.21 %","81.62 %","100","96.43","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","EIF4ENIF1  (ENSAOWG00000011589)Compare Regions (PTFC01000030.1:2,979,037-3,001,100:-1)View Sequence Alignments","n/a","81.94 %","80.61 %","100","96.40","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","EIF4ENIF1  (ENSARWG00000003802)Compare Regions (PTFB01000041.1:1,356,002-1,377,880:1)View Sequence Alignments","n/a","81.31 %","81.73 %","100","96.45","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","EIF4ENIF1  (ENSACLG00000010640)Compare Regions (5:14,994,592-15,012,388:1)View Sequence Alignments","n/a","56.23 %","54.52 %","50","70.74","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","EIF4ENIF1  (ENSAMXG00000002271)Compare Regions (13:35,675,531-35,687,619:-1)View Sequence Alignments","n/a","56.20 %","55.23 %","50","64.55","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","EIF4ENIF1  (ENSBBBG00000025068)Compare Regions (KN265188.1:13,425,387-13,463,537:-1)View Sequence Alignments","0.08336","95.53 %","95.43 %","100","99.99","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","EIF4ENIF1  (ENSBMUG00000024062)Compare Regions (JH883225.1:462,026-499,969:1)View Sequence Alignments","0.08200","95.53 %","95.43 %","100","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","EIF4ENIF1  (ENSBTAG00000008991)Compare Regions (17:70,189,737-70,228,816:-1)View Sequence Alignments","0.08563","95.43 %","95.33 %","100","99.99","Yes"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","EIF4ENIF1  (ENSCPUG00000010005)Compare Regions (KQ482106.1:8,475,909-8,498,414:1)View Sequence Alignments","n/a","82.06 %","81.73 %","100","96.82","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-manyView Gene Tree","ENSCPGG00000018300Compare Regions (QJSC01007399.1:1,607,942-1,614,407:1)View Sequence Alignments","n/a","84.00 %","17.06 %","100","58.34","No"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-manyView Gene Tree","ENSCPGG00000018302Compare Regions (QJSC01007399.1:1,616,534-1,621,447:1)View Sequence Alignments","n/a","79.03 %","29.85 %","100","70.47","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","EIF4ENIF1  (ENSCJAG00000011034)Compare Regions (NTIC01000001.1:15,852,407-15,905,907:1)View Sequence Alignments","0.17100","97.46 %","97.46 %","100","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","EIF4ENIF1  (ENSCAFG00000013163)Compare Regions (26:24,355,826-24,403,077:-1)View Sequence Alignments","0.08521","95.94 %","95.94 %","100","99.98","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","EIF4ENIF1  (ENSCAFG00020001521)Compare Regions (QKWQ01000714.1:24,603,402-24,650,169:-1)View Sequence Alignments","0.08779","95.74 %","95.84 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","EIF4ENIF1  (ENSCHIG00000016528)Compare Regions (17:1,100,826-1,138,753:1)View Sequence Alignments","0.09843","94.61 %","94.52 %","100","99.99","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","EIF4ENIF1  (ENSTSYG00000010207)Compare Regions (KE941390.1:2,291-23,467:1)View Sequence Alignments","0.13235","95.64 %","69.04 %","25","89.68","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","Eif4enif1  (ENSCCNG00000004032)Compare Regions (MTKA01002600.1:288,682-333,486:-1)View Sequence Alignments","0.10939","92.39 %","89.95 %","100","100.00","Yes"
"Brazilian guinea pig (Cavia aperea)","1-to-1View Gene Tree","EIF4ENIF1  (ENSCAPG00000014944)Compare Regions (AVPZ01000445.1:11,669,627-11,719,528:1)View Sequence Alignments","0.21086","87.83 %","71.07 %","100","90.35","Yes"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","EIF4ENIF1  (ENSCPOG00000010795)Compare Regions (DS562859.1:11,680,833-11,730,836:1)View Sequence Alignments","0.11230","93.24 %","93.81 %","100","100.00","Yes"
"Capuchin (Cebus capucinus imitator)","1-to-1View Gene Tree","EIF4ENIF1  (ENSCCAG00000017419)Compare Regions (KV389684.1:1,229,785-1,284,591:1)View Sequence Alignments","0.16931","97.16 %","97.16 %","100","100.00","Yes"
"Sooty mangabey (Cercocebus atys)","1-to-1View Gene Tree","EIF4ENIF1  (ENSCATG00000026186)Compare Regions (KQ012364.1:6,891,142-6,949,072:-1)View Sequence Alignments","0.19786","98.58 %","98.58 %","100","100.00","Yes"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-1View Gene Tree","EIF4ENIF1  (ENSCABG00000019012)Compare Regions (PKMU01000951.1:634,762-672,079:-1)View Sequence Alignments","n/a","81.26 %","81.02 %","100","96.94","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-1View Gene Tree","EIF4ENIF1  (ENSCLAG00000010057)Compare Regions (JH721915.1:5,611,093-5,660,104:-1)View Sequence Alignments","0.09725","94.82 %","94.72 %","100","100.00","Yes"
"Vervet-AGM (Chlorocebus sabaeus)","1-to-1View Gene Tree","EIF4ENIF1  (ENSCSAG00000008717)Compare Regions (19:14,327,033-14,380,727:-1)View Sequence Alignments","0.19126","98.68 %","98.58 %","100","100.00","Yes"
"Sloth (Choloepus hoffmanni)","1-to-1View Gene Tree","EIF4ENIF1  (ENSCHOG00000007435)Compare Regions (GeneScaffold_7148:25,821-63,003:-1)View Sequence Alignments","n/a","83.11 %","80.41 %","25","92.91","Yes"
"Painted turtle (Chrysemys picta bellii)","1-to-1View Gene Tree","EIF4ENIF1  (ENSCPBG00000011268)Compare Regions (KK083009.1:2,255,664-2,296,054:1)View Sequence Alignments","n/a","82.33 %","82.33 %","100","96.73","Yes"
"Ciona intestinalis","1-to-1View Gene Tree","ENSCING00000019913Compare Regions (HT000076.1:46,911-53,559:1)View Sequence Alignments","n/a","25.45 %","11.57 %","n/a","n/a","No"
"Angola colobus (Colobus angolensis palliatus)","1-to-1View Gene Tree","EIF4ENIF1  (ENSCANG00000029408)Compare Regions (KN980174.1:862,357-907,687:1)View Sequence Alignments","0.29327","97.02 %","95.84 %","100","99.33","Yes"
"Japanese quail (Coturnix japonica)","1-to-1View Gene Tree","EIF4ENIF1  (ENSCJPG00005013151)Compare Regions (15:7,947,576-7,965,250:1)View Sequence Alignments","n/a","82.10 %","81.93 %","75","96.77","Yes"
"Chinese hamster CHOK1GS (Cricetulus griseus)","1-to-1View Gene Tree","Eif4enif1  (ENSCGRG00001023434)Compare Regions (scaffold_13:2,308,623-2,349,643:-1)View Sequence Alignments","0.15234","90.55 %","90.46 %","100","100.00","Yes"
"Chinese hamster CriGri (Cricetulus griseus)","1-to-1View Gene Tree","Eif4enif1  (ENSCGRG00000004368)Compare Regions (JH001103.1:39,077-79,338:1)View Sequence Alignments","0.15234","90.55 %","90.46 %","50","100.00","Yes"
"Chinese hamster PICR (Cricetulus griseus)","1-to-1View Gene Tree","Eif4enif1  (ENSCGRG00015027886)Compare Regions (RAZU01000007.1:38,143,153-38,182,352:1)View Sequence Alignments","0.15182","90.55 %","90.46 %","100","100.00","Yes"
"Australian saltwater crocodile (Crocodylus porosus)","1-to-1View Gene Tree","EIF4ENIF1  (ENSCPRG00005004684)Compare Regions (MDVP01000041.1:18,139,091-18,172,184:1)View Sequence Alignments","n/a","82.94 %","82.44 %","100","100.00","Yes"
"Blue tit (Cyanistes caeruleus)","1-to-1View Gene Tree","EIF4ENIF1  (ENSCCEG00000021626)Compare Regions (PDCF01000028.1:11,147,996-11,166,139:-1)View Sequence Alignments","n/a","81.51 %","81.02 %","100","96.74","Yes"
"Tongue sole (Cynoglossus semilaevis)","1-to-1View Gene Tree","EIF4ENIF1  (ENSCSEG00000001394)Compare Regions (11:1,948,440-1,955,532:-1)View Sequence Alignments","n/a","55.93 %","48.83 %","25","69.93","Yes"
"Sheepshead minnow (Cyprinodon variegatus)","1-to-1View Gene Tree","EIF4ENIF1  (ENSCVAG00000007656)Compare Regions (KL653777.1:20,639-29,873:-1)View Sequence Alignments","n/a","54.71 %","45.38 %","25","56.60","Yes"
"Armadillo (Dasypus novemcinctus)","1-to-1View Gene Tree","EIF4ENIF1  (ENSDNOG00000001315)Compare Regions (JH563241.1:243,434-287,813:1)View Sequence Alignments","0.10104","95.44 %","95.53 %","100","100.00","Yes"
"Kangaroo rat (Dipodomys ordii)","1-to-1View Gene Tree","Eif4enif1  (ENSDORG00000000183)Compare Regions (KN672369.1:1,982,823-2,040,082:1)View Sequence Alignments","0.24875","83.93 %","69.44 %","100","85.76","Yes"
