"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","PCYT1B  (ENSAPOG00000000665)Compare Regions (MVNR01000075.1:941-18,680:-1)View Sequence Alignments","n/a","67.54 %","76.69 %","50","37.15","Yes"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","pcyt1bb  (ENSAPOG00000007268)Compare Regions (MVNR01000088.1:748,860-755,179:-1)View Sequence Alignments","n/a","67.76 %","67.21 %","0","30.29","No"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","PCYT1B  (ENSAMEG00000014854)Compare Regions (GL193473.1:401,245-501,551:1)View Sequence Alignments","0.03095","98.10 %","98.10 %","75","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","pcyt1ba  (ENSACIG00000001920)Compare Regions (CCOE01000449.1:4,635,215-4,646,483:-1)View Sequence Alignments","n/a","78.92 %","71.00 %","75","9.67","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","ENSACIG00000002420Compare Regions (CCOE01001132.1:578,754-585,231:1)View Sequence Alignments","n/a","73.27 %","66.12 %","0","43.25","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","pcyt1ba  (ENSAOCG00000002957)Compare Regions (NXFZ01005796.1:62,845-78,006:-1)View Sequence Alignments","n/a","83.57 %","78.59 %","75","40.72","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","pcyt1bb  (ENSAOCG00000023869)Compare Regions (NXFZ01002939.1:48,315-51,840:-1)View Sequence Alignments","n/a","65.79 %","67.75 %","0","29.81","No"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","pcyt1ba  (ENSAPEG00000023039)Compare Regions (22:16,656,435-16,668,760:-1)View Sequence Alignments","n/a","83.57 %","78.59 %","75","40.75","Yes"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","pcyt1bb  (ENSAPEG00000024445)Compare Regions (15:16,413,216-16,418,704:-1)View Sequence Alignments","n/a","66.31 %","67.75 %","0","29.81","No"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","pcyt1ba  (ENSATEG00000014337)Compare Regions (OOHO01000004.1:26,641,388-26,647,408:-1)View Sequence Alignments","n/a","81.16 %","79.40 %","75","29.97","Yes"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","pcyt1bb  (ENSATEG00000019079)Compare Regions (OOHO01000006.1:9,084,528-9,091,025:1)View Sequence Alignments","n/a","64.54 %","68.56 %","0","59.98","Yes"
