"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","NCBP1  (ENSAPOG00000008002)Compare Regions (MVNR01000205.1:593,967-609,417:-1)View Sequence Alignments","n/a","83.12 %","83.54 %","25","98.03","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","NCBP1  (ENSAMEG00000004763)Compare Regions (GL192407.1:2,075,948-2,112,841:-1)View Sequence Alignments","0.00790","99.24 %","99.49 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","NCBP1  (ENSACIG00000000274)Compare Regions (CCOE01001543.1:939,963-948,803:-1)View Sequence Alignments","n/a","83.38 %","83.80 %","25","98.33","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","NCBP1  (ENSAOCG00000021148)Compare Regions (NXFZ01003333.1:329,888-344,259:-1)View Sequence Alignments","n/a","83.14 %","83.67 %","25","97.83","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","NCBP1  (ENSAPEG00000001701)Compare Regions (13:31,421,554-31,436,074:1)View Sequence Alignments","n/a","83.14 %","83.67 %","25","97.83","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","NCBP1  (ENSATEG00000006929)Compare Regions (OOHO01000011.1:20,701,079-20,707,470:1)View Sequence Alignments","n/a","82.64 %","83.16 %","25","99.92","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","NCBP1  (ENSAPLG00000016318)Compare Regions (Z:68,088,797-68,117,933:1)View Sequence Alignments","n/a","90.29 %","90.63 %","100","98.41","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","NCBP1  (ENSACAG00000004409)Compare Regions (GL343544.1:63,494-103,975:1)View Sequence Alignments","n/a","76.03 %","88.35 %","100","93.15","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","NCBP1  (ENSABRG00000005092)Compare Regions (NXHY01000302.1:296,586-325,951:-1)View Sequence Alignments","n/a","87.44 %","86.33 %","100","97.34","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","NCBP1  (ENSANAG00000025744)Compare Regions (KZ204112.1:337,246-376,350:1)View Sequence Alignments","0.18917","96.96 %","96.84 %","100","99.16","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","NCBP1  (ENSAHAG00000001202)Compare Regions (PTFD01000676.1:120,736-156,562:1)View Sequence Alignments","n/a","83.53 %","87.97 %","75","95.12","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","NCBP1  (ENSAOWG00000007164)Compare Regions (PTFC01000684.1:88,769-120,102:1)View Sequence Alignments","n/a","90.30 %","90.76 %","75","99.41","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","NCBP1  (ENSARWG00000017161)Compare Regions (PTFB01000662.1:95,473-131,485:1)View Sequence Alignments","n/a","83.53 %","87.97 %","75","95.10","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","NCBP1  (ENSACLG00000014812)Compare Regions (2:9,020,404-9,034,733:1)View Sequence Alignments","n/a","82.64 %","83.16 %","25","90.72","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","NCBP1  (ENSAMXG00000016364)Compare Regions (APWO02000111.1:12,075-23,290:-1)View Sequence Alignments","n/a","81.05 %","81.77 %","25","99.76","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","NCBP1  (ENSBBBG00000004791)Compare Regions (KN264958.1:2,749,666-2,786,331:-1)View Sequence Alignments","0.01410","99.24 %","99.24 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","NCBP1  (ENSBMUG00000002691)Compare Regions (JH882584.1:1,207,659-1,245,257:1)View Sequence Alignments","0.01434","99.24 %","99.24 %","100","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","NCBP1  (ENSBTAG00000009732)Compare Regions (8:62,840,870-62,878,151:1)View Sequence Alignments","0.01675","99.11 %","99.11 %","100","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","1-to-1View Gene Tree","ncbp-1  (WBGene00018156)Compare Regions (I:6,421,978-6,425,794:1)View Sequence Alignments","n/a","34.09 %","34.43 %","n/a","n/a","No"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","NCBP1  (ENSCPUG00000001226)Compare Regions (KQ482443.1:389,497-420,118:-1)View Sequence Alignments","n/a","89.47 %","90.38 %","75","95.86","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","NCBP1  (ENSCPGG00000019488)Compare Regions (QJSC01027810.1:466,208-497,260:-1)View Sequence Alignments","n/a","72.57 %","90.76 %","100","90.66","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","NCBP1  (ENSCJAG00000010840)Compare Regions (NTIC01000001.1:70,984,244-71,022,810:-1)View Sequence Alignments","0.01400","99.75 %","99.75 %","100","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","NCBP1  (ENSCAFG00000002445)Compare Regions (11:54,938,372-54,974,404:1)View Sequence Alignments","0.00701","99.62 %","99.62 %","100","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","NCBP1  (ENSCAFG00020017997)Compare Regions (QKWQ01002178.1:45,857,338-45,893,183:1)View Sequence Alignments","0.03784","98.36 %","98.48 %","100","99.81","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","NCBP1  (ENSCHIG00000020139)Compare Regions (8:62,501,112-62,536,965:1)View Sequence Alignments","0.04595","97.11 %","97.72 %","100","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","NCBP1  (ENSTSYG00000011914)Compare Regions (KE936141.1:41,897-69,139:1)View Sequence Alignments","0.12732","96.45 %","51.65 %","25","84.72","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","NCBP1  (ENSCCNG00000017827)Compare Regions (MTKA01000738.1:117,750-153,880:1)View Sequence Alignments","0.01180","99.37 %","99.37 %","75","100.00","Yes"
