"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","ENSAPOG00000007525Compare Regions (MVNR01000391.1:385,371-386,992:1)View Sequence Alignments","n/a","35.71 %","16.84 %","25","n/a","No"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","NFE2L1  (ENSAPOG00000015968)Compare Regions (MVNR01000196.1:305,694-318,202:-1)View Sequence Alignments","n/a","60.85 %","63.21 %","100","95.79","Yes"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","ENSAPOG00000017464Compare Regions (MVNR01012222.1:239-1,869:1)View Sequence Alignments","n/a","62.14 %","36.79 %","0","n/a","No"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","ENSAPOG00000017606Compare Regions (MVNR01012106.1:2,937-4,567:-1)View Sequence Alignments","n/a","62.14 %","36.79 %","0","n/a","No"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","NFE2L1  (ENSAMEG00000004881)Compare Regions (GL192497.1:1,393,617-1,402,069:1)View Sequence Alignments","0.03972","93.72 %","96.63 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","NFE2L1  (ENSACIG00000012781)Compare Regions (CCOE01000143.1:1,441,968-1,448,098:-1)View Sequence Alignments","n/a","61.12 %","63.34 %","100","95.34","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","nfe2l1a  (ENSACIG00000013108)Compare Regions (CCOE01001224.1:565,482-578,258:-1)View Sequence Alignments","n/a","37.59 %","32.77 %","25","n/a","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","NFE2L1  (ENSAOCG00000006758)Compare Regions (NXFZ01005965.1:410,028-419,675:-1)View Sequence Alignments","n/a","60.60 %","62.95 %","100","91.99","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","ENSAOCG00000020719Compare Regions (NXFZ01002294.1:122,968-124,589:-1)View Sequence Alignments","n/a","39.50 %","18.52 %","0","n/a","No"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","NFE2L1  (ENSAPEG00000004752)Compare Regions (19:2,069,965-2,079,936:-1)View Sequence Alignments","n/a","60.72 %","63.08 %","100","92.00","Yes"
