"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Algerian mouse (Mus spretus)","1-to-1View Gene Tree","Snw1  (MGP_SPRETEiJ_G0018841)Compare Regions (12:81,447,633-81,471,565:-1)View Sequence Alignments","0.13566","89.37 %","83.89 %","100","100.00","Yes"
"Alpaca (Vicugna pacos)","1-to-1View Gene Tree","SNW1  (ENSVPAG00000001782)Compare Regions (GeneScaffold_51:393,192-419,307:-1)View Sequence Alignments","0.20868","88.89 %","82.66 %","50","99.75","Yes"
"Alpine marmot (Marmota marmota marmota)","1-to-1View Gene Tree","SNW1  (ENSMMMG00000019518)Compare Regions (CZRN01000002.1:44,543,461-44,578,918:-1)View Sequence Alignments","0.19638","89.55 %","84.06 %","100","100.00","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","Snw1  (ENSCCNG00000004757)Compare Regions (MTKA01001034.1:311,824-339,921:1)View Sequence Alignments","0.19693","89.72 %","84.06 %","75","100.00","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","SNW1  (ENSBBBG00000005554)Compare Regions (KN264916.1:2,072,018-2,110,031:-1)View Sequence Alignments","0.12218","94.40 %","94.40 %","100","100.00","Yes"
"American black bear (Ursus americanus)","1-to-1View Gene Tree","SNW1  (ENSUAMG00000022189)Compare Regions (LZNR01004078.1:1,380-32,282:1)View Sequence Alignments","0.17261","90.02 %","80.56 %","50","100.00","Yes"
"American mink (Neovison vison)","1-to-1View Gene Tree","SNW1  (ENSNVIG00000013968)Compare Regions (FNWR01000001.1:36,730,740-36,765,793:1)View Sequence Alignments","0.10761","94.92 %","94.92 %","100","100.00","Yes"
"Angola colobus (Colobus angolensis palliatus)","1-to-1View Gene Tree","SNW1  (ENSCANG00000030734)Compare Regions (KN981601.1:16,036,519-16,092,921:1)View Sequence Alignments","0.14286","98.42 %","98.42 %","100","98.28","Yes"
"Arctic ground squirrel (Urocitellus parryii)","1-to-1View Gene Tree","SNW1  (ENSUPAG00010012840)Compare Regions (QVIC01000009.1:10,080,900-10,117,252:1)View Sequence Alignments","0.22183","88.41 %","82.84 %","100","100.00","Yes"
"Armadillo (Dasypus novemcinctus)","1-to-1View Gene Tree","ENSDNOG00000037428Compare Regions (JH579852.1:313,705-314,514:-1)View Sequence Alignments","n/a","68.82 %","22.42 %","0","n/a","No"
"Black snub-nosed monkey (Rhinopithecus bieti)","1-to-manyView Gene Tree","ENSRBIG00000039079Compare Regions (MCGX01051476.1:14-1,623:1)View Sequence Alignments","0.57258","87.55 %","81.26 %","0","n/a","No"
"Black snub-nosed monkey (Rhinopithecus bieti)","1-to-manyView Gene Tree","ENSRBIG00000041748Compare Regions (MCGX01004402.1:4,264,391-4,309,589:-1)View Sequence Alignments","0.46816","89.93 %","84.41 %","100","100.00","Yes"
"Bolivian squirrel monkey (Saimiri boliviensis boliviensis)","1-to-manyView Gene Tree","ENSSBOG00000024915Compare Regions (JH378115.1:35,676,589-35,723,845:-1)View Sequence Alignments","0.10842","98.42 %","98.42 %","100","100.00","Yes"
"Bolivian squirrel monkey (Saimiri boliviensis boliviensis)","1-to-manyView Gene Tree","ENSSBOG00000034348Compare Regions (JH378133.1:5,383,780-5,385,491:-1)View Sequence Alignments","0.15875","97.69 %","96.32 %","0","n/a","No"
"Bonobo (Pan paniscus)","1-to-1View Gene Tree","SNW1  (ENSPPAG00000040856)Compare Regions (14:77,472,387-77,517,315:-1)View Sequence Alignments","0.12230","99.65 %","99.65 %","100","100.00","Yes"
"Brazilian guinea pig (Cavia aperea)","1-to-1View Gene Tree","ENSCAPG00000013112Compare Regions (AVPZ01000123.1:21,472,444-21,487,243:-1)View Sequence Alignments","n/a","71.56 %","40.11 %","100","73.44","No"
"Bushbaby (Otolemur garnettii)","1-to-1View Gene Tree","SNW1  (ENSOGAG00000029825)Compare Regions (GL873539.1:4,330,313-4,369,605:-1)View Sequence Alignments","0.25656","89.37 %","83.89 %","100","100.00","Yes"
"Capuchin (Cebus capucinus imitator)","1-to-1View Gene Tree","SNW1  (ENSCCAG00000033974)Compare Regions (KV389480.1:1,368,227-1,410,625:1)View Sequence Alignments","0.16594","97.89 %","97.72 %","100","100.00","Yes"
