"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","lin9  (ENSAPOG00000006319)Compare Regions (MVNR01000750.1:41,603-53,283:1)View Sequence Alignments","n/a","76.78 %","75.27 %","75","85.76","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","LIN9  (ENSAMEG00000014535)Compare Regions (GL193481.1:156,704-213,087:1)View Sequence Alignments","0.04241","97.05 %","94.27 %","75","98.14","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","lin9  (ENSACIG00000005720)Compare Regions (CCOE01000334.1:1,741,214-1,749,233:1)View Sequence Alignments","n/a","75.91 %","67.20 %","75","83.75","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","lin9  (ENSAOCG00000020823)Compare Regions (NXFZ01004295.1:198,887-212,553:1)View Sequence Alignments","n/a","76.60 %","75.09 %","75","80.85","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","lin9  (ENSAPEG00000004895)Compare Regions (11:34,432,563-34,446,415:1)View Sequence Alignments","n/a","76.60 %","75.09 %","75","80.89","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","lin9  (ENSATEG00000010544)Compare Regions (OOHO01000013.1:10,266,122-10,273,528:1)View Sequence Alignments","n/a","76.05 %","74.55 %","75","84.09","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","LIN9  (ENSAPLG00000013627)Compare Regions (3:17,391,968-17,430,163:1)View Sequence Alignments","n/a","91.77 %","91.94 %","100","95.43","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","LIN9  (ENSACAG00000006122)Compare Regions (1:251,480,993-251,502,112:1)View Sequence Alignments","n/a","89.50 %","87.10 %","100","97.68","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","LIN9  (ENSABRG00000016056)Compare Regions (NXHY01000004.1:11,938,218-11,976,972:-1)View Sequence Alignments","n/a","92.49 %","92.65 %","100","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","LIN9  (ENSANAG00000004587)Compare Regions (KZ203698.1:9,439,871-9,518,807:1)View Sequence Alignments","0.25102","90.03 %","93.91 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","LIN9  (ENSAHAG00000000352)Compare Regions (PTFD01000183.1:324,386-353,115:-1)View Sequence Alignments","n/a","94.70 %","83.33 %","75","97.68","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","LIN9  (ENSAOWG00000015888)Compare Regions (PTFC01000287.1:331,633-360,358:-1)View Sequence Alignments","n/a","94.70 %","83.33 %","75","97.68","Yes"
