"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","ikzf1  (ENSAPOG00000023640)Compare Regions (MVNR01001517.1:101,266-119,882:1)View Sequence Alignments","n/a","56.87 %","67.82 %","50","89.54","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","IKZF1  (ENSAMEG00000008051)Compare Regions (GL192551.1:1,098,501-1,175,904:-1)View Sequence Alignments","0.09685","92.10 %","92.10 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","ikzf1  (ENSACIG00000002401)Compare Regions (CCOE01000440.1:930,041-941,268:-1)View Sequence Alignments","n/a","65.84 %","66.47 %","50","95.61","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","ikzf1  (ENSAOCG00000005308)Compare Regions (NXFZ01002899.1:122,354-139,947:-1)View Sequence Alignments","n/a","68.15 %","68.02 %","50","96.92","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","ikzf1  (ENSAPEG00000000762)Compare Regions (20:17,478,428-17,496,484:1)View Sequence Alignments","n/a","63.92 %","62.81 %","50","94.36","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","ikzf1  (ENSATEG00000011105)Compare Regions (OOHO01000014.1:4,711,657-4,728,079:-1)View Sequence Alignments","n/a","54.63 %","67.05 %","75","88.63","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","IKZF1  (ENSAPLG00000003006)Compare Regions (2:85,407,607-85,503,799:1)View Sequence Alignments","n/a","82.50 %","86.32 %","100","98.21","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","IKZF1  (ENSACAG00000008236)Compare Regions (6:54,285,713-54,384,157:1)View Sequence Alignments","n/a","71.79 %","80.92 %","100","94.65","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","IKZF1  (ENSABRG00000021030)Compare Regions (NXHY01000068.1:2,073,126-2,144,517:-1)View Sequence Alignments","n/a","86.49 %","86.32 %","100","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","IKZF1  (ENSANAG00000021303)Compare Regions (KZ208672.1:4,783,856-4,871,144:1)View Sequence Alignments","0.06793","98.84 %","98.84 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","IKZF1  (ENSAHAG00000002995)Compare Regions (PTFD01000428.1:85,174-154,751:1)View Sequence Alignments","n/a","86.49 %","86.32 %","75","100.00","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","IKZF1  (ENSAOWG00000008347)Compare Regions (PTFC01000431.1:686,812-756,117:-1)View Sequence Alignments","n/a","86.49 %","86.32 %","75","100.00","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","IKZF1  (ENSARWG00000002896)Compare Regions (PTFB01000338.1:362,925-432,359:1)View Sequence Alignments","n/a","79.85 %","84.78 %","100","96.04","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","ikzf1  (ENSACLG00000019183)Compare Regions (13:6,246,468-6,263,343:-1)View Sequence Alignments","n/a","55.84 %","67.24 %","50","89.15","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","ikzf1  (ENSAMXG00000001814)Compare Regions (25:22,250,733-22,274,614:-1)View Sequence Alignments","n/a","63.25 %","63.01 %","75","89.38","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","IKZF1  (ENSBBBG00000009267)Compare Regions (KN265205.1:2,190,701-2,271,464:1)View Sequence Alignments","n/a","78.42 %","78.42 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","IKZF1  (ENSBMUG00000026736)Compare Regions (JH883796.1:83,194-164,895:1)View Sequence Alignments","0.09248","90.37 %","90.37 %","50","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","IKZF1  (ENSBTAG00000014016)Compare Regions (4:5,505,954-5,599,101:-1)View Sequence Alignments","0.09107","90.56 %","90.56 %","100","100.00","Yes"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","IKZF1  (ENSCPUG00000015562)Compare Regions (KQ482152.1:132,297-199,528:-1)View Sequence Alignments","n/a","84.94 %","84.78 %","100","100.00","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","IKZF1  (ENSCPGG00000001087)Compare Regions (QJSC01004003.1:8,643,700-8,711,182:1)View Sequence Alignments","n/a","85.14 %","84.97 %","100","100.00","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","IKZF1  (ENSCJAG00000010988)Compare Regions (NTIC01002224.1:16,923,041-17,017,238:1)View Sequence Alignments","0.06518","99.04 %","99.04 %","100","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","IKZF1  (ENSCAFG00000003374)Compare Regions (18:1,662,405-1,749,729:1)View Sequence Alignments","0.10028","82.43 %","91.33 %","100","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","IKZF1  (ENSCAFG00020024220)Compare Regions (QKWQ01000706.1:23,699,231-23,767,865:-1)View Sequence Alignments","0.11708","86.25 %","89.40 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","IKZF1  (ENSCHIG00000018797)Compare Regions (4:114,928,067-115,008,033:1)View Sequence Alignments","0.09926","90.37 %","90.37 %","100","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","IKZF1  (ENSTSYG00000007372)Compare Regions (KE938555.1:89,889-185,604:-1)View Sequence Alignments","0.14490","90.49 %","89.79 %","0","100.00","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","ENSCCNG00000021745Compare Regions (MTKA01001559.1:174,206-184,759:-1)View Sequence Alignments","n/a","91.85 %","47.78 %","50","80.04","No"
"Brazilian guinea pig (Cavia aperea)","1-to-1View Gene Tree","IKZF1  (ENSCAPG00000006430)Compare Regions (AVPZ01000004.1:2,403,443-2,475,570:-1)View Sequence Alignments","0.10076","87.04 %","86.71 %","75","100.00","Yes"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","IKZF1  (ENSCPOG00000035719)Compare Regions (DS562957.1:2,402,461-2,490,838:-1)View Sequence Alignments","0.08341","90.02 %","88.63 %","100","100.00","Yes"
"Capuchin (Cebus capucinus imitator)","1-to-1View Gene Tree","IKZF1  (ENSCCAG00000022626)Compare Regions (KV390282.1:169,663-264,645:1)View Sequence Alignments","0.08666","89.22 %","98.84 %","0","100.00","Yes"
"Sooty mangabey (Cercocebus atys)","1-to-1View Gene Tree","IKZF1  (ENSCATG00000041205)Compare Regions (KQ009778.1:5,226,843-5,323,232:-1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-1View Gene Tree","IKZF1  (ENSCABG00000006085)Compare Regions (PKMU01004678.1:909,731-984,878:1)View Sequence Alignments","n/a","85.32 %","82.85 %","100","98.61","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-1View Gene Tree","IKZF1  (ENSCLAG00000010978)Compare Regions (JH721916.1:3,635,380-3,721,791:-1)View Sequence Alignments","0.09680","86.84 %","89.02 %","100","100.00","Yes"
"Vervet-AGM (Chlorocebus sabaeus)","1-to-1View Gene Tree","IKZF1  (ENSCSAG00000016006)Compare Regions (21:8,402,719-8,484,723:-1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Sloth (Choloepus hoffmanni)","1-to-1View Gene Tree","IKZF1  (ENSCHOG00000006754)Compare Regions (GeneScaffold_7156:6,310-29,905:1)View Sequence Alignments","n/a","64.36 %","62.62 %","0","83.44","Yes"
