"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","brpf1  (ENSAPOG00000000351)Compare Regions (MVNR01000619.1:18,443-34,233:-1)View Sequence Alignments","n/a","70.45 %","74.84 %","0","94.31","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","BRPF1  (ENSAMEG00000016299)Compare Regions (GL193214.1:746,779-759,579:-1)View Sequence Alignments","0.01594","96.23 %","98.36 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","brpf1  (ENSACIG00000004291)Compare Regions (CCOE01000925.1:1,260,857-1,268,961:1)View Sequence Alignments","n/a","76.28 %","73.52 %","0","97.35","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","brpf1  (ENSAOCG00000007832)Compare Regions (NXFZ01006093.1:35,818-48,342:-1)View Sequence Alignments","n/a","70.15 %","74.75 %","0","94.05","Yes"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","brpf1  (ENSAPEG00000015709)Compare Regions (8:14,006,378-14,017,323:1)View Sequence Alignments","n/a","66.95 %","70.74 %","0","n/a","No"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","BRPF1  (ENSAPEG00000015943)Compare Regions (8:14,076,335-14,088,616:-1)View Sequence Alignments","n/a","70.08 %","74.67 %","0","94.06","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","brpf1  (ENSATEG00000014715)Compare Regions (OOHO01000023.1:17,032,239-17,042,749:-1)View Sequence Alignments","n/a","69.79 %","74.59 %","0","95.40","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","BRPF1  (ENSAPLG00000022368)Compare Regions (PEDO01013775.1:1,254-4,281:-1)View Sequence Alignments","n/a","84.05 %","35.41 %","25","65.28","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","BRPF1  (ENSACAG00000010035)Compare Regions (2:191,129,089-191,167,023:1)View Sequence Alignments","n/a","89.64 %","90.08 %","100","99.85","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","BRPF1  (ENSABRG00000014857)Compare Regions (NXHY01000096.1:3,513,375-3,524,561:1)View Sequence Alignments","n/a","89.04 %","91.23 %","75","100.00","Yes"
