"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","zbtb44  (ENSAPOG00000008126)Compare Regions (MVNR01002001.1:3,568-22,654:1)View Sequence Alignments","n/a","72.13 %","61.75 %","0","97.63","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","ZBTB44  (ENSAMEG00000002194)Compare Regions (GL192347.1:3,264,291-3,286,273:1)View Sequence Alignments","0.07485","97.37 %","97.37 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","zbtb44  (ENSACIG00000006637)Compare Regions (CCOE01000500.1:556,123-568,609:1)View Sequence Alignments","n/a","69.07 %","77.19 %","50","95.78","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","zbtb44  (ENSAOCG00000023737)Compare Regions (NXFZ01002785.1:1,258,260-1,277,558:-1)View Sequence Alignments","n/a","69.86 %","60.18 %","50","96.29","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","zbtb44  (ENSAPEG00000004712)Compare Regions (9:22,789,268-22,809,561:-1)View Sequence Alignments","n/a","66.27 %","77.54 %","50","94.60","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","zbtb44  (ENSATEG00000000958)Compare Regions (OOHO01000021.1:22,967,322-22,976,505:-1)View Sequence Alignments","n/a","67.28 %","77.19 %","50","94.40","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","ZBTB44  (ENSAPLG00000018185)Compare Regions (25:2,045,089-2,046,728:-1)View Sequence Alignments","n/a","69.52 %","32.81 %","75","51.63","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","ZBTB44  (ENSACAG00000017706)Compare Regions (GL343197.1:343,815-352,447:-1)View Sequence Alignments","n/a","83.12 %","89.82 %","75","99.22","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","ZBTB44  (ENSABRG00000001725)Compare Regions (NXHY01000116.1:771,621-794,744:-1)View Sequence Alignments","n/a","82.73 %","92.46 %","75","96.76","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","ZBTB44  (ENSANAG00000022367)Compare Regions (KZ199749.1:643,610-721,086:-1)View Sequence Alignments","0.15933","90.91 %","98.25 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","ZBTB44  (ENSAHAG00000006603)Compare Regions (PTFD01000028.1:1,595,228-1,611,346:-1)View Sequence Alignments","n/a","85.23 %","92.11 %","75","99.22","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","ZBTB44  (ENSAOWG00000014373)Compare Regions (PTFC01000068.1:71,014-94,016:-1)View Sequence Alignments","n/a","79.71 %","86.84 %","50","92.21","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","ZBTB44  (ENSARWG00000016864)Compare Regions (PTFB01000034.1:2,712,808-2,735,544:1)View Sequence Alignments","n/a","79.71 %","86.84 %","75","92.19","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","zbtb44  (ENSACLG00000018879)Compare Regions (14:35,732,830-35,747,040:-1)View Sequence Alignments","n/a","66.02 %","77.72 %","50","94.69","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","zbtb44  (ENSAMXG00000003220)Compare Regions (APWO02000033.1:1,019,241-1,110,821:-1)View Sequence Alignments","n/a","60.03 %","69.82 %","50","89.97","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","ZBTB44  (ENSBBBG00000015411)Compare Regions (KN264920.1:5,886,134-5,907,076:-1)View Sequence Alignments","0.05609","97.13 %","77.19 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","ZBTB44  (ENSBMUG00000025550)Compare Regions (JH880348.1:1,333,307-1,383,897:1)View Sequence Alignments","0.09251","89.43 %","96.49 %","100","100.00","Yes"
