"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","sfpq  (ENSAPOG00000024257)Compare Regions (MVNR01001172.1:156,099-169,946:-1)View Sequence Alignments","n/a","57.65 %","55.45 %","25","50.70","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","SFPQ  (ENSAMEG00000000815)Compare Regions (GL192519.1:914,589-921,514:1)View Sequence Alignments","n/a","100.00 %","62.23 %","100","87.61","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","sfpq  (ENSACIG00000000905)Compare Regions (CCOE01000075.1:23,488-32,820:-1)View Sequence Alignments","n/a","60.73 %","52.05 %","0","59.75","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","sfpq  (ENSAOCG00000002889)Compare Regions (NXFZ01006289.1:76,270-98,609:-1)View Sequence Alignments","n/a","56.02 %","55.30 %","0","49.72","No"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","sfpq  (ENSAPEG00000016556)Compare Regions (17:30,012,252-30,036,157:1)View Sequence Alignments","n/a","56.02 %","55.30 %","0","49.77","No"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","sfpq  (ENSATEG00000002981)Compare Regions (OOHO01000017.1:27,991,401-28,008,358:-1)View Sequence Alignments","n/a","62.34 %","55.73 %","25","64.93","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000027438Compare Regions (KZ200661.1:5,653,250-5,655,387:-1)View Sequence Alignments","0.49607","84.91 %","76.38 %","0","40.32","No"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000037798Compare Regions (KZ206965.1:23,388,243-23,389,314:-1)View Sequence Alignments","0.84780","84.29 %","37.20 %","0","n/a","No"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","SFPQ  (ENSAHAG00000017882)Compare Regions (PTFD01000076.1:1,816,533-1,830,846:1)View Sequence Alignments","n/a","63.40 %","57.57 %","75","100.00","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","SFPQ  (ENSAOWG00000009566)Compare Regions (PTFC01000075.1:873,195-881,110:-1)View Sequence Alignments","n/a","81.37 %","70.44 %","75","100.00","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","SFPQ  (ENSARWG00000009499)Compare Regions (PTFB01000069.1:1,839,330-1,853,860:1)View Sequence Alignments","n/a","64.25 %","58.98 %","75","100.00","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","sfpq  (ENSACLG00000022332)Compare Regions (22:6,910,123-6,928,390:-1)View Sequence Alignments","n/a","57.50 %","54.74 %","25","57.45","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","sfpq  (ENSAMXG00000011538)Compare Regions (23:21,329,336-21,338,095:1)View Sequence Alignments","n/a","55.49 %","51.49 %","25","49.38","No"
"American bison (Bison bison bison)","1-to-1View Gene Tree","ENSBBBG00000021456Compare Regions (KN264873.1:1,775,317-1,780,571:1)View Sequence Alignments","0.11454","96.28 %","47.52 %","100","87.12","No"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","SFPQ  (ENSBMUG00000021490)Compare Regions (JH880822.1:167,901-175,193:-1)View Sequence Alignments","n/a","65.57 %","64.92 %","100","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","SFPQ  (ENSBTAG00000016328)Compare Regions (3:110,557,888-110,571,478:1)View Sequence Alignments","0.03460","97.03 %","97.03 %","100","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","1-to-1View Gene Tree","nono-1  (WBGene00017778)Compare Regions (III:5,953,526-5,958,246:-1)View Sequence Alignments","n/a","35.05 %","27.86 %","n/a","n/a","Yes"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","SFPQ  (ENSCPUG00000018512)Compare Regions (KQ482197.1:1,804,495-1,813,004:-1)View Sequence Alignments","n/a","77.90 %","71.29 %","75","100.00","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","SFPQ  (ENSCPGG00000000214)Compare Regions (QJSC01012787.1:1,561,526-1,569,652:-1)View Sequence Alignments","n/a","78.36 %","71.71 %","75","100.00","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","SFPQ  (ENSCJAG00000001431)Compare Regions (NTIC01036611.1:86,248,422-86,256,692:1)View Sequence Alignments","0.03812","99.01 %","99.15 %","100","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-manyView Gene Tree","ENSCAFG00000003595Compare Regions (15:6,880,065-6,887,975:1)View Sequence Alignments","0.02535","98.33 %","91.65 %","100","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-manyView Gene Tree","ENSCAFG00000017608Compare Regions (4:54,877,734-54,880,977:-1)View Sequence Alignments","0.19652","85.99 %","82.46 %","0","n/a","No"
"Dog (Canis lupus familiaris)","1-to-manyView Gene Tree","ENSCAFG00000018271Compare Regions (X:89,337,858-89,339,849:1)View Sequence Alignments","0.20339","88.08 %","82.60 %","0","n/a","No"
"Dingo (Canis lupus dingo)","1-to-manyView Gene Tree","ENSCAFG00020004881Compare Regions (QKWQ01002069.1:16,975,743-16,977,737:-1)View Sequence Alignments","0.19794","88.10 %","82.74 %","0","n/a","No"
"Dingo (Canis lupus dingo)","1-to-manyView Gene Tree","ENSCAFG00020010702Compare Regions (QKWQ01002063.1:6,949,875-7,002,004:1)View Sequence Alignments","0.05866","98.15 %","45.12 %","100","77.44","No"
"Goat (Capra hircus)","1-to-1View Gene Tree","SFPQ  (ENSCHIG00000023097)Compare Regions (3:10,260,948-10,275,505:-1)View Sequence Alignments","0.03979","96.20 %","96.75 %","100","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-manyView Gene Tree","ENSTSYG00000035106Compare Regions (ABRT02074152.1:4,115-5,356:-1)View Sequence Alignments","0.20277","89.22 %","42.15 %","0","6.39","No"
"Tarsier (Carlito syrichta)","1-to-manyView Gene Tree","ENSTSYG00000037120Compare Regions (KE928723.1:4,566-14,090:1)View Sequence Alignments","n/a","100.00 %","49.65 %","0","90.16","No"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","Sfpq  (ENSCCNG00000022178)Compare Regions (MTKA01000817.1:502,955-518,518:1)View Sequence Alignments","0.04187","96.72 %","95.90 %","100","100.00","Yes"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","ENSCPOG00000015018Compare Regions (DS562880.1:2,220,456-2,226,591:1)View Sequence Alignments","0.08908","93.88 %","45.54 %","100","83.13","No"
"Capuchin (Cebus capucinus imitator)","1-to-manyView Gene Tree","ENSCCAG00000029361Compare Regions (KV389703.1:3,014,172-3,031,161:1)View Sequence Alignments","0.03589","99.29 %","99.29 %","50","100.00","Yes"
"Capuchin (Cebus capucinus imitator)","1-to-manyView Gene Tree","ENSCCAG00000031834Compare Regions (KV389488.1:5,275,857-5,278,305:-1)View Sequence Alignments","0.55438","79.79 %","65.35 %","0","n/a","No"
"Sooty mangabey (Cercocebus atys)","1-to-1View Gene Tree","ENSCATG00000036179Compare Regions (KQ011697.1:1,231,315-1,235,467:-1)View Sequence Alignments","0.33497","95.52 %","90.52 %","0","n/a","No"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-1View Gene Tree","SFPQ  (ENSCABG00000008964)Compare Regions (PKMU01005267.1:2,426,003-2,441,446:-1)View Sequence Alignments","n/a","77.11 %","71.00 %","25","100.00","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-1View Gene Tree","ENSCLAG00000009583Compare Regions (JH721912.1:13,267,968-13,282,620:-1)View Sequence Alignments","n/a","100.00 %","49.65 %","100","93.88","No"
"Vervet-AGM (Chlorocebus sabaeus)","1-to-1View Gene Tree","SFPQ  (ENSCSAG00000001082)Compare Regions (20:97,698,411-97,711,294:1)View Sequence Alignments","0.01220","99.72 %","99.86 %","100","100.00","Yes"
"Sloth (Choloepus hoffmanni)","1-to-1View Gene Tree","SFPQ  (ENSCHOG00000009131)Compare Regions (scaffold_37047:3-5,091:1)View Sequence Alignments","0.00080","95.26 %","51.20 %","0","80.53","Yes"
"Painted turtle (Chrysemys picta bellii)","1-to-1View Gene Tree","SFPQ  (ENSCPBG00000018674)Compare Regions (19:4,324,449-4,332,743:1)View Sequence Alignments","n/a","78.02 %","71.29 %","50","100.00","Yes"
"Ciona intestinalis","Many-to-manyView Gene Tree","ENSCING00000002523Compare Regions (5:1,834,682-1,843,028:-1)View Sequence Alignments","n/a","7.89 %","8.49 %","n/a","n/a","No"
"Ciona intestinalis","Many-to-manyView Gene Tree","ENSCING00000004050Compare Regions (6:1,475,062-1,484,065:-1)View Sequence Alignments","n/a","41.46 %","31.26 %","n/a","34.22","No"
"Ciona savignyi","Many-to-manyView Gene Tree","ENSCSAVG00000005270Compare Regions (reftig_19:140,187-144,075:-1)View Sequence Alignments","n/a","7.92 %","7.64 %","n/a","n/a","No"
"Ciona savignyi","Many-to-manyView Gene Tree","ENSCSAVG00000011058Compare Regions (reftig_48:2,963,638-2,979,213:1)View Sequence Alignments","n/a","13.48 %","6.79 %","n/a","n/a","No"
