"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","snx27a  (ENSAPOG00000005588)Compare Regions (MVNR01000393.1:531,209-546,868:-1)View Sequence Alignments","n/a","73.00 %","70.98 %","0","54.33","Yes"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","snx27b  (ENSAPOG00000023613)Compare Regions (MVNR01000371.1:253,210-278,354:-1)View Sequence Alignments","n/a","80.74 %","72.83 %","0","46.29","No"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","SNX27  (ENSAMEG00000000540)Compare Regions (GL192667.1:302,778-340,608:-1)View Sequence Alignments","0.02993","93.71 %","79.85 %","100","92.42","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","snx27b  (ENSACIG00000010159)Compare Regions (CCOE01000370.1:26,351-35,146:-1)View Sequence Alignments","n/a","81.37 %","81.52 %","0","76.85","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","snx27a  (ENSAOCG00000016650)Compare Regions (NXFZ01002316.1:54,900-72,384:-1)View Sequence Alignments","n/a","75.67 %","78.74 %","0","0.23","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","snx27b  (ENSAOCG00000020622)Compare Regions (NXFZ01003953.1:90,570-107,938:-1)View Sequence Alignments","n/a","78.19 %","82.81 %","0","95.20","Yes"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","snx27b  (ENSAPEG00000004880)Compare Regions (7:36,685,584-36,703,492:-1)View Sequence Alignments","n/a","81.89 %","78.56 %","0","97.13","Yes"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","snx27a  (ENSAPEG00000008493)Compare Regions (17:6,003,786-6,021,303:1)View Sequence Alignments","n/a","74.74 %","78.74 %","0","n/a","No"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","snx27a  (ENSATEG00000009350)Compare Regions (OOHO01000017.1:31,348,208-31,364,125:-1)View Sequence Alignments","n/a","75.84 %","78.93 %","0","24.47","No"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","snx27b  (ENSATEG00000023696)Compare Regions (OOHO01000006.1:30,672,424-30,680,368:-1)View Sequence Alignments","n/a","80.95 %","75.42 %","0","72.04","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","SNX27  (ENSACAG00000008754)Compare Regions (GL343554.1:25,173-52,965:-1)View Sequence Alignments","n/a","86.65 %","70.79 %","50","80.78","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","SNX27  (ENSABRG00000009003)Compare Regions (NXHY01000367.1:360,834-384,488:1)View Sequence Alignments","n/a","91.14 %","93.16 %","50","98.17","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","SNX27  (ENSANAG00000034302)Compare Regions (KZ201976.1:1,747,407-1,840,222:1)View Sequence Alignments","0.01440","99.24 %","97.04 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","SNX27  (ENSAHAG00000009462)Compare Regions (PTFD01000733.1:309,969-348,471:1)View Sequence Alignments","n/a","91.16 %","93.35 %","100","98.18","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","SNX27  (ENSAOWG00000010709)Compare Regions (PTFC01000655.1:162,513-201,049:-1)View Sequence Alignments","n/a","91.16 %","93.35 %","100","98.19","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","SNX27  (ENSARWG00000004751)Compare Regions (PTFB01000611.1:345,246-382,962:1)View Sequence Alignments","n/a","91.34 %","93.53 %","100","98.15","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-manyView Gene Tree","snx27a  (ENSACLG00000009901)Compare Regions (22:12,169,718-12,182,435:-1)View Sequence Alignments","n/a","75.49 %","78.56 %","0","21.04","No"
"Eastern happy (Astatotilapia calliptera)","1-to-manyView Gene Tree","snx27b  (ENSACLG00000019165)Compare Regions (11:20,597,709-20,610,962:1)View Sequence Alignments","n/a","78.87 %","82.81 %","0","74.91","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","snx27a  (ENSAMXG00000009816)Compare Regions (23:9,930,266-9,957,868:-1)View Sequence Alignments","n/a","75.18 %","77.82 %","0","19.65","No"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","snx27b  (ENSAMXG00000016429)Compare Regions (11:6,612,002-6,630,574:1)View Sequence Alignments","n/a","78.22 %","82.99 %","0","76.43","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","SNX27  (ENSBBBG00000013687)Compare Regions (KN265096.1:2,102,149-2,178,777:-1)View Sequence Alignments","0.02882","99.08 %","99.08 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","SNX27  (ENSBMUG00000024681)Compare Regions (JH881048.1:1,573,592-1,654,612:1)View Sequence Alignments","0.12295","89.86 %","91.68 %","100","98.58","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","SNX27  (ENSBTAG00000001942)Compare Regions (3:19,085,294-19,166,836:-1)View Sequence Alignments","0.12538","94.58 %","96.86 %","100","100.00","Yes"
