"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","ENSAPOG00000003577Compare Regions (MVNR01000327.1:137,255-139,271:1)View Sequence Alignments","n/a","68.76 %","45.67 %","25","2.52","No"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","HSPA8  (ENSAMEG00000008425)Compare Regions (GL192378.1:3,279,128-3,282,679:-1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","si:dkey-4p15.3  (ENSACIG00000007410)Compare Regions (CCOE01001766.1:828,148-830,920:-1)View Sequence Alignments","n/a","93.50 %","93.50 %","0","2.99","No"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","hspa8  (ENSACIG00000019204)Compare Regions (CCOE01001166.1:112,333-115,639:1)View Sequence Alignments","n/a","94.15 %","94.74 %","0","100.00","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","ENSAOCG00000014291Compare Regions (NXFZ01002804.1:1,081,973-1,086,071:1)View Sequence Alignments","n/a","89.47 %","93.34 %","25","1.69","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","hspa8  (ENSAOCG00000014331)Compare Regions (NXFZ01002804.1:1,063,748-1,066,789:-1)View Sequence Alignments","n/a","81.75 %","88.08 %","25","99.18","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","si:dkey-4p15.3  (ENSAOCG00000019911)Compare Regions (NXFZ01006376.1:350,603-357,651:-1)View Sequence Alignments","n/a","93.03 %","93.03 %","0","1.35","No"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","si:dkey-4p15.3  (ENSAPEG00000007104)Compare Regions (9:2,367,045-2,374,099:1)View Sequence Alignments","n/a","93.03 %","93.03 %","0","1.35","No"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","hspa8  (ENSAPEG00000014172)Compare Regions (15:27,244,487-27,247,901:-1)View Sequence Alignments","n/a","84.72 %","83.28 %","50","99.15","Yes"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","ENSAPEG00000014235Compare Regions (15:27,260,812-27,266,822:1)View Sequence Alignments","n/a","89.61 %","93.50 %","0","n/a","No"
