"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","fasn  (ENSAPOG00000021685)Compare Regions (MVNR01000093.1:94,276-129,383:1)View Sequence Alignments","n/a","63.49 %","63.44 %","50","96.39","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","FASN  (ENSAMEG00000017256)Compare Regions (GL192350.1:161,063-176,536:1)View Sequence Alignments","n/a","81.09 %","79.57 %","100","99.64","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","fasn  (ENSACIG00000003884)Compare Regions (CCOE01000098.1:2,122,323-2,152,475:1)View Sequence Alignments","n/a","63.10 %","62.92 %","25","93.72","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","fasn  (ENSAOCG00000000661)Compare Regions (NXFZ01001917.1:771,421-822,445:1)View Sequence Alignments","n/a","63.61 %","63.76 %","50","93.83","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","fasn  (ENSAPEG00000015648)Compare Regions (19:12,392,967-12,443,532:-1)View Sequence Alignments","n/a","63.61 %","63.76 %","50","93.65","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","fasn  (ENSATEG00000023034)Compare Regions (OOHO01000022.1:169,329-210,896:-1)View Sequence Alignments","n/a","63.33 %","62.64 %","50","94.96","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","FASN  (ENSAPLG00000002703)Compare Regions (19:12,392,579-12,428,868:-1)View Sequence Alignments","n/a","65.22 %","65.27 %","100","95.50","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","FASN  (ENSACAG00000009470)Compare Regions (2:118,071,977-118,120,473:1)View Sequence Alignments","n/a","65.22 %","65.19 %","100","93.98","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","FASN  (ENSABRG00000010530)Compare Regions (NXHY01000277.1:93,911-133,810:1)View Sequence Alignments","n/a","64.90 %","64.95 %","100","99.01","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","FASN  (ENSANAG00000032055)Compare Regions (KZ204842.1:950,873-967,697:1)View Sequence Alignments","0.13874","89.06 %","88.81 %","100","99.95","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","FASN  (ENSAHAG00000003549)Compare Regions (PTFD01001243.1:126,275-163,757:1)View Sequence Alignments","n/a","65.33 %","64.48 %","50","98.28","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","FASN  (ENSAOWG00000003170)Compare Regions (PTFC01000415.1:718,696-757,073:-1)View Sequence Alignments","n/a","65.42 %","65.91 %","100","98.80","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","FASN  (ENSARWG00000011326)Compare Regions (PTFB01001074.1:5,268-50,514:-1)View Sequence Alignments","n/a","65.21 %","64.36 %","50","98.01","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","fasn  (ENSACLG00000025367)Compare Regions (8:22,913,165-22,935,646:-1)View Sequence Alignments","n/a","63.04 %","63.04 %","50","97.91","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","fasn  (ENSAMXG00000012577)Compare Regions (4:8,410,395-8,439,037:1)View Sequence Alignments","n/a","64.29 %","64.32 %","50","94.01","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","FASN  (ENSBBBG00000015359)Compare Regions (KN265086.1:12,443,769-12,465,895:-1)View Sequence Alignments","n/a","74.10 %","77.82 %","100","97.82","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","FASN  (ENSBMUG00000026205)Compare Regions (JH882459.1:244,374-260,684:1)View Sequence Alignments","n/a","80.02 %","79.41 %","100","99.99","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","FASN  (ENSBTAG00000015980)Compare Regions (19:50,775,674-50,796,012:1)View Sequence Alignments","n/a","80.36 %","80.49 %","100","99.99","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","1-to-1View Gene Tree","F32H2.6  (WBGene00009343)Compare Regions (I:8,998,532-8,999,564:-1)View Sequence Alignments","n/a","38.50 %","2.87 %","n/a","n/a","No"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","FASN  (ENSCPUG00000000719)Compare Regions (KQ482101.1:1,468,696-1,510,621:1)View Sequence Alignments","n/a","66.27 %","66.35 %","100","97.66","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","FASN  (ENSCPGG00000015291)Compare Regions (QJSC01022320.1:162,736-204,815:-1)View Sequence Alignments","n/a","66.35 %","66.43 %","100","98.50","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","FASN  (ENSCJAG00000018059)Compare Regions (NTIC01034389.1:151,628,765-151,645,473:1)View Sequence Alignments","0.12100","89.28 %","89.25 %","100","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","FASN  (ENSCAFG00000006006)Compare Regions (9:233,692-249,092:1)View Sequence Alignments","n/a","80.10 %","80.33 %","100","99.19","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","FASN  (ENSCAFG00020010328)Compare Regions (QKWQ01000452.1:8,298,742-8,314,091:-1)View Sequence Alignments","n/a","79.18 %","79.97 %","100","99.99","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","FASN  (ENSCHIG00000018422)Compare Regions (19:50,153,378-50,174,904:1)View Sequence Alignments","n/a","73.36 %","80.49 %","100","99.99","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","FASN  (ENSTSYG00000027940)Compare Regions (KE930914.1:187,246-207,175:-1)View Sequence Alignments","0.09496","86.00 %","85.90 %","100","100.00","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","Fasn  (ENSCCNG00000010231)Compare Regions (MTKA01000436.1:531,137-547,929:-1)View Sequence Alignments","0.09342","83.67 %","83.47 %","100","100.00","Yes"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","FASN  (ENSCPOG00000002297)Compare Regions (DS562931.1:6,478,829-6,498,914:-1)View Sequence Alignments","n/a","79.57 %","80.17 %","100","99.54","Yes"
"Capuchin (Cebus capucinus imitator)","1-to-1View Gene Tree","FASN  (ENSCCAG00000022806)Compare Regions (KV389462.1:1,202,252-1,220,947:1)View Sequence Alignments","0.13448","87.13 %","88.17 %","100","99.90","Yes"
"Sooty mangabey (Cercocebus atys)","1-to-1View Gene Tree","FASN  (ENSCATG00000036312)Compare Regions (KQ009809.1:1,188,714-1,205,938:1)View Sequence Alignments","0.14616","92.71 %","92.71 %","100","100.00","Yes"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-1View Gene Tree","FASN  (ENSCABG00000010044)Compare Regions (PKMU01007312.1:538,214-604,409:-1)View Sequence Alignments","n/a","66.27 %","66.67 %","50","98.55","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-1View Gene Tree","FASN  (ENSCLAG00000005591)Compare Regions (JH721966.1:1,063,002-1,079,939:1)View Sequence Alignments","0.11358","81.56 %","81.40 %","100","100.00","Yes"
"Vervet-AGM (Chlorocebus sabaeus)","1-to-1View Gene Tree","FASN  (ENSCSAG00000002155)Compare Regions (16:73,982,899-74,006,551:-1)View Sequence Alignments","0.13874","93.19 %","93.15 %","100","100.00","Yes"
"Painted turtle (Chrysemys picta bellii)","1-to-1View Gene Tree","FASN  (ENSCPBG00000011751)Compare Regions (KK082918.1:13,602,798-13,669,514:-1)View Sequence Alignments","n/a","67.17 %","67.22 %","100","99.73","Yes"
"Ciona intestinalis","1-to-1View Gene Tree","ENSCING00000020440Compare Regions (11:2,908,795-2,909,766:1)View Sequence Alignments","n/a","37.86 %","1.55 %","n/a","n/a","No"
"Ciona savignyi","1-to-1View Gene Tree","ENSCSAVG00000006872Compare Regions (reftig_41:1,262,034-1,295,168:1)View Sequence Alignments","n/a","37.75 %","34.85 %","n/a","15.93","No"
"Angola colobus (Colobus angolensis palliatus)","1-to-1View Gene Tree","FASN  (ENSCANG00000043226)Compare Regions (KN979384.1:18,444,547-18,462,997:-1)View Sequence Alignments","0.13537","93.15 %","93.11 %","100","100.00","Yes"
"Japanese quail (Coturnix japonica)","1-to-1View Gene Tree","FASN  (ENSCJPG00005020907)Compare Regions (18:4,288,636-4,315,087:1)View Sequence Alignments","n/a","65.09 %","65.11 %","100","97.44","Yes"
"Chinese hamster CHOK1GS (Cricetulus griseus)","1-to-1View Gene Tree","Fasn  (ENSCGRG00001018442)Compare Regions (scaffold_12:53,886,117-53,904,501:-1)View Sequence Alignments","n/a","82.26 %","82.00 %","100","100.00","Yes"
"Chinese hamster CriGri (Cricetulus griseus)","1-to-1View Gene Tree","Fasn  (ENSCGRG00000015236)Compare Regions (JH000058.1:3,045,147-3,063,674:-1)View Sequence Alignments","n/a","82.26 %","82.00 %","75","100.00","Yes"
"Chinese hamster PICR (Cricetulus griseus)","1-to-1View Gene Tree","Fasn  (ENSCGRG00015024634)Compare Regions (RAZU01000244.1:1,056,504-1,073,249:1)View Sequence Alignments","n/a","82.26 %","82.00 %","75","100.00","Yes"
"Australian saltwater crocodile (Crocodylus porosus)","1-to-1View Gene Tree","FASN  (ENSCPRG00005005500)Compare Regions (MDVP01000009.1:143,322-200,814:1)View Sequence Alignments","n/a","61.69 %","64.40 %","100","95.61","Yes"
"Blue tit (Cyanistes caeruleus)","1-to-1View Gene Tree","FASN  (ENSCCEG00000001524)Compare Regions (PDCF01000033.1:11,898,655-11,933,525:-1)View Sequence Alignments","n/a","65.83 %","65.91 %","100","96.53","Yes"
"Tongue sole (Cynoglossus semilaevis)","1-to-1View Gene Tree","fasn  (ENSCSEG00000016142)Compare Regions (8:8,493,741-8,507,697:1)View Sequence Alignments","n/a","60.98 %","60.49 %","50","89.85","Yes"
"Sheepshead minnow (Cyprinodon variegatus)","1-to-manyView Gene Tree","fasn  (ENSCVAG00000009745)Compare Regions (KL652689.1:114-42,464:-1)View Sequence Alignments","n/a","59.04 %","49.02 %","0","80.60","Yes"
