"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","trim3b  (ENSAPOG00000002558)Compare Regions (MVNR01000029.1:977,243-1,008,890:1)View Sequence Alignments","n/a","72.72 %","74.87 %","25","0.44","No"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","trim3a  (ENSAPOG00000020562)Compare Regions (MVNR01000059.1:454,307-468,512:-1)View Sequence Alignments","n/a","71.98 %","74.60 %","25","98.56","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","TRIM3  (ENSAMEG00000016339)Compare Regions (GL193208.1:328,359-343,832:1)View Sequence Alignments","0.01186","98.92 %","98.92 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","trim3a  (ENSACIG00000003469)Compare Regions (CCOE01000449.1:5,714,721-5,721,338:1)View Sequence Alignments","n/a","73.44 %","71.37 %","25","11.34","No"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","trim3b  (ENSACIG00000008678)Compare Regions (CCOE01001284.1:1,515,800-1,524,484:-1)View Sequence Alignments","n/a","75.27 %","75.67 %","25","88.97","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","trim3a  (ENSAOCG00000000620)Compare Regions (NXFZ01006270.1:535,766-552,074:1)View Sequence Alignments","n/a","71.85 %","74.46 %","25","98.56","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","trim3b  (ENSAOCG00000014911)Compare Regions (NXFZ01000183.1:820,484-850,221:-1)View Sequence Alignments","n/a","72.72 %","74.87 %","0","n/a","No"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","trim3a  (ENSAPEG00000010480)Compare Regions (9:29,426,166-29,442,485:-1)View Sequence Alignments","n/a","71.85 %","74.46 %","25","98.56","Yes"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","trim3b  (ENSAPEG00000020774)Compare Regions (15:13,603,838-13,628,908:-1)View Sequence Alignments","n/a","72.72 %","74.87 %","25","n/a","No"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","trim3b  (ENSATEG00000002410)Compare Regions (OOHO01000006.1:13,612,363-13,637,280:1)View Sequence Alignments","n/a","74.87 %","75.27 %","25","5.94","No"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","trim3a  (ENSATEG00000012089)Compare Regions (OOHO01000021.1:5,755,624-5,768,342:1)View Sequence Alignments","n/a","71.98 %","74.60 %","25","92.83","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","TRIM3  (ENSAPLG00000029001)Compare Regions (PEDO01013617.1:11-3,840:-1)View Sequence Alignments","n/a","66.86 %","46.91 %","0","77.92","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","TRIM3  (ENSACAG00000015325)Compare Regions (AAWZ02038382:2,555-11,799:1)View Sequence Alignments","n/a","81.76 %","56.05 %","0","84.69","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","TRIM3  (ENSABRG00000001142)Compare Regions (NXHY01000279.1:543,263-550,138:-1)View Sequence Alignments","n/a","77.23 %","73.39 %","100","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","TRIM3  (ENSANAG00000027696)Compare Regions (KZ202344.1:5,147,281-5,164,675:-1)View Sequence Alignments","0.01620","99.60 %","99.60 %","100","100.00","Yes"
