"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","api5  (ENSAPOG00000008475)Compare Regions (MVNR01001144.1:205,366-219,269:-1)View Sequence Alignments","n/a","82.54 %","83.02 %","50","89.70","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","API5  (ENSAMEG00000011377)Compare Regions (GL193764.1:125,939-151,706:1)View Sequence Alignments","0.02311","98.67 %","98.86 %","25","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","api5  (ENSACIG00000011852)Compare Regions (CCOE01001722.1:58,980-65,371:1)View Sequence Alignments","n/a","80.04 %","76.53 %","50","88.15","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","api5  (ENSAOCG00000023432)Compare Regions (NXFZ01002116.1:151,235-164,766:-1)View Sequence Alignments","n/a","82.16 %","82.63 %","50","89.69","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","api5  (ENSAPEG00000011647)Compare Regions (4:22,814,492-22,824,564:1)View Sequence Alignments","n/a","81.91 %","78.63 %","50","91.96","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","api5  (ENSATEG00000021818)Compare Regions (OOHO01000020.1:20,355,280-20,362,909:-1)View Sequence Alignments","n/a","81.59 %","82.06 %","50","91.31","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","API5  (ENSAPLG00000008406)Compare Regions (5:12,968,909-12,981,192:-1)View Sequence Alignments","n/a","91.81 %","89.89 %","100","98.40","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","API5  (ENSACAG00000015675)Compare Regions (1:50,689,845-50,709,178:1)View Sequence Alignments","n/a","92.93 %","92.75 %","50","100.00","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","API5  (ENSABRG00000017703)Compare Regions (NXHY01000040.1:1,953,088-1,967,555:-1)View Sequence Alignments","n/a","94.26 %","94.08 %","100","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","API5  (ENSANAG00000035535)Compare Regions (KZ197012.1:18,025,165-18,056,528:1)View Sequence Alignments","0.07969","98.81 %","95.04 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","API5  (ENSAHAG00000017471)Compare Regions (PTFD01000082.1:65,789-80,987:1)View Sequence Alignments","n/a","93.74 %","91.41 %","50","96.89","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","API5  (ENSAOWG00000004123)Compare Regions (PTFC01000197.1:69,047-80,877:1)View Sequence Alignments","n/a","93.74 %","91.41 %","50","96.90","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","API5  (ENSARWG00000016631)Compare Regions (PTFB01000123.1:791,280-803,924:1)View Sequence Alignments","n/a","93.54 %","91.22 %","50","97.01","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","api5  (ENSACLG00000023182)Compare Regions (7:45,955,666-45,961,772:1)View Sequence Alignments","n/a","77.65 %","78.24 %","50","90.24","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","api5  (ENSAMXG00000013641)Compare Regions (8:20,027,679-20,036,341:1)View Sequence Alignments","n/a","79.12 %","78.82 %","0","93.45","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","API5  (ENSBBBG00000004147)Compare Regions (KN255021.1:767,862-793,786:-1)View Sequence Alignments","0.02659","98.66 %","98.66 %","75","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","API5  (ENSBMUG00000000134)Compare Regions (JH882571.1:118,297-144,237:-1)View Sequence Alignments","0.02953","98.47 %","98.09 %","25","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","API5  (ENSBTAG00000014474)Compare Regions (15:73,423,823-73,450,600:1)View Sequence Alignments","0.04395","97.82 %","94.08 %","100","100.00","Yes"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","API5  (ENSCPUG00000019315)Compare Regions (KQ482122.1:290,603-309,467:-1)View Sequence Alignments","n/a","94.26 %","94.08 %","100","100.00","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","API5  (ENSCPGG00000010157)Compare Regions (QJSC01004501.1:183,633-200,709:-1)View Sequence Alignments","n/a","91.75 %","91.22 %","25","98.28","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","API5  (ENSCJAG00000011130)Compare Regions (NTIC01001113.1:103,512,577-103,543,237:1)View Sequence Alignments","0.05733","99.01 %","95.23 %","100","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","API5  (ENSCAFG00000006761)Compare Regions (18:26,328,424-26,355,723:-1)View Sequence Alignments","0.02198","98.86 %","98.86 %","75","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","API5  (ENSCAFG00020006440)Compare Regions (QKWQ01000458.1:23,150,110-23,176,916:1)View Sequence Alignments","0.02198","98.86 %","98.86 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","API5  (ENSCHIG00000015343)Compare Regions (15:9,541,862-9,568,112:-1)View Sequence Alignments","0.02312","98.86 %","98.86 %","75","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","API5  (ENSTSYG00000001425)Compare Regions (KE949197.1:247,968-274,868:-1)View Sequence Alignments","0.04597","98.40 %","94.08 %","25","99.17","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","Api5  (ENSCCNG00000014844)Compare Regions (MTKA01001054.1:159,305-172,990:1)View Sequence Alignments","0.02730","98.61 %","81.30 %","0","93.59","Yes"
"Brazilian guinea pig (Cavia aperea)","1-to-1View Gene Tree","API5  (ENSCAPG00000015089)Compare Regions (AVPZ01000700.1:3,428,938-3,446,004:1)View Sequence Alignments","0.11732","90.24 %","79.39 %","75","96.96","Yes"
