"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","naa35  (ENSAPOG00000010901)Compare Regions (MVNR01000353.1:390,607-407,222:1)View Sequence Alignments","n/a","85.77 %","85.66 %","75","97.33","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","NAA35  (ENSAMEG00000004087)Compare Regions (GL192411.1:2,191,564-2,284,708:1)View Sequence Alignments","0.00911","99.45 %","99.45 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","naa35  (ENSACIG00000004957)Compare Regions (CCOE01000794.1:1,774,276-1,788,322:-1)View Sequence Alignments","n/a","85.22 %","85.10 %","75","100.00","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","naa35  (ENSAOCG00000011789)Compare Regions (NXFZ01003152.1:333,797-344,177:-1)View Sequence Alignments","n/a","85.44 %","85.79 %","50","97.27","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","naa35  (ENSAPEG00000002899)Compare Regions (5:28,174,494-28,184,249:-1)View Sequence Alignments","n/a","85.91 %","85.79 %","75","97.36","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","naa35  (ENSATEG00000014524)Compare Regions (OOHO01000012.1:13,900,555-13,906,543:-1)View Sequence Alignments","n/a","86.05 %","85.93 %","75","99.88","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","NAA35  (ENSAPLG00000015844)Compare Regions (Z:43,042,139-43,068,060:1)View Sequence Alignments","n/a","96.41 %","96.41 %","100","100.00","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","NAA35  (ENSACAG00000000424)Compare Regions (2:41,830,744-41,858,652:-1)View Sequence Alignments","n/a","95.31 %","95.31 %","75","100.00","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","NAA35  (ENSABRG00000023034)Compare Regions (NXHY01000255.1:93,953-119,073:-1)View Sequence Alignments","n/a","96.50 %","95.03 %","100","99.94","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","NAA35  (ENSANAG00000036078)Compare Regions (KZ200298.1:5,747,521-5,824,558:-1)View Sequence Alignments","0.01542","99.86 %","99.86 %","75","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","NAA35  (ENSAHAG00000004765)Compare Regions (PTFD01000159.1:1,247,047-1,270,393:-1)View Sequence Alignments","n/a","94.56 %","91.03 %","100","100.00","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","NAA35  (ENSAOWG00000013260)Compare Regions (PTFC01000089.1:589,261-612,627:1)View Sequence Alignments","n/a","94.56 %","91.03 %","100","100.00","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","NAA35  (ENSARWG00000010300)Compare Regions (PTFB01000078.1:881,697-905,054:1)View Sequence Alignments","n/a","94.97 %","91.17 %","100","100.00","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","naa35  (ENSACLG00000018692)Compare Regions (12:15,809,061-15,818,225:1)View Sequence Alignments","n/a","85.22 %","85.10 %","75","100.00","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","naa35  (ENSAMXG00000011259)Compare Regions (6:39,091,876-39,110,736:-1)View Sequence Alignments","n/a","85.66 %","85.66 %","50","98.15","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","NAA35  (ENSBBBG00000002509)Compare Regions (KN264856.1:466,127-553,438:-1)View Sequence Alignments","0.01954","99.03 %","99.03 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","ENSBMUG00000019585Compare Regions (JH881664.1:453,264-494,622:-1)View Sequence Alignments","n/a","98.64 %","40.00 %","50","78.04","No"
"Cow (Bos taurus)","1-to-1View Gene Tree","NAA35  (ENSBTAG00000001016)Compare Regions (8:79,167,865-79,255,810:1)View Sequence Alignments","0.01596","95.36 %","99.17 %","75","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","1-to-1View Gene Tree","natc-1  (WBGene00020719)Compare Regions (V:8,462,327-8,465,569:1)View Sequence Alignments","n/a","10.89 %","12.00 %","n/a","n/a","No"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","NAA35  (ENSCPUG00000014913)Compare Regions (KQ482089.1:1,394,395-1,417,500:1)View Sequence Alignments","n/a","96.55 %","96.55 %","100","100.00","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","NAA35  (ENSCPGG00000012882)Compare Regions (QJSC01024120.1:875,633-899,627:-1)View Sequence Alignments","n/a","96.28 %","96.28 %","100","100.00","Yes"
