"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","ssrp1a  (ENSAPOG00000007456)Compare Regions (MVNR01000066.1:228,317-243,020:1)View Sequence Alignments","n/a","73.05 %","72.64 %","0","87.04","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","SSRP1  (ENSAMEG00000014342)Compare Regions (GL192939.1:474,143-483,098:-1)View Sequence Alignments","0.00408","99.44 %","99.44 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","ssrp1a  (ENSACIG00000006530)Compare Regions (CCOE01000167.1:951,251-966,288:1)View Sequence Alignments","n/a","72.27 %","69.11 %","0","87.11","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","ssrp1a  (ENSAOCG00000010924)Compare Regions (NXFZ01003153.1:245,402-259,575:-1)View Sequence Alignments","n/a","72.91 %","72.50 %","0","87.26","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","ssrp1a  (ENSAPEG00000011866)Compare Regions (13:25,193,789-25,208,084:-1)View Sequence Alignments","n/a","72.56 %","72.36 %","0","87.22","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","ssrp1a  (ENSATEG00000012543)Compare Regions (OOHO01000011.1:12,063,302-12,075,122:1)View Sequence Alignments","n/a","72.66 %","72.36 %","0","87.29","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","SSRP1  (ENSAPLG00000015619)Compare Regions (PEDO01014743.1:52-4,360:1)View Sequence Alignments","n/a","86.84 %","74.47 %","0","94.94","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","SSRP1  (ENSACAG00000007488)Compare Regions (1:92,125,567-92,137,425:1)View Sequence Alignments","n/a","88.09 %","87.59 %","100","99.34","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","SSRP1  (ENSABRG00000001696)Compare Regions (NXHY01000040.1:5,574-12,819:1)View Sequence Alignments","n/a","91.22 %","90.83 %","75","99.33","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","SSRP1  (ENSANAG00000037729)Compare Regions (KZ196932.1:451,393-461,532:-1)View Sequence Alignments","0.20837","91.85 %","92.24 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","SSRP1  (ENSAHAG00000010128)Compare Regions (PTFD01001877.1:19,043-27,556:-1)View Sequence Alignments","n/a","90.93 %","90.55 %","0","99.34","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","SSRP1  (ENSAOWG00000009056)Compare Regions (PTFC01000101.1:2,380,251-2,388,421:-1)View Sequence Alignments","n/a","90.93 %","90.55 %","50","99.34","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","SSRP1  (ENSARWG00000013152)Compare Regions (PTFB01000567.1:713-8,585:1)View Sequence Alignments","n/a","84.68 %","88.86 %","50","95.89","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","ssrp1a  (ENSACLG00000013862)Compare Regions (2:30,992,143-31,005,498:1)View Sequence Alignments","n/a","76.84 %","67.84 %","0","92.91","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","ssrp1b  (ENSAMXG00000009750)Compare Regions (25:7,799,407-7,815,350:-1)View Sequence Alignments","n/a","64.42 %","70.24 %","0","78.17","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","ssrp1a  (ENSAMXG00000014826)Compare Regions (24:6,225,376-6,244,179:-1)View Sequence Alignments","n/a","73.46 %","73.77 %","0","4.48","No"
"American bison (Bison bison bison)","1-to-1View Gene Tree","ENSBBBG00000003955Compare Regions (KN264888.1:356,686-360,854:-1)View Sequence Alignments","n/a","74.89 %","23.13 %","75","71.67","No"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","SSRP1  (ENSBMUG00000016541)Compare Regions (JH883172.1:1,029,082-1,038,717:-1)View Sequence Alignments","0.00378","81.58 %","99.29 %","50","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","SSRP1  (ENSBTAG00000000375)Compare Regions (15:80,527,398-80,537,458:-1)View Sequence Alignments","0.00364","99.29 %","99.29 %","100","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","1-to-1View Gene Tree","athp-1  (WBGene00008081)Compare Regions (III:10,882,345-10,893,672:1)View Sequence Alignments","n/a","12.70 %","20.59 %","n/a","n/a","No"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","SSRP1  (ENSCPUG00000015234)Compare Regions (KQ482151.1:1,427,600-1,435,746:-1)View Sequence Alignments","n/a","90.78 %","90.27 %","100","100.00","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","SSRP1  (ENSCPGG00000003262)Compare Regions (QJSC01027993.1:1,171,920-1,180,308:-1)View Sequence Alignments","n/a","90.78 %","90.27 %","100","100.00","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","SSRP1  (ENSCJAG00000009013)Compare Regions (NTIC01001113.1:110,046,587-110,055,633:-1)View Sequence Alignments","0.00819","99.72 %","99.72 %","100","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","SSRP1  (ENSCAFG00000007947)Compare Regions (18:38,802,921-38,811,710:1)View Sequence Alignments","0.01691","98.17 %","98.31 %","100","100.00","Yes"
