"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","ENSAPOG00000011893Compare Regions (MVNR01014538.1:793-2,625:1)View Sequence Alignments","n/a","90.68 %","53.10 %","0","n/a","No"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","rpl3  (ENSAPOG00000019827)Compare Regions (MVNR01000012.1:118,485-126,510:-1)View Sequence Alignments","n/a","87.11 %","90.57 %","0","81.80","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","RPL3  (ENSAMEG00000010853)Compare Regions (GL192392.1:2,347,253-2,353,822:-1)View Sequence Alignments","0.01885","98.26 %","98.26 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","rpl3  (ENSACIG00000010828)Compare Regions (CCOE01001689.1:39,356-43,051:-1)View Sequence Alignments","n/a","91.09 %","91.32 %","0","99.70","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","rpl3  (ENSAOCG00000022587)Compare Regions (NXFZ01004200.1:37,516-42,526:1)View Sequence Alignments","n/a","84.45 %","87.59 %","0","97.67","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","rpl3  (ENSAPEG00000020490)Compare Regions (14:21,077,572-21,082,713:-1)View Sequence Alignments","n/a","89.22 %","90.32 %","0","99.67","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","rpl3  (ENSATEG00000021992)Compare Regions (OOHO01000019.1:6,825,931-6,829,460:-1)View Sequence Alignments","n/a","91.07 %","91.07 %","0","99.77","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","ENSAPLG00000022882Compare Regions (PEDO01005509.1:21-1,439:-1)View Sequence Alignments","n/a","76.15 %","24.57 %","0","n/a","No"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","RPL3  (ENSACAG00000007688)Compare Regions (5:24,633,492-24,644,688:-1)View Sequence Alignments","n/a","95.04 %","95.04 %","100","99.77","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","RPL3  (ENSABRG00000000816)Compare Regions (NXHY01000059.1:1,003,801-1,009,510:1)View Sequence Alignments","n/a","95.32 %","91.07 %","100","99.89","Yes"
