"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","stat3  (ENSAPOG00000004000)Compare Regions (MVNR01000687.1:256,649-270,597:1)View Sequence Alignments","n/a","85.86 %","87.53 %","100","91.31","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","STAT3  (ENSAMEG00000006266)Compare Regions (GL192892.1:798,428-824,500:-1)View Sequence Alignments","n/a","99.87 %","100.00 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","stat3  (ENSACIG00000011253)Compare Regions (CCOE01000691.1:3,284,872-3,290,568:-1)View Sequence Alignments","n/a","87.93 %","83.25 %","75","91.60","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","stat3  (ENSAOCG00000014409)Compare Regions (NXFZ01003146.1:195,661-209,489:-1)View Sequence Alignments","n/a","85.97 %","87.53 %","75","91.25","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","stat3  (ENSAPEG00000018366)Compare Regions (14:18,827,626-18,841,433:1)View Sequence Alignments","n/a","84.81 %","87.01 %","100","90.92","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","stat3  (ENSATEG00000002172)Compare Regions (OOHO01000019.1:9,278,481-9,291,371:-1)View Sequence Alignments","n/a","86.10 %","87.66 %","75","91.24","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","STAT3  (ENSAPLG00000007739)Compare Regions (28:3,241,615-3,252,705:-1)View Sequence Alignments","n/a","79.72 %","97.53 %","25","92.17","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","STAT3  (ENSACAG00000017940)Compare Regions (6:72,499,174-72,521,804:1)View Sequence Alignments","n/a","95.99 %","96.36 %","100","97.60","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","STAT3  (ENSABRG00000012657)Compare Regions (NXHY01000201.1:438,664-448,759:-1)View Sequence Alignments","n/a","89.09 %","97.53 %","75","96.31","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","STAT3  (ENSANAG00000035843)Compare Regions (KZ201564.1:1,022,409-1,061,769:-1)View Sequence Alignments","n/a","95.65 %","100.00 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","STAT3  (ENSAHAG00000009939)Compare Regions (PTFD01000370.1:591,267-606,689:1)View Sequence Alignments","n/a","94.60 %","97.92 %","100","98.55","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","STAT3  (ENSAOWG00000007841)Compare Regions (PTFC01000246.1:595,776-605,557:1)View Sequence Alignments","n/a","95.12 %","96.10 %","100","99.33","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","STAT3  (ENSARWG00000014278)Compare Regions (PTFB01000324.1:585,151-605,359:1)View Sequence Alignments","n/a","97.80 %","97.92 %","100","100.00","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","stat3  (ENSACLG00000003075)Compare Regions (4:8,283,624-8,293,942:-1)View Sequence Alignments","n/a","83.77 %","87.14 %","75","88.83","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","stat3  (ENSAMXG00000000502)Compare Regions (2:4,854,205-4,908,175:1)View Sequence Alignments","n/a","85.91 %","87.92 %","100","93.76","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","STAT3  (ENSBBBG00000011063)Compare Regions (KN264895.1:798,069-828,825:1)View Sequence Alignments","0.00592","99.87 %","98.18 %","100","99.36","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","STAT3  (ENSBMUG00000016404)Compare Regions (JH881506.1:323,990-398,933:1)View Sequence Alignments","0.01031","99.48 %","99.48 %","100","99.40","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","STAT3  (ENSBTAG00000021523)Compare Regions (19:42,417,949-42,491,771:-1)View Sequence Alignments","0.00706","99.74 %","99.74 %","100","99.56","Yes"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","STAT3  (ENSCPUG00000014562)Compare Regions (KQ482441.1:520,052-529,592:1)View Sequence Alignments","n/a","89.94 %","97.53 %","100","96.81","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","STAT3  (ENSCPGG00000002322)Compare Regions (QJSC01023606.1:235,633-246,183:1)View Sequence Alignments","n/a","97.41 %","97.53 %","100","100.00","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","STAT3  (ENSCJAG00000000409)Compare Regions (NTIC01034389.1:115,085,491-115,119,068:-1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","STAT3  (ENSCAFG00000015213)Compare Regions (9:20,539,480-20,614,720:1)View Sequence Alignments","0.00714","99.48 %","99.48 %","100","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","STAT3  (ENSCAFG00020013489)Compare Regions (QKWQ01000972.1:2,426,181-2,457,991:1)View Sequence Alignments","0.00714","99.48 %","99.48 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","STAT3  (ENSCHIG00000020307)Compare Regions (19:42,059,244-42,131,786:-1)View Sequence Alignments","0.00490","99.87 %","99.87 %","100","99.53","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","STAT3  (ENSTSYG00000012448)Compare Regions (KE948059.1:67,801-88,761:1)View Sequence Alignments","0.05186","96.17 %","55.45 %","0","80.93","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","Stat3  (ENSCCNG00000026925)Compare Regions (MTKA01001253.1:56,745-110,816:-1)View Sequence Alignments","0.00395","99.74 %","99.74 %","75","100.00","Yes"
"Brazilian guinea pig (Cavia aperea)","1-to-1View Gene Tree","STAT3  (ENSCAPG00000015563)Compare Regions (AVPZ01000489.1:12,157,735-12,171,808:-1)View Sequence Alignments","n/a","98.43 %","97.79 %","100","99.54","Yes"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","STAT3  (ENSCPOG00000007939)Compare Regions (DS562908.1:12,164,618-12,192,431:-1)View Sequence Alignments","n/a","99.35 %","99.35 %","75","99.94","Yes"
"Capuchin (Cebus capucinus imitator)","1-to-1View Gene Tree","STAT3  (ENSCCAG00000026387)Compare Regions (KV389841.1:834,477-913,325:1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Sooty mangabey (Cercocebus atys)","1-to-1View Gene Tree","STAT3  (ENSCATG00000032273)Compare Regions (KQ012541.1:7,487,403-7,522,088:-1)View Sequence Alignments","0.17909","95.37 %","96.23 %","100","98.69","Yes"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-1View Gene Tree","STAT3  (ENSCABG00000001427)Compare Regions (PKMU01000890.1:1,410,833-1,426,090:1)View Sequence Alignments","n/a","98.18 %","98.31 %","100","100.00","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-1View Gene Tree","STAT3  (ENSCLAG00000014721)Compare Regions (JH721911.1:16,319,904-16,357,687:-1)View Sequence Alignments","n/a","97.20 %","99.35 %","100","99.42","Yes"
"Vervet-AGM (Chlorocebus sabaeus)","1-to-1View Gene Tree","STAT3  (ENSCSAG00000003215)Compare Regions (16:63,922,862-63,957,984:1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Sloth (Choloepus hoffmanni)","1-to-1View Gene Tree","STAT3  (ENSCHOG00000009349)Compare Regions (GeneScaffold_6089:6,338-33,352:-1)View Sequence Alignments","n/a","66.97 %","66.88 %","0","77.06","Yes"
"Painted turtle (Chrysemys picta bellii)","1-to-1View Gene Tree","STAT3  (ENSCPBG00000016591)Compare Regions (KK083157.1:1,197,192-1,213,441:1)View Sequence Alignments","n/a","97.92 %","98.05 %","100","100.00","Yes"
"Angola colobus (Colobus angolensis palliatus)","1-to-1View Gene Tree","STAT3  (ENSCANG00000034518)Compare Regions (KN985800.1:1,061,293-1,094,052:1)View Sequence Alignments","0.16705","92.96 %","95.97 %","100","100.00","Yes"
"Japanese quail (Coturnix japonica)","1-to-1View Gene Tree","STAT3  (ENSCJPG00005004883)Compare Regions (27:4,508,909-4,518,729:-1)View Sequence Alignments","n/a","97.41 %","97.53 %","75","100.00","Yes"
"Chinese hamster CHOK1GS (Cricetulus griseus)","1-to-1View Gene Tree","Stat3  (ENSCGRG00001013136)Compare Regions (scaffold_12:34,688,332-34,710,811:-1)View Sequence Alignments","0.04049","97.20 %","85.58 %","100","98.19","Yes"
