"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","psmc2  (ENSAPOG00000000048)Compare Regions (MVNR01000301.1:510,527-522,014:1)View Sequence Alignments","n/a","98.85 %","98.85 %","75","97.17","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","PSMC2  (ENSAMEG00000015237)Compare Regions (GL193900.1:257,311-270,158:-1)View Sequence Alignments","n/a","90.97 %","100.00 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","psmc2  (ENSACIG00000024459)Compare Regions (CCOE01000648.1:411,395-416,349:-1)View Sequence Alignments","n/a","98.98 %","89.84 %","75","98.57","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","psmc2  (ENSAOCG00000018060)Compare Regions (NXFZ01002952.1:16,431-26,934:1)View Sequence Alignments","n/a","98.85 %","98.85 %","75","97.16","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","psmc2  (ENSAPEG00000019951)Compare Regions (21:4,098,271-4,111,857:-1)View Sequence Alignments","n/a","98.85 %","98.85 %","75","97.14","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","psmc2  (ENSATEG00000001788)Compare Regions (OOHO01000004.1:37,266,349-37,270,508:-1)View Sequence Alignments","n/a","98.55 %","94.46 %","75","96.63","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","PSMC2  (ENSAPLG00000011918)Compare Regions (1:12,403,316-12,413,116:1)View Sequence Alignments","n/a","96.98 %","96.30 %","100","98.58","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","PSMC2  (ENSACAG00000006670)Compare Regions (5:95,406,878-95,419,776:1)View Sequence Alignments","n/a","99.54 %","99.54 %","100","97.20","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","PSMC2  (ENSABRG00000002972)Compare Regions (NXHY01000007.1:12,222,320-12,230,640:1)View Sequence Alignments","n/a","93.93 %","96.54 %","100","97.20","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","PSMC2  (ENSANAG00000033093)Compare Regions (KZ196431.1:561,363-579,951:1)View Sequence Alignments","0.01079","99.77 %","99.77 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","PSMC2  (ENSAHAG00000016760)Compare Regions (PTFD01000065.1:1,645,041-1,654,177:-1)View Sequence Alignments","n/a","99.52 %","96.54 %","100","98.58","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","PSMC2  (ENSAOWG00000008044)Compare Regions (PTFC01000064.1:1,644,124-1,653,987:-1)View Sequence Alignments","n/a","99.54 %","99.54 %","75","97.22","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","PSMC2  (ENSARWG00000008321)Compare Regions (PTFB01000262.1:23,199-33,065:-1)View Sequence Alignments","n/a","88.32 %","99.54 %","75","92.96","Yes"
