"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","cdk16  (ENSAPOG00000004056)Compare Regions (MVNR01002414.1:52,850-66,331:1)View Sequence Alignments","n/a","72.37 %","54.21 %","0","9.03","No"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","CDK16  (ENSAMEG00000013109)Compare Regions (GL192563.1:2,031,815-2,038,620:-1)View Sequence Alignments","0.17067","92.12 %","92.28 %","75","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","cdk16  (ENSACIG00000004946)Compare Regions (CCOE01000166.1:864,999-878,427:1)View Sequence Alignments","n/a","74.17 %","62.46 %","0","75.60","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","cdk16  (ENSAOCG00000005940)Compare Regions (NXFZ01006277.1:37,228-53,282:1)View Sequence Alignments","n/a","63.06 %","61.40 %","0","62.37","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","cdk16  (ENSAPEG00000023524)Compare Regions (8:38,912,508-38,926,598:-1)View Sequence Alignments","n/a","51.63 %","36.14 %","0","n/a","No"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","cdk16  (ENSATEG00000018948)Compare Regions (OOHO01000023.1:9,736-46,009:-1)View Sequence Alignments","n/a","60.53 %","64.04 %","0","n/a","No"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","CDK16  (ENSACAG00000005069)Compare Regions (2:68,597,280-68,622,765:-1)View Sequence Alignments","n/a","79.61 %","71.93 %","75","83.12","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000021989Compare Regions (KZ202868.1:3,421,403-3,427,703:-1)View Sequence Alignments","0.24700","93.75 %","78.95 %","0","n/a","No"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000023074Compare Regions (KZ204759.1:280,009-289,992:1)View Sequence Alignments","0.11855","97.19 %","97.02 %","100","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000031343Compare Regions (KZ200558.1:1,587,073-1,592,045:-1)View Sequence Alignments","0.41980","88.25 %","69.82 %","0","n/a","No"
