"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","arih1  (ENSAPOG00000007442)Compare Regions (MVNR01000007.1:718,816-738,283:-1)View Sequence Alignments","n/a","92.44 %","87.79 %","50","100.00","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","ARIH1  (ENSAMEG00000005867)Compare Regions (GL192695.1:972,515-1,082,259:-1)View Sequence Alignments","n/a","100.00 %","82.41 %","50","97.29","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","arih1  (ENSACIG00000003347)Compare Regions (CCOE01000477.1:2,768,610-2,779,134:1)View Sequence Alignments","n/a","91.77 %","80.07 %","25","96.11","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","arih1  (ENSAOCG00000001167)Compare Regions (NXFZ01003083.1:111,416-128,486:-1)View Sequence Alignments","n/a","92.82 %","88.15 %","50","100.00","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","arih1  (ENSAPEG00000020341)Compare Regions (4:13,393,613-13,408,842:1)View Sequence Alignments","n/a","92.82 %","88.15 %","25","100.00","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","arih1  (ENSATEG00000009186)Compare Regions (OOHO01000020.1:14,381,317-14,393,453:1)View Sequence Alignments","n/a","92.63 %","87.97 %","25","100.00","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","ARIH1  (ENSAPLG00000016156)Compare Regions (11:9,985,341-10,038,861:-1)View Sequence Alignments","n/a","94.40 %","93.90 %","50","100.00","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","ARIH1  (ENSACAG00000006742)Compare Regions (GL343872.1:78,162-97,020:-1)View Sequence Alignments","n/a","95.13 %","77.20 %","50","86.95","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","ARIH1  (ENSABRG00000019833)Compare Regions (NXHY01000022.1:448,930-503,168:1)View Sequence Alignments","n/a","93.86 %","87.79 %","75","99.65","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","ARIH1  (ENSANAG00000020075)Compare Regions (KZ206181.1:726,761-851,457:-1)View Sequence Alignments","0.02074","98.38 %","98.38 %","100","99.68","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","ARIH1  (ENSAHAG00000010095)Compare Regions (PTFD01000225.1:25,972-76,988:-1)View Sequence Alignments","n/a","89.49 %","79.53 %","50","83.45","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","ARIH1  (ENSAOWG00000000235)Compare Regions (PTFC01000059.1:1,677,157-1,728,270:-1)View Sequence Alignments","n/a","86.78 %","78.99 %","50","82.43","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","ARIH1  (ENSARWG00000014399)Compare Regions (PTFB01000028.1:1,306,252-1,357,319:1)View Sequence Alignments","n/a","89.27 %","74.69 %","25","84.65","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","arih1  (ENSACLG00000016725)Compare Regions (7:54,742,789-54,754,105:-1)View Sequence Alignments","n/a","93.19 %","88.51 %","50","98.40","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","arih1l  (ENSAMXG00000003152)Compare Regions (5:1,320,539-1,336,648:-1)View Sequence Alignments","n/a","89.29 %","80.79 %","0","21.32","No"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","arih1  (ENSAMXG00000003281)Compare Regions (18:16,779,660-16,794,163:1)View Sequence Alignments","n/a","93.36 %","88.33 %","0","80.16","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","ARIH1  (ENSBBBG00000020585)Compare Regions (KN265209.1:4,141,767-4,243,713:-1)View Sequence Alignments","n/a","93.68 %","93.18 %","50","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","ARIH1  (ENSBMUG00000007956)Compare Regions (JH882489.1:855,459-956,636:1)View Sequence Alignments","0.01805","99.44 %","96.23 %","50","99.12","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","ARIH1  (ENSBTAG00000006708)Compare Regions (10:19,367,325-19,469,353:1)View Sequence Alignments","0.00824","99.64 %","99.28 %","25","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","1-to-manyView Gene Tree","tag-349  (WBGene00013538)Compare Regions (IV:15,524,094-15,528,670:-1)View Sequence Alignments","n/a","46.60 %","40.57 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","1-to-manyView Gene Tree","C17H11.4  (WBGene00015924)Compare Regions (X:8,181,031-8,181,640:-1)View Sequence Alignments","n/a","48.70 %","10.05 %","n/a","n/a","No"
