"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","gnao1b  (ENSAPOG00000012328)Compare Regions (MVNR01000668.1:4,416-9,269:1)View Sequence Alignments","n/a","84.18 %","84.18 %","0","57.11","Yes"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","ENSAPOG00000022495Compare Regions (MVNR01000596.1:154,104-284,105:-1)View Sequence Alignments","n/a","89.55 %","89.55 %","0","43.64","No"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","GNAO1  (ENSAMEG00000016591)Compare Regions (GL192338.1:2,492,995-2,653,865:1)View Sequence Alignments","0.04392","94.07 %","94.07 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","gnao1b  (ENSACIG00000002935)Compare Regions (CCOE01000384.1:1,684,091-1,688,826:1)View Sequence Alignments","n/a","88.70 %","88.70 %","0","57.20","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","ENSACIG00000015787Compare Regions (CCOE01001624.1:101,288-102,365:1)View Sequence Alignments","n/a","94.44 %","14.41 %","25","57.58","No"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","ENSACIG00000015793Compare Regions (CCOE01001624.1:122,143-180,816:1)View Sequence Alignments","n/a","89.70 %","76.27 %","25","31.14","No"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","ENSACIG00000015807Compare Regions (CCOE01001624.1:182,659-190,707:1)View Sequence Alignments","n/a","72.73 %","27.12 %","25","0.52","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","ENSAOCG00000011057Compare Regions (NXFZ01003505.1:108,582-246,268:-1)View Sequence Alignments","n/a","89.55 %","89.55 %","0","43.64","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","gnao1b  (ENSAOCG00000014070)Compare Regions (NXFZ01002589.1:7,721-12,723:1)View Sequence Alignments","n/a","84.18 %","84.18 %","0","56.98","Yes"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","gnao1b  (ENSAPEG00000013306)Compare Regions (1:34,557,132-34,562,969:-1)View Sequence Alignments","n/a","88.14 %","88.14 %","0","56.87","Yes"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","ENSAPEG00000022144Compare Regions (4:32,553,495-32,676,202:1)View Sequence Alignments","n/a","91.53 %","91.53 %","0","43.64","No"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","gnao1b  (ENSATEG00000002226)Compare Regions (OOHO01000010.1:6,822,357-6,830,068:-1)View Sequence Alignments","n/a","88.70 %","88.70 %","0","71.86","Yes"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","ENSATEG00000012600Compare Regions (OOHO01000020.1:5,008,828-5,082,253:1)View Sequence Alignments","n/a","91.53 %","91.53 %","25","28.57","No"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","ENSATEG00000012631Compare Regions (OOHO01000020.1:5,083,946-5,089,455:1)View Sequence Alignments","n/a","69.34 %","26.84 %","25","n/a","No"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","GNAO1  (ENSAPLG00000011027)Compare Regions (12:3,683,409-3,811,780:-1)View Sequence Alignments","n/a","58.44 %","92.94 %","50","97.40","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","GNAO1  (ENSACAG00000007177)Compare Regions (GL343675.1:5,408-26,005:1)View Sequence Alignments","n/a","92.91 %","66.67 %","50","85.83","Yes"
