"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","NFIX  (ENSAMEG00000012569)Compare Regions (GL192799.1:369,955-431,735:1)View Sequence Alignments","0.11129","79.55 %","95.24 %","100","99.58","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-manyView Gene Tree","ENSAPLG00000030171Compare Regions (PEDO01009311.1:7,980-12,286:1)View Sequence Alignments","n/a","66.42 %","41.27 %","0","n/a","No"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-manyView Gene Tree","ENSAPLG00000030894Compare Regions (PEDO01018437.1:77-1,564:-1)View Sequence Alignments","n/a","87.24 %","38.78 %","0","64.59","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","NFIX  (ENSACAG00000017054)Compare Regions (2:78,120,366-78,346,988:1)View Sequence Alignments","n/a","81.51 %","92.97 %","50","98.14","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","NFIX  (ENSANAG00000009093)Compare Regions (KZ203443.1:11,730,115-11,829,892:1)View Sequence Alignments","0.16129","81.96 %","94.78 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","ENSAHAG00000011403Compare Regions (PTFD01001881.1:18,146-19,806:1)View Sequence Alignments","n/a","79.61 %","37.19 %","0","n/a","No"
"American bison (Bison bison bison)","1-to-1View Gene Tree","NFIX  (ENSBBBG00000019204)Compare Regions (KN265080.1:2,121,152-2,187,939:-1)View Sequence Alignments","0.08204","84.21 %","94.33 %","100","99.62","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","NFIX  (ENSBMUG00000015081)Compare Regions (JH881662.1:710,040-778,716:1)View Sequence Alignments","0.09324","78.66 %","85.26 %","100","99.69","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","NFIX  (ENSBTAG00000018229)Compare Regions (7:12,481,482-12,575,856:-1)View Sequence Alignments","0.11337","83.63 %","95.01 %","100","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","1-to-manyView Gene Tree","nfi-1  (WBGene00003592)Compare Regions (II:7,538,187-7,543,000:1)View Sequence Alignments","n/a","19.68 %","36.73 %","n/a","n/a","No"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","NFIX  (ENSCPGG00000017771)Compare Regions (QJSC01017032.1:34-519:-1)View Sequence Alignments","n/a","91.98 %","33.79 %","0","70.07","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","NFIX  (ENSCJAG00000004603)Compare Regions (NTIC01011113.1:9,754,337-9,852,093:1)View Sequence Alignments","0.15091","78.50 %","95.24 %","100","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","NFIX  (ENSCAFG00000017009)Compare Regions (20:49,117,396-49,186,623:-1)View Sequence Alignments","0.08960","82.12 %","94.78 %","100","99.67","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","NFIX  (ENSCAFG00020005352)Compare Regions (QKWQ01000751.1:9,091,921-9,188,064:1)View Sequence Alignments","0.06958","84.86 %","96.60 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","NFIX  (ENSCHIG00000022384)Compare Regions (7:97,857,058-97,950,812:-1)View Sequence Alignments","0.11156","83.50 %","95.24 %","100","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","NFIX  (ENSTSYG00000007548)Compare Regions (KE928951.1:3-67,385:-1)View Sequence Alignments","0.12089","86.98 %","95.46 %","50","98.83","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","Nfix  (ENSCCNG00000018099)Compare Regions (MTKA01000511.1:241,674-334,777:1)View Sequence Alignments","0.05943","84.86 %","96.60 %","100","100.00","Yes"
"Brazilian guinea pig (Cavia aperea)","1-to-1View Gene Tree","NFIX  (ENSCAPG00000013931)Compare Regions (AVPZ01000367.1:13,205,833-13,254,763:-1)View Sequence Alignments","0.05649","84.20 %","95.46 %","100","99.33","Yes"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","NFIX  (ENSCPOG00000022563)Compare Regions (DS562897.1:13,212,133-13,262,013:-1)View Sequence Alignments","0.04188","87.97 %","94.56 %","75","98.07","Yes"
"Capuchin (Cebus capucinus imitator)","1-to-1View Gene Tree","NFIX  (ENSCCAG00000022096)Compare Regions (KV389660.1:1,437,459-1,511,303:-1)View Sequence Alignments","0.11117","83.54 %","90.93 %","100","99.18","Yes"
"Sooty mangabey (Cercocebus atys)","1-to-1View Gene Tree","NFIX  (ENSCATG00000043066)Compare Regions (KQ011503.1:3,573,019-3,649,086:1)View Sequence Alignments","0.17295","84.24 %","94.56 %","100","99.74","Yes"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-1View Gene Tree","NFIX  (ENSCABG00000003014)Compare Regions (PKMU01000712.1:323,707-424,856:1)View Sequence Alignments","n/a","95.94 %","85.71 %","50","99.01","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-1View Gene Tree","NFIX  (ENSCLAG00000013479)Compare Regions (JH721875.1:32,055,375-32,117,833:1)View Sequence Alignments","0.12830","78.99 %","95.46 %","100","99.69","Yes"
"Vervet-AGM (Chlorocebus sabaeus)","1-to-1View Gene Tree","NFIX  (ENSCSAG00000006510)Compare Regions (6:11,706,060-11,776,083:1)View Sequence Alignments","0.16471","84.41 %","94.56 %","100","100.00","Yes"
"Painted turtle (Chrysemys picta bellii)","1-to-1View Gene Tree","NFIX  (ENSCPBG00000023946)Compare Regions (KK088216.1:1,246,060-1,394,797:1)View Sequence Alignments","n/a","80.52 %","91.84 %","50","98.08","Yes"
"Ciona intestinalis","1-to-manyView Gene Tree","ENSCING00000002528Compare Regions (5:1,811,728-1,821,049:-1)View Sequence Alignments","n/a","47.34 %","46.49 %","n/a","40.03","No"
"Ciona savignyi","1-to-manyView Gene Tree","ENSCSAVG00000011360Compare Regions (reftig_48:3,499,491-3,515,126:-1)View Sequence Alignments","n/a","36.71 %","41.95 %","n/a","35.60","No"
"Angola colobus (Colobus angolensis palliatus)","1-to-1View Gene Tree","NFIX  (ENSCANG00000043051)Compare Regions (KN982575.1:39,135-115,349:-1)View Sequence Alignments","0.16202","84.24 %","94.56 %","100","99.81","Yes"
"Japanese quail (Coturnix japonica)","1-to-1View Gene Tree","NFIX  (ENSCJPG00005003439)Compare Regions (KQ966706.1:17,119-23,055:-1)View Sequence Alignments","n/a","73.81 %","49.21 %","50","23.06","Yes"
"Chinese hamster CHOK1GS (Cricetulus griseus)","1-to-1View Gene Tree","Nfix  (ENSCGRG00001013186)Compare Regions (scaffold_69:443,104-534,233:1)View Sequence Alignments","0.05637","84.86 %","96.60 %","100","100.00","Yes"
"Chinese hamster CriGri (Cricetulus griseus)","1-to-1View Gene Tree","Nfix  (ENSCGRG00000016071)Compare Regions (JH000286.1:468,061-534,749:1)View Sequence Alignments","0.09606","76.84 %","94.78 %","100","99.59","Yes"
"Chinese hamster PICR (Cricetulus griseus)","1-to-1View Gene Tree","Nfix  (ENSCGRG00015017209)Compare Regions (RAZU01000124.1:1,270,134-1,379,293:-1)View Sequence Alignments","0.05662","70.45 %","84.35 %","100","96.85","Yes"
"Armadillo (Dasypus novemcinctus)","1-to-1View Gene Tree","NFIX  (ENSDNOG00000041466)Compare Regions (JH573792.1:6,863-57,808:-1)View Sequence Alignments","0.08670","53.06 %","82.54 %","0","92.45","Yes"
"Kangaroo rat (Dipodomys ordii)","1-to-1View Gene Tree","Nfix  (ENSDORG00000012235)Compare Regions (KN672530.1:519,535-583,299:1)View Sequence Alignments","0.07666","79.55 %","95.24 %","100","99.54","Yes"
"Drosophila melanogaster (Drosophila melanogaster)","1-to-manyView Gene Tree","NfI  (FBgn0042696)Compare Regions (4:268,175-276,369:-1)View Sequence Alignments","n/a","26.63 %","46.26 %","n/a","n/a","Yes"
"Lesser hedgehog tenrec (Echinops telfairi)","1-to-1View Gene Tree","NFIX  (ENSETEG00000003584)Compare Regions (GeneScaffold_112:2,444-15,697:1)View Sequence Alignments","n/a","56.97 %","63.04 %","0","79.26","Yes"
"Donkey (Equus asinus asinus)","1-to-1View Gene Tree","NFIX  (ENSEASG00005004061)Compare Regions (PSZQ01006265.1:1,036,465-1,129,721:-1)View Sequence Alignments","0.07143","84.66 %","96.37 %","100","100.00","Yes"
"Horse (Equus caballus)","1-to-1View Gene Tree","NFIX  (ENSECAG00000019690)Compare Regions (7:46,658,147-46,751,782:-1)View Sequence Alignments","0.23102","55.37 %","80.73 %","100","100.00","Yes"
"Cat (Felis catus)","1-to-1View Gene Tree","NFIX  (ENSFCAG00000000481)Compare Regions (A2:9,249,770-9,346,808:1)View Sequence Alignments","0.07259","84.86 %","96.60 %","100","100.00","Yes"
"Damara mole rat (Fukomys damarensis)","1-to-1View Gene Tree","NFIX  (ENSFDAG00000021147)Compare Regions (KN125026.1:875,386-941,745:1)View Sequence Alignments","0.06606","84.41 %","94.56 %","100","99.61","Yes"
"Chicken (Gallus gallus)","1-to-1View Gene Tree","NFIX  (ENSGALG00000041630)Compare Regions (30:402,432-415,709:-1)View Sequence Alignments","n/a","71.46 %","81.18 %","50","55.31","Yes"
"Agassiz's desert tortoise (Gopherus agassizii)","1-to-1View Gene Tree","NFIX  (ENSGAGG00000000774)Compare Regions (PPEB01004738.1:19,121-146,469:1)View Sequence Alignments","n/a","88.31 %","80.50 %","0","85.27","Yes"
"Gorilla (Gorilla gorilla gorilla)","1-to-1View Gene Tree","NFIX  (ENSGGOG00000001831)Compare Regions (19:12,796,501-12,866,901:1)View Sequence Alignments","0.20694","84.24 %","94.56 %","100","100.00","Yes"
"Naked mole-rat female (Heterocephalus glaber)","1-to-1View Gene Tree","NFIX  (ENSHGLG00000010071)Compare Regions (JH602214.1:550,931-646,417:1)View Sequence Alignments","0.05968","84.86 %","96.60 %","100","100.00","Yes"
"Naked mole-rat male (Heterocephalus glaber)","1-to-1View Gene Tree","NFIX  (ENSHGLG00100008127)Compare Regions (JH172486.1:2,227,662-2,302,934:-1)View Sequence Alignments","0.06998","84.41 %","94.56 %","100","99.64","Yes"
"Squirrel (Ictidomys tridecemlineatus)","1-to-1View Gene Tree","NFIX  (ENSSTOG00000007848)Compare Regions (JH393469.1:2,065,458-2,136,889:1)View Sequence Alignments","0.07286","84.41 %","94.56 %","100","99.63","Yes"
"Lesser Egyptian jerboa (Jaculus jaculus)","1-to-1View Gene Tree","Nfix  (ENSJJAG00000012047)Compare Regions (JH725630.1:380,430-469,169:1)View Sequence Alignments","0.07219","74.33 %","94.56 %","100","99.52","Yes"
"Dark-eyed junco (Junco hyemalis)","1-to-1View Gene Tree","NFIX  (ENSJHYG00000017283)Compare Regions (QZWM01003364.1:153,414-155,298:-1)View Sequence Alignments","n/a","90.66 %","37.41 %","0","69.12","Yes"
"Coelacanth (Latimeria chalumnae)","1-to-1View Gene Tree","NFIX  (ENSLACG00000016266)Compare Regions (JH126758.1:1,509,139-1,510,533:1)View Sequence Alignments","n/a","88.18 %","40.59 %","50","67.33","Yes"
"Bengalese finch (Lonchura striata domestica)","1-to-1View Gene Tree","NFIX  (ENSLSDG00000000645)Compare Regions (MUZQ01000654.1:30,729-48,152:-1)View Sequence Alignments","n/a","83.75 %","82.99 %","50","98.00","Yes"
"Elephant (Loxodonta africana)","1-to-1View Gene Tree","NFIX  (ENSLAFG00000017040)Compare Regions (scaffold_26:30,052,134-30,113,294:-1)View Sequence Alignments","0.07713","81.55 %","95.24 %","100","99.54","Yes"
"Crab-eating macaque (Macaca fascicularis)","1-to-1View Gene Tree","NFIX  (ENSMFAG00000038849)Compare Regions (19:13,258,955-13,332,563:1)View Sequence Alignments","0.21855","74.47 %","95.24 %","100","100.00","Yes"
"Macaque (Macaca mulatta)","1-to-1View Gene Tree","NFIX  (ENSMMUG00000019292)Compare Regions (19:12,999,386-13,073,594:1)View Sequence Alignments","0.16087","72.22 %","94.33 %","100","100.00","Yes"
"Pig-tailed macaque (Macaca nemestrina)","1-to-1View Gene Tree","NFIX  (ENSMNEG00000032823)Compare Regions (KQ004606.1:7,585,493-7,662,532:-1)View Sequence Alignments","0.16202","84.24 %","94.56 %","100","99.81","Yes"
"Golden-collared manakin (Manacus vitellinus)","1-to-1View Gene Tree","NFIX  (ENSMVIG00005019745)Compare Regions (MCBO02000828.1:3,195,606-3,197,307:-1)View Sequence Alignments","n/a","67.51 %","42.40 %","0","53.05","Yes"
"Drill (Mandrillus leucophaeus)","1-to-1View Gene Tree","NFIX  (ENSMLEG00000009460)Compare Regions (KN976881.1:385,545-468,834:-1)View Sequence Alignments","0.16636","84.24 %","94.56 %","100","99.79","Yes"
"Alpine marmot (Marmota marmota marmota)","1-to-1View Gene Tree","NFIX  (ENSMMMG00000021044)Compare Regions (CZRN01000025.1:2,102,735-2,170,567:1)View Sequence Alignments","0.07155","84.41 %","94.56 %","100","99.70","Yes"
"Turkey (Meleagris gallopavo)","1-to-1View Gene Tree","NFIX  (ENSMGAG00000002720)Compare Regions (GL424554.1:1,757-2,302:-1)View Sequence Alignments","n/a","86.81 %","35.83 %","0","69.34","Yes"
"Mongolian gerbil (Meriones unguiculatus)","1-to-1View Gene Tree","Nfix  (ENSMUGG00000014159)Compare Regions (NHTI01000086.1:307,918-402,090:1)View Sequence Alignments","0.05256","84.21 %","94.33 %","100","100.00","Yes"
"Golden Hamster (Mesocricetus auratus)","1-to-1View Gene Tree","Nfix  (ENSMAUG00000018106)Compare Regions (KB708389.1:485,840-550,408:-1)View Sequence Alignments","0.08192","78.07 %","95.24 %","100","99.60","Yes"
"Mouse Lemur (Microcebus murinus)","1-to-1View Gene Tree","NFIX  (ENSMICG00000000785)Compare Regions (24:3,384,586-3,485,896:-1)View Sequence Alignments","0.13292","77.02 %","95.01 %","100","100.00","Yes"
"Prairie vole (Microtus ochrogaster)","1-to-1View Gene Tree","Nfix  (ENSMOCG00000002641)Compare Regions (JH996520.1:1,368,940-1,436,530:-1)View Sequence Alignments","0.05135","84.58 %","94.56 %","50","99.70","Yes"
"Opossum (Monodelphis domestica)","1-to-1View Gene Tree","NFIX  (ENSMODG00000011587)Compare Regions (3:447,272,686-447,347,901:-1)View Sequence Alignments","0.08660","93.56 %","92.29 %","100","99.20","Yes"
"Ryukyu mouse (Mus caroli)","1-to-1View Gene Tree","Nfix  (MGP_CAROLIEiJ_G0031305)Compare Regions (8:76,034,976-76,134,778:-1)View Sequence Alignments","0.05281","84.21 %","94.33 %","75","100.00","Yes"
"Mouse (Mus musculus)","1-to-1View Gene Tree","Nfix  (ENSMUSG00000001911)Compare Regions (8:84,699,876-84,800,344:-1)View Sequence Alignments","0.05369","84.21 %","94.33 %","75","100.00","Yes"
"Shrew mouse (Mus pahari)","1-to-1View Gene Tree","Nfix  (MGP_PahariEiJ_G0022912)Compare Regions (20:9,183,972-9,279,501:-1)View Sequence Alignments","0.05198","84.21 %","94.33 %","100","100.00","Yes"
"Steppe mouse (Mus spicilegus)","1-to-1View Gene Tree","Nfix  (ENSMSIG00000014176)Compare Regions (QGOO01036896.1:940,541-1,011,471:1)View Sequence Alignments","0.09116","72.44 %","94.78 %","100","99.62","Yes"
"Algerian mouse (Mus spretus)","1-to-1View Gene Tree","Nfix  (MGP_SPRETEiJ_G0032423)Compare Regions (8:83,477,060-83,579,043:-1)View Sequence Alignments","0.04735","76.85 %","96.37 %","75","100.00","Yes"
"Ferret (Mustela putorius furo)","1-to-1View Gene Tree","NFIX  (ENSMPUG00000004325)Compare Regions (GL896921.1:1,471,424-1,539,351:-1)View Sequence Alignments","0.06662","98.86 %","98.64 %","75","99.69","Yes"
"Microbat (Myotis lucifugus)","1-to-1View Gene Tree","NFIX  (ENSMLUG00000012794)Compare Regions (GL430396:274,291-332,035:1)View Sequence Alignments","0.09241","83.13 %","95.01 %","100","99.58","Yes"
"Upper Galilee mountains blind mole rat (Nannospalax galili)","1-to-1View Gene Tree","Nfix  (ENSNGAG00000016724)Compare Regions (KL204895.1:1,774,552-1,874,248:-1)View Sequence Alignments","0.06248","84.01 %","94.10 %","100","100.00","Yes"
"American mink (Neovison vison)","1-to-1View Gene Tree","NFIX  (ENSNVIG00000004082)Compare Regions (FNWR01000234.1:2,143,983-2,210,580:1)View Sequence Alignments","0.10181","83.03 %","94.33 %","100","99.65","Yes"
"Gibbon (Nomascus leucogenys)","1-to-1View Gene Tree","ENSNLEG00000012980Compare Regions (10:61,298,586-61,370,669:-1)View Sequence Alignments","0.16438","78.68 %","94.56 %","100","100.00","No"
"Wallaby (Notamacropus eugenii)","1-to-1View Gene Tree","NFIX  (ENSMEUG00000003176)Compare Regions (GeneScaffold_162:3,520-33,377:1)View Sequence Alignments","n/a","74.90 %","85.26 %","0","91.72","Yes"
"Mainland tiger snake (Notechis scutatus)","1-to-1View Gene Tree","NFIX  (ENSNSUG00000015984)Compare Regions (ULFQ01000120.1:871,718-1,049,466:1)View Sequence Alignments","n/a","86.13 %","87.30 %","50","99.00","Yes"
"Helmeted guineafowl (Numida meleagris)","1-to-1View Gene Tree","NFIX  (ENSNMEG00000014099)Compare Regions (MTSP01000316.1:25,360-40,147:-1)View Sequence Alignments","n/a","66.06 %","82.99 %","50","52.48","Yes"
"Pika (Ochotona princeps)","1-to-1View Gene Tree","ENSOPRG00000009437Compare Regions (GeneScaffold_49:16,127-64,818:1)View Sequence Alignments","n/a","84.43 %","93.42 %","50","n/a","No"
"Degu (Octodon degus)","1-to-1View Gene Tree","NFIX  (ENSODEG00000010171)Compare Regions (JH651588.1:1,379,198-1,440,870:-1)View Sequence Alignments","0.08483","76.27 %","95.46 %","100","99.65","Yes"
"Platypus (Ornithorhynchus anatinus)","1-to-1View Gene Tree","NFIX  (ENSOANG00000030883)Compare Regions (Ultra326:194,642-288,569:1)View Sequence Alignments","n/a","80.39 %","74.38 %","50","91.26","Yes"
"Rabbit (Oryctolagus cuniculus)","1-to-1View Gene Tree","NFIX  (ENSOCUG00000026440)Compare Regions (GL018984:26,985-77,636:1)View Sequence Alignments","0.10518","75.72 %","59.41 %","0","90.62","Yes"
"Bushbaby (Otolemur garnettii)","1-to-1View Gene Tree","NFIX  (ENSOGAG00000017133)Compare Regions (GL873646.1:1,462,770-1,532,434:-1)View Sequence Alignments","0.10675","84.34 %","95.24 %","100","99.81","Yes"
"Sheep (Ovis aries)","1-to-1View Gene Tree","NFIX  (ENSOARG00000009535)Compare Regions (5:10,568,677-10,630,099:-1)View Sequence Alignments","n/a","100.00 %","98.19 %","100","99.56","Yes"
"Bonobo (Pan paniscus)","1-to-1View Gene Tree","NFIX  (ENSPPAG00000027719)Compare Regions (19:13,327,690-13,402,406:1)View Sequence Alignments","0.21618","84.24 %","94.56 %","100","100.00","Yes"
"Chimpanzee (Pan troglodytes)","1-to-1View Gene Tree","NFIX  (ENSPTRG00000010555)Compare Regions (19:13,760,970-13,835,849:1)View Sequence Alignments","0.21618","84.24 %","94.56 %","100","100.00","Yes"
"Leopard (Panthera pardus)","1-to-1View Gene Tree","NFIX  (ENSPPRG00000007036)Compare Regions (KV860382.1:1,653,256-1,773,380:-1)View Sequence Alignments","0.08221","84.41 %","94.56 %","100","99.68","Yes"
"Tiger (Panthera tigris altaica)","1-to-1View Gene Tree","NFIX  (ENSPTIG00000009075)Compare Regions (KE722327.1:1,409,789-1,484,027:-1)View Sequence Alignments","n/a","62.97 %","94.10 %","100","99.66","Yes"
"Olive baboon (Papio anubis)","1-to-1View Gene Tree","NFIX  (ENSPANG00000018992)Compare Regions (19:11,783,596-11,882,200:1)View Sequence Alignments","0.21536","74.47 %","95.24 %","100","100.00","Yes"
"Chinese softshell turtle (Pelodiscus sinensis)","1-to-1View Gene Tree","NFIX  (ENSPSIG00000013902)Compare Regions (JH205553.1:666,502-668,729:1)View Sequence Alignments","n/a","96.26 %","40.82 %","50","69.10","Yes"
"Northern American deer mouse (Peromyscus maniculatus bairdii)","1-to-1View Gene Tree","Nfix  (ENSPEMG00000011765)Compare Regions (5:20,334,844-20,401,173:1)View Sequence Alignments","0.06458","84.01 %","94.10 %","100","99.62","Yes"
"Lamprey (Petromyzon marinus)","1-to-manyView Gene Tree","ENSPMAG00000009308Compare Regions (GL484673:210,550-211,628:1)View Sequence Alignments","n/a","91.80 %","38.10 %","n/a","68.55","No"
"Koala (Phascolarctos cinereus)","1-to-1View Gene Tree","NFIX  (ENSPCIG00000019280)Compare Regions (MSTS01000059.1:1,205,479-1,326,127:-1)View Sequence Alignments","0.03851","84.26 %","95.92 %","100","100.00","Yes"
"Ugandan red Colobus (Piliocolobus tephrosceles)","1-to-1View Gene Tree","NFIX  (ENSPTEG00000006677)Compare Regions (PDMG02000188.1:6,493,588-6,592,258:-1)View Sequence Alignments","0.15041","84.86 %","96.60 %","100","100.00","Yes"
"Central bearded dragon (Pogona vitticeps)","1-to-1View Gene Tree","NFIX  (ENSPVIG00000017171)Compare Regions (CEMB01037122.1:1,935,839-2,186,851:-1)View Sequence Alignments","n/a","81.71 %","93.20 %","50","98.13","Yes"
"Orangutan (Pongo abelii)","1-to-1View Gene Tree","ENSPPYG00000009620Compare Regions (19:13,244,727-13,319,504:1)View Sequence Alignments","0.19683","74.51 %","94.78 %","100","100.00","No"
"Hyrax (Procavia capensis)","1-to-1View Gene Tree","NFIX  (ENSPCAG00000003605)Compare Regions (GeneScaffold_6392:49,939-113,630:1)View Sequence Alignments","0.05287","84.32 %","93.88 %","75","99.56","Yes"
"Greater bamboo lemur (Prolemur simus)","1-to-1View Gene Tree","NFIX  (ENSPSMG00000004616)Compare Regions (MPIZ01001605.1:922,665-995,741:-1)View Sequence Alignments","0.10466","84.24 %","94.56 %","100","99.81","Yes"
"Coquerel's sifaka (Propithecus coquereli)","1-to-1View Gene Tree","NFIX  (ENSPCOG00000015718)Compare Regions (KQ020047.1:3,519,676-3,618,528:1)View Sequence Alignments","0.12998","80.77 %","95.24 %","100","100.00","Yes"
