"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","atp2a2b  (ENSAPOG00000007369)Compare Regions (MVNR01000038.1:1,597,128-1,622,809:-1)View Sequence Alignments","n/a","87.72 %","87.72 %","0","91.70","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","ATP2A2  (ENSAMEG00000014007)Compare Regions (GL192354.1:1,166,093-1,218,428:-1)View Sequence Alignments","0.01278","99.14 %","99.14 %","75","100.00","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","atp2a2b  (ENSAOCG00000022575)Compare Regions (NXFZ01002943.1:5,097-26,906:1)View Sequence Alignments","n/a","87.64 %","87.14 %","0","10.69","No"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","atp2a2b  (ENSAPEG00000006071)Compare Regions (16:4,822,200-4,848,161:1)View Sequence Alignments","n/a","86.50 %","86.08 %","0","7.86","No"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","ATP2A2  (ENSAPLG00000004659)Compare Regions (16:11,835,343-11,873,951:-1)View Sequence Alignments","n/a","93.64 %","91.84 %","75","99.53","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","ATP2A2  (ENSACAG00000016106)Compare Regions (LGb:2,169,271-2,203,709:-1)View Sequence Alignments","n/a","92.41 %","93.47 %","75","100.00","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","ATP2A2  (ENSABRG00000013067)Compare Regions (NXHY01000069.1:1,559,237-1,603,001:-1)View Sequence Alignments","n/a","93.76 %","93.76 %","75","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","ATP2A2  (ENSANAG00000025704)Compare Regions (KZ202524.1:11,762,481-11,831,467:-1)View Sequence Alignments","0.06118","99.04 %","99.04 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","ATP2A2  (ENSAHAG00000006608)Compare Regions (PTFD01000010.1:1,553,226-1,596,470:1)View Sequence Alignments","n/a","93.76 %","93.76 %","75","100.00","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","ATP2A2  (ENSAOWG00000015856)Compare Regions (PTFC01000079.1:1,588,692-1,631,929:-1)View Sequence Alignments","n/a","93.76 %","93.76 %","75","100.00","Yes"
