"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","cpeb3  (ENSAPOG00000003625)Compare Regions (MVNR01000042.1:429,287-476,953:1)View Sequence Alignments","n/a","77.29 %","75.07 %","75","76.77","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","CPEB3  (ENSAMEG00000014204)Compare Regions (GL192461.1:1,977,418-2,121,599:1)View Sequence Alignments","0.04541","95.28 %","89.68 %","100","98.38","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","cpeb3  (ENSACIG00000001933)Compare Regions (CCOE01000440.1:586,389-621,577:-1)View Sequence Alignments","n/a","76.37 %","74.07 %","75","81.89","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","cpeb3  (ENSAOCG00000015423)Compare Regions (NXFZ01002877.1:326,618-378,473:-1)View Sequence Alignments","n/a","77.55 %","75.21 %","75","77.13","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","cpeb3  (ENSAPEG00000005329)Compare Regions (20:21,271,180-21,313,075:1)View Sequence Alignments","n/a","78.50 %","67.48 %","75","77.87","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","cpeb3  (ENSATEG00000010649)Compare Regions (OOHO01000014.1:4,475,211-4,506,882:-1)View Sequence Alignments","n/a","74.85 %","72.06 %","75","90.40","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","CPEB3  (ENSAPLG00000014437)Compare Regions (6:20,811,993-20,895,664:1)View Sequence Alignments","n/a","88.74 %","86.96 %","75","100.00","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","CPEB3  (ENSACAG00000006335)Compare Regions (GL343262.1:1,707,911-1,802,855:-1)View Sequence Alignments","n/a","87.89 %","85.24 %","75","100.00","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","CPEB3  (ENSABRG00000018536)Compare Regions (NXHY01000234.1:330,671-411,832:1)View Sequence Alignments","n/a","90.06 %","86.96 %","75","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","CPEB3  (ENSANAG00000037406)Compare Regions (KZ208171.1:2,499,341-2,693,956:1)View Sequence Alignments","0.03528","90.48 %","95.27 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","CPEB3  (ENSAHAG00000011519)Compare Regions (PTFD01000074.1:725,359-815,213:-1)View Sequence Alignments","n/a","89.66 %","83.24 %","75","100.00","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","CPEB3  (ENSAOWG00000000480)Compare Regions (PTFC01000049.1:1,444,043-1,542,628:-1)View Sequence Alignments","n/a","89.87 %","86.39 %","75","100.00","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","CPEB3  (ENSARWG00000001101)Compare Regions (PTFB01000189.1:92,115-191,631:1)View Sequence Alignments","n/a","88.81 %","86.39 %","75","100.00","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","cpeb3  (ENSACLG00000018590)Compare Regions (13:5,875,141-5,914,588:-1)View Sequence Alignments","n/a","68.21 %","74.07 %","75","75.42","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","cpeb3  (ENSAMXG00000014427)Compare Regions (25:11,129,562-11,193,408:1)View Sequence Alignments","n/a","77.72 %","66.48 %","75","69.96","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","CPEB3  (ENSBBBG00000004049)Compare Regions (KN264887.1:2,479,374-2,628,933:1)View Sequence Alignments","0.04839","90.44 %","90.83 %","75","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","CPEB3  (ENSBMUG00000024016)Compare Regions (JH882443.1:33,782-184,365:1)View Sequence Alignments","n/a","84.95 %","84.10 %","50","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","CPEB3  (ENSBTAG00000015450)Compare Regions (26:13,528,540-13,779,279:-1)View Sequence Alignments","0.04447","97.70 %","97.56 %","100","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","cpb-1  (WBGene00000770)Compare Regions (III:9,322,316-9,324,733:1)View Sequence Alignments","n/a","33.21 %","26.65 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","cpb-2  (WBGene00000771)Compare Regions (II:6,192,784-6,195,170:1)View Sequence Alignments","n/a","31.05 %","25.36 %","n/a","n/a","No"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","CPEB3  (ENSCPUG00000017415)Compare Regions (KQ482107.1:1,112,581-1,194,969:1)View Sequence Alignments","n/a","89.36 %","86.68 %","50","100.00","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","CPEB3  (ENSCPGG00000012354)Compare Regions (QJSC01020463.1:33,902-114,040:-1)View Sequence Alignments","n/a","88.81 %","86.39 %","50","100.00","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","CPEB3  (ENSCJAG00000008495)Compare Regions (NTIC01004446.1:74,261,684-74,505,203:-1)View Sequence Alignments","0.05336","96.08 %","98.42 %","100","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","CPEB3  (ENSCAFG00000007423)Compare Regions (28:6,529,355-6,687,823:-1)View Sequence Alignments","0.04007","96.34 %","94.41 %","100","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","CPEB3  (ENSCAFG00020001981)Compare Regions (QKWQ01001042.1:6,568,053-6,727,903:-1)View Sequence Alignments","0.04064","95.52 %","97.71 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","CPEB3  (ENSCHIG00000017337)Compare Regions (26:37,651,283-37,801,319:1)View Sequence Alignments","0.04239","95.10 %","97.42 %","100","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","CPEB3  (ENSTSYG00000003928)Compare Regions (KE941336.1:154,578-345,560:1)View Sequence Alignments","n/a","81.78 %","81.66 %","75","100.00","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","ENSCCNG00000028006Compare Regions (MTKA01000181.1:2,605-3,663:-1)View Sequence Alignments","n/a","93.47 %","47.13 %","0","74.49","No"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","CPEB3  (ENSCPOG00000037660)Compare Regions (DS562990.1:651,903-828,730:-1)View Sequence Alignments","0.13003","84.69 %","71.35 %","100","92.32","Yes"
"Capuchin (Cebus capucinus imitator)","1-to-1View Gene Tree","CPEB3  (ENSCCAG00000033267)Compare Regions (KV389664.1:2,105,699-2,304,178:1)View Sequence Alignments","0.02511","90.88 %","95.70 %","100","100.00","Yes"
"Sooty mangabey (Cercocebus atys)","1-to-1View Gene Tree","CPEB3  (ENSCATG00000038447)Compare Regions (KQ009636.1:2,718,860-2,963,673:1)View Sequence Alignments","0.07045","95.97 %","99.00 %","100","100.00","Yes"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-1View Gene Tree","CPEB3  (ENSCABG00000018171)Compare Regions (PKMU01009678.1:145,428-307,573:1)View Sequence Alignments","n/a","90.58 %","85.39 %","50","100.00","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-1View Gene Tree","CPEB3  (ENSCLAG00000011817)Compare Regions (JH721885.1:1,057,575-1,224,300:1)View Sequence Alignments","0.00595","97.76 %","68.62 %","100","100.00","Yes"
"Vervet-AGM (Chlorocebus sabaeus)","1-to-1View Gene Tree","CPEB3  (ENSCSAG00000006579)Compare Regions (9:85,331,466-85,525,688:-1)View Sequence Alignments","0.08766","96.95 %","95.56 %","100","100.00","Yes"
"Sloth (Choloepus hoffmanni)","1-to-1View Gene Tree","ENSCHOG00000000272Compare Regions (GeneScaffold_1761:9,613-72,587:-1)View Sequence Alignments","n/a","90.58 %","46.85 %","0","76.44","No"
"Painted turtle (Chrysemys picta bellii)","1-to-1View Gene Tree","CPEB3  (ENSCPBG00000023779)Compare Regions (KK088215.1:7,087,869-7,269,928:1)View Sequence Alignments","n/a","88.17 %","85.39 %","75","100.00","Yes"
"Angola colobus (Colobus angolensis palliatus)","1-to-1View Gene Tree","CPEB3  (ENSCANG00000040306)Compare Regions (KN981270.1:533,556-740,220:1)View Sequence Alignments","0.05473","96.38 %","99.14 %","100","100.00","Yes"
"Chinese hamster CHOK1GS (Cricetulus griseus)","1-to-1View Gene Tree","Cpeb3  (ENSCGRG00001003846)Compare Regions (scaffold_9:66,282,301-66,424,633:-1)View Sequence Alignments","0.02883","94.97 %","97.28 %","50","100.00","Yes"
"Chinese hamster CriGri (Cricetulus griseus)","1-to-1View Gene Tree","Cpeb3  (ENSCGRG00000002839)Compare Regions (JH000132.1:2,299,981-2,440,522:-1)View Sequence Alignments","0.00674","97.35 %","57.88 %","100","86.76","Yes"
"Chinese hamster PICR (Cricetulus griseus)","1-to-1View Gene Tree","Cpeb3  (ENSCGRG00015019314)Compare Regions (RAZU01000133.1:218,957-380,370:1)View Sequence Alignments","0.02883","94.97 %","97.28 %","100","100.00","Yes"
"Australian saltwater crocodile (Crocodylus porosus)","1-to-1View Gene Tree","CPEB3  (ENSCPRG00005014698)Compare Regions (MDVP01000069.1:29,336,761-29,493,380:-1)View Sequence Alignments","n/a","90.03 %","86.68 %","75","100.00","Yes"
"Blue tit (Cyanistes caeruleus)","1-to-1View Gene Tree","CPEB3  (ENSCCEG00000022198)Compare Regions (PDCF01000011.1:10,059,892-10,128,734:1)View Sequence Alignments","n/a","88.74 %","83.52 %","75","100.00","Yes"
"Tongue sole (Cynoglossus semilaevis)","1-to-1View Gene Tree","cpeb3  (ENSCSEG00000008423)Compare Regions (12:11,256,471-11,286,618:-1)View Sequence Alignments","n/a","76.94 %","65.47 %","75","96.68","Yes"
"Sheepshead minnow (Cyprinodon variegatus)","1-to-1View Gene Tree","cpeb3  (ENSCVAG00000005998)Compare Regions (KL652511.1:383,238-463,584:-1)View Sequence Alignments","n/a","75.15 %","70.20 %","75","70.31","Yes"
"Zebrafish (Danio rerio)","1-to-1View Gene Tree","cpeb3  (ENSDARG00000060103)Compare Regions (13:42,406,883-42,472,060:1)View Sequence Alignments","n/a","76.11 %","63.90 %","75","72.28","Yes"
"Armadillo (Dasypus novemcinctus)","1-to-1View Gene Tree","CPEB3  (ENSDNOG00000048639)Compare Regions (JH563455.1:1,651,578-1,848,088:-1)View Sequence Alignments","0.09386","94.13 %","94.13 %","100","98.23","Yes"
"Kangaroo rat (Dipodomys ordii)","1-to-1View Gene Tree","Cpeb3  (ENSDORG00000028940)Compare Regions (KN672534.1:989,225-1,145,880:-1)View Sequence Alignments","n/a","84.79 %","87.82 %","100","93.30","Yes"
"Emu (Dromaius novaehollandiae)","1-to-1View Gene Tree","CPEB3  (ENSDNVG00000003413)Compare Regions (PTEY01000146.1:729,546-826,800:-1)View Sequence Alignments","n/a","89.76 %","86.68 %","75","100.00","Yes"
"Drosophila melanogaster (Drosophila melanogaster)","Many-to-manyView Gene Tree","orb2  (FBgn0264307)Compare Regions (3L:8,937,100-8,954,463:-1)View Sequence Alignments","n/a","43.75 %","44.13 %","n/a","n/a","No"
"Lesser hedgehog tenrec (Echinops telfairi)","1-to-1View Gene Tree","CPEB3  (ENSETEG00000000111)Compare Regions (GeneScaffold_1951:5,382-254,601:-1)View Sequence Alignments","0.04084","93.08 %","92.55 %","0","96.45","Yes"
"Hagfish (Eptatretus burgeri)","1-to-1View Gene Tree","cpeb3  (ENSEBUG00000010745)Compare Regions (FYBX02008409.1:908,575-1,162,938:-1)View Sequence Alignments","n/a","54.44 %","60.60 %","n/a","36.46","Yes"
"Donkey (Equus asinus asinus)","1-to-1View Gene Tree","CPEB3  (ENSEASG00005011095)Compare Regions (PSZQ01008106.1:2,275,574-2,414,360:-1)View Sequence Alignments","0.03220","95.39 %","97.85 %","100","100.00","Yes"
"Horse (Equus caballus)","1-to-1View Gene Tree","CPEB3  (ENSECAG00000000077)Compare Regions (1:36,833,067-36,971,112:1)View Sequence Alignments","0.02887","95.66 %","97.99 %","100","100.00","Yes"
"Northern pike (Esox lucius)","1-to-1View Gene Tree","cpeb3  (ENSELUG00000019251)Compare Regions (LG06:2,328,169-2,368,948:1)View Sequence Alignments","n/a","80.68 %","74.79 %","75","76.63","Yes"
"Cat (Felis catus)","1-to-1View Gene Tree","CPEB3  (ENSFCAG00000032380)Compare Regions (D2:54,447,363-54,644,368:-1)View Sequence Alignments","0.04645","89.27 %","97.71 %","100","100.00","Yes"
"Flycatcher (Ficedula albicollis)","1-to-1View Gene Tree","CPEB3  (ENSFALG00000007952)Compare Regions (JH603177.1:13,199,641-13,275,028:1)View Sequence Alignments","n/a","76.81 %","83.52 %","75","93.74","Yes"
"Damara mole rat (Fukomys damarensis)","1-to-1View Gene Tree","CPEB3  (ENSFDAG00000016459)Compare Regions (KN122536.1:2,175,866-2,335,184:1)View Sequence Alignments","n/a","82.24 %","82.95 %","100","93.35","Yes"
"Mummichog (Fundulus heteroclitus)","1-to-1View Gene Tree","cpeb3  (ENSFHEG00000021371)Compare Regions (KN811294.1:498,351-565,972:1)View Sequence Alignments","n/a","69.83 %","68.62 %","75","69.04","Yes"
"Cod (Gadus morhua)","1-to-1View Gene Tree","cpeb3  (ENSGMOG00000008307)Compare Regions (GeneScaffold_4587:68,277-97,185:-1)View Sequence Alignments","n/a","75.63 %","64.04 %","75","67.71","Yes"
"Chicken (Gallus gallus)","1-to-1View Gene Tree","CPEB3  (ENSGALG00000006912)Compare Regions (6:21,812,767-21,889,131:1)View Sequence Alignments","n/a","88.68 %","86.39 %","75","100.00","Yes"
"Western mosquitofish (Gambusia affinis)","1-to-1View Gene Tree","cpeb3  (ENSGAFG00000001679)Compare Regions (NHOQ01001229.1:1,648,978-1,691,062:1)View Sequence Alignments","n/a","73.90 %","67.34 %","50","78.09","Yes"
