"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","trim46b  (ENSAPOG00000005472)Compare Regions (MVNR01000393.1:575,004-595,615:1)View Sequence Alignments","n/a","57.06 %","61.26 %","0","89.65","Yes"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","ENSAPOG00000008796Compare Regions (MVNR01000924.1:167,692-195,271:1)View Sequence Alignments","n/a","54.53 %","52.31 %","0","2.80","No"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","TRIM46  (ENSAMEG00000011314)Compare Regions (GL192922.1:6,343-14,539:-1)View Sequence Alignments","0.04820","95.89 %","95.39 %","75","99.71","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","trim46b  (ENSACIG00000004170)Compare Regions (CCOE01000405.1:789,181-799,703:-1)View Sequence Alignments","n/a","60.50 %","48.22 %","0","6.42","No"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","trim46a  (ENSACIG00000010320)Compare Regions (CCOE01000370.1:59,379-68,055:1)View Sequence Alignments","n/a","58.06 %","53.62 %","25","85.11","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","trim46a  (ENSAOCG00000011370)Compare Regions (NXFZ01006198.1:221,334-241,479:1)View Sequence Alignments","n/a","58.48 %","58.63 %","0","87.99","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","trim46b  (ENSAOCG00000017901)Compare Regions (NXFZ01002306.1:7,232-31,625:1)View Sequence Alignments","n/a","56.93 %","61.13 %","0","5.27","No"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","trim46a  (ENSAPEG00000003853)Compare Regions (7:35,686,862-35,705,592:-1)View Sequence Alignments","n/a","55.99 %","57.84 %","0","90.18","Yes"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","trim46b  (ENSAPEG00000008418)Compare Regions (17:5,937,732-5,961,481:-1)View Sequence Alignments","n/a","57.06 %","61.26 %","0","5.40","No"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","trim46b  (ENSATEG00000009408)Compare Regions (OOHO01000017.1:31,376,253-31,386,105:1)View Sequence Alignments","n/a","58.59 %","61.53 %","0","6.60","No"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","trim46a  (ENSATEG00000023712)Compare Regions (OOHO01000006.1:30,698,674-30,705,141:1)View Sequence Alignments","n/a","56.67 %","58.23 %","25","89.72","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","TRIM46  (ENSAPLG00000009819)Compare Regions (PEDO01004737.1:637-6,149:-1)View Sequence Alignments","n/a","74.93 %","75.23 %","0","97.58","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","ENSACAG00000001125Compare Regions (AAWZ02041905:2,712-4,700:-1)View Sequence Alignments","n/a","64.93 %","11.46 %","0","58.14","No"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","TRIM46  (ENSABRG00000020455)Compare Regions (NXHY01000391.1:234,303-240,543:-1)View Sequence Alignments","n/a","78.79 %","73.91 %","100","98.83","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","TRIM46  (ENSANAG00000025463)Compare Regions (KZ200999.1:877,354-888,124:1)View Sequence Alignments","0.02435","99.34 %","99.34 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","TRIM46  (ENSAHAG00000000351)Compare Regions (PTFD01001011.1:246,189-250,801:-1)View Sequence Alignments","n/a","78.68 %","75.36 %","100","98.86","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","TRIM46  (ENSAOWG00000017914)Compare Regions (PTFC01000723.1:192,743-197,355:1)View Sequence Alignments","n/a","78.68 %","75.36 %","100","98.86","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","TRIM46  (ENSARWG00000003988)Compare Regions (PTFB01000909.1:9,026-13,638:1)View Sequence Alignments","n/a","78.68 %","75.36 %","100","98.86","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-manyView Gene Tree","trim46b  (ENSACLG00000009963)Compare Regions (22:12,236,935-12,250,785:1)View Sequence Alignments","n/a","59.00 %","60.47 %","0","n/a","No"
"Eastern happy (Astatotilapia calliptera)","1-to-manyView Gene Tree","trim46a  (ENSACLG00000019019)Compare Regions (11:20,565,550-20,573,973:-1)View Sequence Alignments","n/a","56.23 %","58.23 %","25","92.82","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","trim46b  (ENSAMXG00000009789)Compare Regions (23:10,003,655-10,013,604:1)View Sequence Alignments","n/a","60.18 %","60.34 %","0","87.37","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","trim46a  (ENSAMXG00000043306)Compare Regions (11:6,527,596-6,546,865:-1)View Sequence Alignments","n/a","58.85 %","57.84 %","25","2.87","No"
"American bison (Bison bison bison)","1-to-1View Gene Tree","TRIM46  (ENSBBBG00000003385)Compare Regions (KN264808.1:1,892,050-1,901,000:-1)View Sequence Alignments","0.01671","98.55 %","98.55 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","TRIM46  (ENSBMUG00000012463)Compare Regions (JH881456.1:819,677-829,420:1)View Sequence Alignments","0.01831","95.83 %","96.84 %","100","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","TRIM46  (ENSBTAG00000010622)Compare Regions (3:15,433,668-15,443,429:-1)View Sequence Alignments","0.01671","92.92 %","98.55 %","100","100.00","Yes"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","TRIM46  (ENSCPUG00000017948)Compare Regions (KQ482609.1:325,592-333,793:-1)View Sequence Alignments","n/a","78.83 %","76.55 %","100","100.00","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","TRIM46  (ENSCPGG00000011682)Compare Regions (QJSC01004407.1:321,286-329,592:-1)View Sequence Alignments","n/a","58.97 %","73.65 %","100","91.69","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","TRIM46  (ENSCJAG00000008969)Compare Regions (NTIC01013335.1:37,647,939-37,659,424:-1)View Sequence Alignments","0.02980","99.21 %","99.21 %","100","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","TRIM46  (ENSCAFG00000017047)Compare Regions (7:42,345,490-42,354,557:-1)View Sequence Alignments","0.05050","88.10 %","96.57 %","100","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","TRIM46  (ENSCAFG00020007601)Compare Regions (QKWQ01001577.1:39,316,060-39,324,363:-1)View Sequence Alignments","0.01760","98.55 %","98.55 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","TRIM46  (ENSCHIG00000009809)Compare Regions (3:104,688,504-104,699,580:1)View Sequence Alignments","0.02002","92.67 %","98.29 %","100","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","TRIM46  (ENSTSYG00000031007)Compare Regions (KE931120.1:33,572-46,795:1)View Sequence Alignments","0.03746","97.99 %","96.31 %","100","100.00","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","Trim46  (ENSCCNG00000020149)Compare Regions (MTKA01001348.1:687,790-697,600:-1)View Sequence Alignments","0.01092","99.21 %","99.21 %","100","100.00","Yes"
"Brazilian guinea pig (Cavia aperea)","1-to-1View Gene Tree","TRIM46  (ENSCAPG00000016176)Compare Regions (AVPZ01000012.1:16,079,598-16,088,355:1)View Sequence Alignments","0.12608","92.35 %","85.90 %","100","95.40","Yes"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","TRIM46  (ENSCPOG00000022179)Compare Regions (DS562865.1:16,087,727-16,097,518:1)View Sequence Alignments","0.02814","98.21 %","86.96 %","100","97.74","Yes"
"Capuchin (Cebus capucinus imitator)","1-to-1View Gene Tree","TRIM46  (ENSCCAG00000014290)Compare Regions (KV389917.1:2,316,916-2,327,790:1)View Sequence Alignments","0.02055","99.47 %","99.47 %","100","100.00","Yes"
"Sooty mangabey (Cercocebus atys)","1-to-1View Gene Tree","TRIM46  (ENSCATG00000031859)Compare Regions (KQ010368.1:1,827,161-1,838,021:1)View Sequence Alignments","0.01455","99.74 %","99.74 %","100","100.00","Yes"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-1View Gene Tree","TRIM46  (ENSCABG00000000725)Compare Regions (PKMU01002278.1:1,054,270-1,068,949:1)View Sequence Alignments","n/a","77.03 %","73.78 %","50","100.00","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-1View Gene Tree","TRIM46  (ENSCLAG00000003999)Compare Regions (JH722005.1:1,646,244-1,656,825:1)View Sequence Alignments","0.01689","98.81 %","98.81 %","100","100.00","Yes"
"Vervet-AGM (Chlorocebus sabaeus)","1-to-1View Gene Tree","TRIM46  (ENSCSAG00000002001)Compare Regions (20:8,648,373-8,658,600:-1)View Sequence Alignments","0.02996","99.47 %","99.47 %","100","100.00","Yes"
"Painted turtle (Chrysemys picta bellii)","1-to-1View Gene Tree","TRIM46  (ENSCPBG00000025667)Compare Regions (KK083007.1:2,423,692-2,440,226:-1)View Sequence Alignments","n/a","71.97 %","75.10 %","50","96.74","Yes"
"Angola colobus (Colobus angolensis palliatus)","1-to-1View Gene Tree","TRIM46  (ENSCANG00000041229)Compare Regions (KN985733.1:2,099,266-2,109,968:1)View Sequence Alignments","0.05419","98.93 %","97.23 %","100","100.00","Yes"
"Japanese quail (Coturnix japonica)","1-to-1View Gene Tree","ENSCJPG00005002091Compare Regions (KQ967181.1:1,388-5,411:-1)View Sequence Alignments","n/a","32.57 %","15.02 %","0","17.67","No"
"Chinese hamster CHOK1GS (Cricetulus griseus)","1-to-1View Gene Tree","Trim46  (ENSCGRG00001019567)Compare Regions (scaffold_7:2,857,739-2,869,008:1)View Sequence Alignments","0.02436","97.63 %","97.63 %","100","100.00","Yes"
"Chinese hamster CriGri (Cricetulus griseus)","1-to-1View Gene Tree","Trim46  (ENSCGRG00000016801)Compare Regions (JH000275.1:404,106-416,705:-1)View Sequence Alignments","0.05709","95.01 %","95.39 %","100","99.36","Yes"
"Chinese hamster PICR (Cricetulus griseus)","1-to-1View Gene Tree","Trim46  (ENSCGRG00015002594)Compare Regions (RAZU01000055.1:9,785,564-9,796,833:-1)View Sequence Alignments","0.02436","97.63 %","97.63 %","100","100.00","Yes"
"Australian saltwater crocodile (Crocodylus porosus)","1-to-1View Gene Tree","TRIM46  (ENSCPRG00005002583)Compare Regions (MDVP01000026.1:1,354,605-1,364,890:1)View Sequence Alignments","n/a","61.54 %","43.21 %","0","75.66","Yes"
"Blue tit (Cyanistes caeruleus)","1-to-1View Gene Tree","TRIM46  (ENSCCEG00000009305)Compare Regions (PDCF01000079.1:1,190,011-1,215,376:-1)View Sequence Alignments","n/a","61.69 %","66.40 %","50","83.90","Yes"
