"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","ankrd13b  (ENSAPOG00000003211)Compare Regions (MVNR01000812.1:56,736-112,925:-1)View Sequence Alignments","n/a","69.35 %","71.57 %","75","13.98","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","ANKRD13B  (ENSAMEG00000004129)Compare Regions (GL192339.1:1,227,328-1,232,378:-1)View Sequence Alignments","0.02165","98.10 %","82.43 %","100","92.82","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","ankrd13b  (ENSACIG00000015776)Compare Regions (CCOE01000269.1:258,573-292,727:-1)View Sequence Alignments","n/a","72.54 %","55.27 %","50","11.52","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","ankrd13b  (ENSAOCG00000015823)Compare Regions (NXFZ01003352.1:9,475-64,213:-1)View Sequence Alignments","n/a","69.35 %","71.57 %","50","9.35","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","ankrd13b  (ENSAPEG00000023713)Compare Regions (9:16,241,839-16,285,427:-1)View Sequence Alignments","n/a","73.51 %","57.19 %","100","10.06","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","ankrd13b  (ENSATEG00000022921)Compare Regions (OOHO01000021.1:10,520,069-10,535,569:1)View Sequence Alignments","n/a","64.27 %","60.06 %","75","87.11","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","ANKRD13B  (ENSACAG00000012324)Compare Regions (GL343462.1:371,650-381,661:1)View Sequence Alignments","n/a","77.76 %","76.52 %","100","99.95","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","ANKRD13B  (ENSABRG00000017177)Compare Regions (NXHY01000064.1:4,907,701-4,913,855:-1)View Sequence Alignments","n/a","32.35 %","54.15 %","50","64.12","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","ANKRD13B  (ENSANAG00000022739)Compare Regions (KZ198077.1:4,702,499-4,721,694:-1)View Sequence Alignments","0.02368","99.04 %","99.04 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","ANKRD13B  (ENSAHAG00000008430)Compare Regions (PTFD01002162.1:2-4,221:-1)View Sequence Alignments","n/a","78.33 %","37.54 %","0","60.62","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","ANKRD13B  (ENSAOWG00000007968)Compare Regions (PTFC01000181.1:734,706-742,750:1)View Sequence Alignments","n/a","80.29 %","61.82 %","100","92.39","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","ANKRD13B  (ENSARWG00000013858)Compare Regions (PTFB01000100.1:1,009,110-1,019,722:-1)View Sequence Alignments","n/a","72.85 %","51.44 %","100","64.15","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","ankrd13b  (ENSACLG00000009355)Compare Regions (14:28,192,444-28,272,378:-1)View Sequence Alignments","n/a","69.50 %","71.73 %","50","93.92","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","ankrd13b  (ENSAMXG00000038939)Compare Regions (1:14,283,548-14,328,658:1)View Sequence Alignments","n/a","70.53 %","71.89 %","50","93.20","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","ANKRD13B  (ENSBBBG00000020256)Compare Regions (KN265168.1:3,173,264-3,180,869:-1)View Sequence Alignments","0.10529","80.87 %","77.64 %","100","96.79","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","ANKRD13B  (ENSBMUG00000008970)Compare Regions (JH880403.1:937,839-954,166:1)View Sequence Alignments","n/a","88.02 %","88.02 %","100","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","ANKRD13B  (ENSBTAG00000001119)Compare Regions (19:20,847,902-20,864,213:1)View Sequence Alignments","0.06621","81.62 %","90.10 %","100","100.00","Yes"
